time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_dl_kbps,F-node
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067019462585449,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0061511993408203,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0083684921264648,0.0,0.0115633010864257,0.0305414199829101,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066077709197998,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063002109527587,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0050067901611328,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.696,0.0,0.0,1.192,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061407611144715,0.0081062316894531,0.00762939453125,0.00762939453125,0.0081062316894531,0.0081062316894531,0.0058650970458984,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0073909759521484,0.0,0.0113964080810546,0.0216960906982421,0.496,1.36,0.0,0.0,113.256,3.744,4.232,1.192,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060992454414937,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0047683715820312,0.0047683715820312,0.0063419342041015,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0086307525634765,0.0,0.0110864639282226,0.0288724899291992,0.496,1.36,0.0,0.0,113.256,7.488,8.464,1.192,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061428546905517,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0063419342041015,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0085353851318359,0.0,0.0115394592285156,0.030374526977539,0.496,1.36,0.0,0.0,112.0,12.008,11.968,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060248374938964,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0062465667724609,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.008392333984375,0.0,0.0110626220703125,0.0270366668701171,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062751770019531,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059795379638671,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058105676481039,0.00762939453125,0.0083446502685546,0.0083446502685546,0.005197525024414,0.0071048736572265,0.0069618225097656,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0089645385742187,0.0,0.0112056732177734,0.0209808349609375,0.496,1.36,0.0,0.0,118.448,3.744,4.232,42.136,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061455057628119,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0050067901611328,0.0050067901611328,0.0061988830566406,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0081539154052734,0.0,0.0112771987915039,0.0299692153930664,0.496,1.36,0.0,0.0,113.256,7.488,8.464,1.192,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060990526171153,0.0083446502685546,0.00762939453125,0.00762939453125,0.0077088673909505,0.0086307525634765,0.0065008799235026,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0088691711425781,0.0,0.0120957692464192,0.0309467315673828,0.496,1.36,0.0,0.0,122.872,12.008,11.968,14.856,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061474594415402,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0054836273193359,0.0058174133300781,0.0064611434936523,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0089406967163085,0.0,0.0110387802124023,0.02593994140625,0.496,1.36,0.0,0.0,125.6,8.264,7.736,14.4,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062850442263159,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0058809916178385,0.006866455078125,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,122.384,0.0,0.0,29.752,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059984216642616,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0077088673909505,0.0086307525634765,0.0060876210530598,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0083446502685546,0.0,0.010379155476888,0.0235557556152343,0.496,1.36,0.0,0.0,117.192,10.776,11.312,18.232,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060814530102174,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0071525573730468,0.0071525573730468,0.0062942504882812,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0078678131103515,0.0,0.0115394592285156,0.0220775604248046,0.496,1.36,0.0,0.0,115.8,3.744,4.232,3.512,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063877294559289,0.0092983245849609,0.0109672546386718,0.0109672546386718,0.0064373016357421,0.0076770782470703,0.0061723921034071,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.007486343383789,0.0,0.01194260337136,0.030517578125,0.496,1.36,0.0,0.0,118.448,8.016,7.936,17.872,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062826836463248,0.0088214874267578,0.005960464477539,0.005960464477539,0.0050332811143663,0.0065803527832031,0.0064373016357421,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0088214874267578,0.0,0.0114599863688151,0.0304222106933593,0.496,1.36,0.0,0.0,115.52,12.008,11.968,99.456,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061304262368985,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0053048133850097,0.0060319900512695,0.0067710876464843,0.0079870223999023,0.00762939453125,0.00762939453125,0.0071525573730468,0.0109434127807617,0.0088453292846679,0.0094413757324218,0.0110626220703125,0.0268220901489257,0.496,1.36,1.696,1.696,118.016,8.264,7.736,53.872,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067717993437354,0.0088214874267578,0.0066757202148437,0.0057220458984375,0.005854500664605,0.0074386596679687,0.0,0.0,0.0110864639282226,0.012516975402832,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,115.224,0.0,0.0,43.704,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067496299743652,0.0083684921264648,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065843857342924,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0063180923461914,0.0067949295043945,0.0063419342041015,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0084400177001953,0.0,0.0127792358398437,0.0228404998779296,0.496,1.36,0.0,0.0,120.432,3.744,4.232,14.576,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006075522199792,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0060200691223144,0.0077247619628906,0.0060319900512695,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0086069107055664,0.0,0.0117778778076171,0.0304222106933593,0.496,1.36,0.0,0.0,114.392,7.488,8.464,32.896,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108000726983,0.0081062316894531,0.0121593475341796,0.0121593475341796,0.0053644180297851,0.0060319900512695,0.0061511993408203,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0085353851318359,0.0,0.0119209289550781,0.0286102294921875,0.496,1.36,0.0,0.0,118.448,12.008,11.968,8.928,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108000726983,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0053644180297851,0.0060319900512695,0.005960464477539,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0075340270996093,0.0,0.0110322778875177,0.0269412994384765,0.496,1.36,0.0,0.0,118.448,8.792,7.208,8.928,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108000726983,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0053644180297851,0.0060319900512695,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,8.928,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108000726983,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0053644180297851,0.0060319900512695,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,8.928,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108000726983,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0053644180297851,0.0060319900512695,0.0058174133300781,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0074386596679687,0.0,0.0106334686279296,0.020456314086914,0.496,1.36,0.0,0.0,118.448,3.744,4.232,8.928,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108000726983,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0053644180297851,0.0060319900512695,0.0061273574829101,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0081300735473632,0.0,0.0106573104858398,0.0275135040283203,0.496,1.36,0.0,0.0,118.448,7.488,8.464,8.928,1
