time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,f1_c_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,f1_u_throughput_dl_kbps,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,F-node
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061380863189697,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006204813867066,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0081062316894531,0.0065326690673828,0.0,0.0,0.0090599060058593,0.0111579895019531,0.0,0.0,0.0216960906982421,1,0.0,0.0,8.304,0.0,113.256,3.744,4.232,0.0,1.192,138688.02571296692,138688.02571296692,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006247515702129,0.0085830688476562,0.0050067901611328,0.0,0.0,0.0050067901611328,0.0064373016357421,0.0,0.0,0.009012222290039,0.0107765197753906,0.0,0.0,0.0205516815185546,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060399373372395,0.0081062316894531,0.005960464477539,0.0,0.0,0.005960464477539,0.006270408630371,0.0,0.0,0.0085830688476562,0.0106096267700195,0.0,0.0,0.0252246856689453,0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,0.0,1.192,0.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006117820739746,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061655044555664,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058674812316894,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062954425811767,0.0083446502685546,0.0,0.0,0.0,0.0,0.006723403930664,0.0,0.0,0.0091075897216796,0.0108718872070312,0.0,0.0,0.0209808349609375,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060980592794086,0.0078678131103515,0.0050067901611328,0.0,0.0,0.0050067901611328,0.0060558319091796,0.0,0.0,0.0079154968261718,0.0116825103759765,0.0,0.0,0.0225543975830078,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061549950594925,0.0088214874267578,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0057458877563476,0.0,0.0,0.0079154968261718,0.0111818313598632,0.0,0.0,0.029158592224121,0,0.0,0.0,8.784,0.0,113.256,8.264,7.736,100.0,1.192,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061668566803434,0.0085830688476562,0.0061988830566406,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060474872589111,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061845779418945,0.0078916549682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006103515625,0.0081300735473632,0.0,0.0,0.0,0.0,0.0061511993408203,0.0,0.0,0.0079631805419921,0.0118255615234375,0.0143051147460937,0.0143051147460937,0.0222206115722656,0,0.848,0.0,4.816,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005958080291748,0.0078678131103515,0.0,0.0,0.0,0.0,0.0060558319091796,0.0,0.0,0.0074386596679687,0.0107765197753906,0.0,0.0,0.0202178955078125,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059130179941357,0.00762939453125,0.0083446502685546,0.0,0.0,0.0083446502685546,0.0060319900512695,0.0,0.0,0.0081777572631835,0.0104427337646484,0.0,0.0,0.0250816345214843,0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,100.0,1.192,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061573673836627,0.0085830688476562,0.0066757202148437,0.0,0.0,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061727874907688,0.0081062316894531,0.0073909759521484,0.0,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061368942260742,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,11.28,0.0,112.0,0.0,0.0,0.0,0.0,122368.00718307497,122368.00718307497,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006033182144165,0.0078916549682617,0.0,0.0,0.0,0.0,0.0080108642578125,0.0,0.0,0.011444091796875,0.0121116638183593,0.0,0.0,0.0230789184570312,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062489509582519,0.0085830688476562,0.0,0.0063180923461914,0.0088214874267578,0.0,0.0062942504882812,0.007939338684082,0.0114917755126953,0.0081062316894531,0.0106334686279296,0.0,0.0,0.0199317932128906,0,0.0,1.696,0.0,1.696,112.0,3.744,4.232,0.0,0.0,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059759616851806,0.0081062316894531,0.0,0.0,0.0,0.0,0.0065803527832031,0.0,0.0,0.0090599060058593,0.010991096496582,0.0,0.0,0.0251293182373046,0,0.0,0.0,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058329105377197,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062831005646814,0.0083446502685546,0.0092983245849609,0.0,0.0,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059948631780064,0.0081062316894531,0.0090599060058593,0.0,0.0,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3.344,0.0,113.256,0.0,0.0,0.0,1.192,116000.0386238098,116000.0386238098,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063210577514041,0.0085830688476562,0.0045299530029296,0.0,0.0,0.0045299530029296,0.0062465667724609,0.0,0.0,0.0081539154052734,0.0110626220703125,0.0,0.0,0.0195980072021484,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063759609333519,0.0085830688476562,0.0041641038039634,0.0,0.0,0.0050067901611328,0.0065326690673828,0.0,0.0,0.008249282836914,0.0102519989013671,0.0,0.0,0.018930435180664,0,0.0,0.0,0.0,0.0,138.928,3.744,4.232,0.0,1099.856,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061348303040461,0.0083446502685546,0.0046399923471304,0.0,0.0,0.0058650970458984,0.0064611434936523,0.0,0.0,0.0083684921264648,0.0107765197753906,0.0,0.0,0.025343894958496,0,0.0,0.0,0.0,0.0,114.376,8.264,7.736,0.0,87.304,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063014030456542,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060594081878662,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061847195766939,0.0083208084106445,0.0056028366088867,0.0,0.0,0.0060796737670898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.504,0.0,0.0,0.0,5.152,0.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059769885374767,0.00762939453125,0.005960464477539,0.0,0.0,0.0071048736572265,0.0060558319091796,0.0,0.0,0.0077724456787109,0.0104427337646484,0.0,0.0,0.0195026397705078,0,0.0,0.0,0.0,0.0,118.448,3.744,4.232,0.0,7.392,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060224065593644,0.0082731246948242,0.0053048133850097,0.0,0.0,0.0066041946411132,0.0060081481933593,0.0,0.0,0.00762939453125,0.0109195709228515,0.0,0.0,0.0209808349609375,0,0.0,0.0,0.0,0.0,128.832,3.744,4.232,0.0,32.048,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062237924604273,0.0083446502685546,0.0047683715820312,0.0065863132476806,0.0070035457611083,0.0059843063354492,0.0065565109252929,0.0072240829467773,0.0097990036010742,0.0085830688476562,0.0110149383544921,0.0,0.0,0.0245571136474609,0,0.0,10.752,0.0,24.096,117.192,8.264,7.736,0.0,214.928,0.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064977959020813,0.0088214874267578,0.0043114026387532,0.0045299530029296,0.0,0.0050783157348632,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.496,114.296,0.0,0.0,0.0,1394.176,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065144021712725,0.0090599060058593,0.0041622864572625,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,1629.696,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067053742669708,0.0090599060058593,0.0042734090347736,0.0069737434387207,0.007033348083496,0.0052452087402343,0.0,0.0082731246948242,0.0088453292846679,0.0,0.0,0.0,0.0,0.0,0,0.0,5.696,0.0,8.608,114.296,0.0,0.0,0.0,1523.304,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071039247275584,0.0092983245849609,0.0044694845227227,0.0079631805419921,0.0084400177001953,0.0057935714721679,0.0061988830566406,0.010538101196289,0.0109195709228515,0.0077247619628906,0.0107288360595703,0.0,0.0,0.0196456909179687,0,0.0,16.656,0.0,5.04,117.824,3.744,4.232,0.0,1218.704,0.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0073543869622863,0.0092983245849609,0.004173654605908,0.0,0.0,0.0050067901611328,0.005960464477539,0.0,0.0,0.007486343383789,0.0117301940917968,0.0,0.0,0.0222682952880859,0,0.0,0.0,0.0,0.0,118.448,3.744,4.232,0.0,2370.024,0.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0072071208289606,0.0088214874267578,0.0041577874160394,0.0,0.0,0.0050067901611328,0.0064849853515625,0.0,0.0,0.0086545944213867,0.0113487243652343,0.0,0.0,0.0270605087280273,0,0.0,0.0,0.0,0.0,117.888,8.264,7.736,0.0,2037.936,0.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0072652427711297,0.0095367431640625,0.0041723251342773,0.0,0.0,0.0047683715820312,0.0065326690673828,0.0,0.0,0.0104904174804687,0.0101725260416666,0.0,0.0,0.0226020812988281,0,0.0,0.0,0.0,0.0,117.192,10.776,11.312,0.0,2538.08,0.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071798391010037,0.0090599060058593,0.0042284607256531,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,1684.408,0.0,0.0,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0072011900185352,0.0092983245849609,0.0043041491634631,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,1629.992,0.0,0.0,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0072640566090446,0.0092983245849609,0.0043027277843493,0.0,0.0,0.0050067901611328,0.0061988830566406,0.0,0.0,0.0079154968261718,0.0107765197753906,0.0,0.0,0.019693374633789,0,0.0,0.0,0.0,0.0,117.192,3.744,4.232,0.0,1814.6,0.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070829202633092,0.0088214874267578,0.0043249966805441,0.0,0.0,0.0052452087402343,0.0064849853515625,0.0,0.0,0.0087738037109375,0.011444091796875,0.0,0.0,0.0216960906982421,0,0.0,0.0,0.0,0.0,118.448,3.744,4.232,0.0,976.256,0.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071619996930112,0.0092983245849609,0.00423444828517,0.0,0.0,0.0050067901611328,0.0061750411987304,0.0,0.0,0.0086069107055664,0.0113487243652343,0.0224113464355468,0.0224113464355468,0.028228759765625,0,0.848,0.0,0.848,0.0,118.448,8.264,7.736,100.0,1255.632,0.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0072930118825175,0.0095129013061523,0.0042308615954546,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0,0.848,0.0,0.848,0.0,118.448,0.0,0.0,100.0,2464.648,0.0,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070232657057728,0.0085830688476562,0.0044035624308758,0.0,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,100.0,679.208,0.0,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066958849702901,0.0085830688476562,0.0044703483581542,0.0,0.0,0.0057697296142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,100.0,61.504,0.0,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066053867340087,0.0081062316894531,0.0,0.0,0.0,0.0,0.0070095062255859,0.0,0.0,0.0087261199951171,0.0114917755126953,0.0,0.0,0.0215530395507812,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066280364990234,0.0085830688476562,0.0,0.0,0.0,0.0,0.0061511993408203,0.0,0.0,0.0077247619628906,0.0107288360595703,0.0,0.0,0.0198841094970703,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067356184785589,0.0085830688476562,0.005340576171875,0.0,0.0,0.0070571899414062,0.006413459777832,0.0,0.0,0.0086545944213867,0.0110387802124023,0.0,0.0,0.0262737274169921,0,0.0,0.0,0.0,0.0,119.576,8.264,7.736,100.0,12.68,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006751634588289,0.0088214874267578,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0157356262207031,0.0157356262207031,0.0,0,0.848,0.0,0.848,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066353907039509,0.0081062316894531,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067544100907048,0.0083446502685546,0.0048333948308771,0.0,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,127.576,0.0,0.0,100.0,122.376,0.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066839822448126,0.0083446502685546,0.0055789947509765,0.0,0.0,0.0071525573730468,0.0060558319091796,0.0,0.0,0.0076770782470703,0.0111103057861328,0.0,0.0,0.0207424163818359,0,0.0,0.0,0.0,0.0,122.384,3.744,4.232,100.0,24.984,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067424774169921,0.0085830688476562,0.0,0.0,0.0,0.0,0.0065326690673828,0.0,0.0,0.008392333984375,0.0121593475341796,0.0,0.0,0.0225543975830078,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071195092531714,0.0085830688476562,0.00435882999051,0.0,0.0,0.0052452087402343,0.0070571899414062,0.0,0.0,0.0091075897216796,0.0111103057861328,0.0,0.0,0.0277519226074218,0,0.0,0.0,0.0,0.0,122.384,8.264,7.736,100.0,981.104,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067148635636514,0.0085830688476562,0.0071525573730468,0.0,0.0,0.0077247619628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,9.952,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0076751990858557,0.0095367431640625,0.0038802578283756,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0224113464355468,0.0224113464355468,0.0,0,0.848,0.0,0.848,0.0,123.64,0.0,0.0,100.0,29421.216,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0072930118825175,0.0097513198852539,0.0039254669594553,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,100.0,2558.112,0.0,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067222118377685,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066983699798583,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067460536956787,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068133150167133,0.0090599060058593,0.0067949295043945,0.0,0.0,0.0087976455688476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,100.0,15.36,0.0,0.0,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065120298471023,0.0081062316894531,0.0061988830566406,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071664458339654,0.0094175338745117,0.0038744656594244,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,139.216,0.0,0.0,100.0,16328.144,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0072682257926109,0.0088214874267578,0.0038770194473962,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,100.0,11144.056,0.0,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067770481109619,0.0085830688476562,0.0,0.0137090682983398,0.0153779983520507,0.0,0.0,0.0160932540893554,0.0168085098266601,0.0,0.0,0.0,0.0,0.0,0,0.0,1.696,0.0,1.696,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066602230072021,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006728172302246,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067722797393798,0.0086069107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
