time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_dl_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061739736528538,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0050067901611328,0.0061511993408203,0.0071525573730468,0.0071525573730468,0.0,0.0078201293945312,0.0,0.0102519989013671,0.0191688537597656,0.0,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,0.0,1.192,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059414858841777,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0061750411987304,0.0107288360595703,0.0107288360595703,0.0,0.0083446502685546,0.0,0.0109195709228515,0.0241756439208984,0.0,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0,0.0,1.192,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062491379532159,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0039270290961632,0.0045299530029296,0.0,0.017404556274414,0.017404556274414,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,132.064,0.0,0.0,0.0,0.0,0.0,3400.816,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059414858841777,0.0078678131103515,0.00762939453125,0.00762939453125,0.005801518758138,0.00762939453125,0.0,0.0121593475341796,0.0121593475341796,0.0052452087402343,0.0,0.0052452087402343,0.0,0.0,0.0,0.496,1.36,0.848,0.848,117.192,0.0,0.0,0.0,0.013589859008789,0.013589859008789,23.984,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064159507182107,0.0088214874267578,0.0123977661132812,0.0123977661132812,0.0045299530029296,0.005960464477539,0.0,0.0088214874267578,0.0088214874267578,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.496,1.36,0.848,0.848,116.008,0.0,0.0,0.0,0.0057220458984375,0.0057220458984375,450.2,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066247152451852,0.0090599060058593,0.00762939453125,0.00762939453125,0.0043623518235612,0.0054836273193359,0.0061988830566406,0.00762939453125,0.00762939453125,0.0,0.0080108642578125,0.0,0.0102996826171875,0.019073486328125,0.0,0.496,1.36,0.0,0.0,114.632,3.744,4.232,0.0,0.0,0.0,674.856,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064762512055954,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.004327597738314,0.0052452087402343,0.0071525573730468,0.0090599060058593,0.0090599060058593,0.0,0.0102996826171875,0.0,0.0098705291748046,0.0177383422851562,0.0,0.496,1.36,0.0,0.0,115.888,3.744,4.232,0.0,0.0,0.0,729.016,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062224888565516,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0043728772331686,0.0052452087402343,0.0060796737670898,0.0169277191162109,0.0169277191162109,0.0,0.0081300735473632,0.0,0.0095605850219726,0.0211477279663085,0.0,0.496,1.36,0.0,0.0,115.888,8.264,7.736,0.0,0.0,0.0,479.688,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063959914858978,0.0083446502685546,0.011444091796875,0.011444091796875,0.0044249352954682,0.0054121017456054,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,115.856,0.0,0.0,0.0,0.0,0.0,543.056,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066389491902061,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0043146645844872,0.0054121017456054,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,115.528,0.0,0.0,0.0,0.0,0.0,994.608,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006319871589319,0.0083446502685546,0.009775161743164,0.009775161743164,0.0044380625089009,0.0052452087402343,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,115.336,0.0,0.0,0.0,0.0,0.0,541.024,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063186854272339,0.0088214874267578,0.0064849853515625,0.0057220458984375,0.0045675980417351,0.0056028366088867,0.0057220458984375,0.0094175338745117,0.0095129013061523,0.0,0.0070095062255859,0.0,0.0113964080810546,0.0213146209716796,0.0,1.344,2.208,0.0,0.0,117.192,3.744,4.232,0.0,0.0,0.0,307.328,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061466919248969,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0041893550327845,0.005197525024414,0.0065803527832031,0.0081062316894531,0.0081062316894531,0.0,0.0097274780273437,0.0,0.0100612640380859,0.0188350677490234,0.0,0.496,1.36,0.0,0.0,117.192,3.744,4.232,0.0,0.0,0.0,157.872,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062578975564182,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0045666327843299,0.0062465667724609,0.0062227249145507,0.0071525573730468,0.0071525573730468,0.0,0.0083684921264648,0.0,0.0102519989013671,0.0241994857788085,0.0,0.496,1.36,0.0,0.0,116.432,8.264,7.736,0.0,0.0,0.0,95.96,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061431334386417,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0041212354387555,0.0051736831665039,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,129.552,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063879736538591,0.0085830688476562,0.0121593475341796,0.0121593475341796,0.0046715140342712,0.0066518783569335,0.0,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,121.304,0.0,0.0,0.0,0.0,0.0,304.992,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061786174774169,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0039100646972656,0.0050067901611328,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,154.264,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062024239266272,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0041733103350174,0.0052452087402343,0.0063419342041015,0.0116825103759765,0.0116825103759765,0.0,0.0081539154052734,0.0,0.0104427337646484,0.0192642211914062,0.0,0.496,1.36,0.0,0.0,120.528,3.744,4.232,0.0,0.0,0.0,1098.808,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006622342921015,0.0090599060058593,0.0092983245849609,0.0092983245849609,0.0038733016350191,0.0045299530029296,0.006103515625,0.0183582305908203,0.0183582305908203,0.0,0.0077724456787109,0.0,0.0098228454589843,0.0178337097167968,0.0,0.496,1.36,0.0,0.0,117.192,3.744,4.232,0.0,0.0,0.0,11230.552,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065298222783786,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.003904439090343,0.0047683715820312,0.0060319900512695,0.0143051147460937,0.0143051147460937,0.0,0.0081777572631835,0.0,0.0107288360595703,0.0249147415161132,0.0,0.496,1.36,0.0,0.0,117.192,8.264,7.736,0.0,0.0,0.0,5897.648,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062012553808107,0.0081062316894531,0.00762939453125,0.00762939453125,0.0045299530029296,0.0051498413085937,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,35.24,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063867991780999,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0041249123486605,0.0050067901611328,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,123.64,0.0,0.0,0.0,0.0,0.0,1509.648,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063747462659779,0.0087976455688476,0.0085830688476562,0.0085830688476562,0.0042617321014404,0.0052452087402343,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,913.744,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063400363447654,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0044584274291992,0.0052928924560546,0.0057697296142578,0.0157356262207031,0.0157356262207031,0.0,0.0071048736572265,0.0,0.0113964080810546,0.0216484069824218,0.0,0.496,1.36,0.0,0.0,117.192,3.744,4.232,0.0,0.0,0.0,296.08,0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062510741883842,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0044441223144531,0.0052690505981445,0.0056028366088867,0.0090599060058593,0.0090599060058593,0.0,0.0060558319091796,0.0,0.0108083089192708,0.0180006027221679,0.0,0.496,1.36,0.0,0.0,114.712,4.272,3.704,0.0,0.0,0.0,347.04,0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061751598149389,0.0083446502685546,0.009775161743164,0.009775161743164,0.0043262134898792,0.0054836273193359,0.0059127807617187,0.0121593475341796,0.0121593475341796,0.0,0.0081539154052734,0.0,0.0100135803222656,0.0229120254516601,0.0,0.496,1.36,0.0,0.0,117.192,8.264,7.736,0.0,0.0,0.0,488.536,0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060772895812988,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0064373016357421,0.0073909759521484,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,14.256,0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062435131354872,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0050187110900878,0.0057935714721679,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,118.04,0.0,0.0,0.0,0.0,0.0,42.064,0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062570049988096,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061127218869653,0.0085830688476562,0.00762939453125,0.00762939453125,0.0073909759521484,0.0075817108154296,0.0061392784118652,0.0081062316894531,0.0081062316894531,0.0,0.0073671340942382,0.0,0.0104506810506184,0.0182390213012695,0.0,0.496,1.36,0.0,0.0,115.648,4.272,3.704,0.0,0.0,0.0,3.296,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064620877256487,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0056266784667968,0.0076532363891601,0.0054836273193359,0.0104904174804687,0.0104904174804687,0.0,0.0065803527832031,0.0,0.0098228454589843,0.0185012817382812,0.0,0.496,1.36,0.0,0.0,116.784,3.744,4.232,0.0,0.0,0.0,43.04,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062558188367245,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0052213668823242,0.0064611434936523,0.0059843063354492,0.0107288360595703,0.0107288360595703,0.0,0.0081539154052734,0.0,0.0103712081909179,0.025343894958496,0.0,0.496,1.36,0.0,0.0,114.392,8.264,7.736,0.0,0.0,0.0,42.08,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060043524746871,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0054538249969482,0.0072717666625976,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,114.392,0.0,0.0,0.0,0.0,0.0,35.072,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062546326746394,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0051189871395335,0.0064373016357421,0.0,0.011444091796875,0.011444091796875,0.0042915344238281,0.0,0.0042915344238281,0.0,0.0,0.0,0.496,1.36,0.848,0.848,114.392,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,35.768,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062012436366317,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0059207280476888,0.0073194503784179,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,115.648,0.0,0.0,0.0,0.0,0.0,24.336,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060478059372099,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0063896179199218,0.0080585479736328,0.0071048736572265,0.0095367431640625,0.0095367431640625,0.0126361846923828,0.0101566314697265,0.0126361846923828,0.0125408172607421,0.0228404998779296,0.0,0.496,1.36,0.0,0.848,115.648,3.744,4.232,100.0,0.0,0.0,9.608,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062177676965694,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0061988830566406,0.0075340270996093,0.0061988830566406,0.0107288360595703,0.0107288360595703,0.0,0.0069379806518554,0.0,0.0104904174804687,0.0188350677490234,0.0,0.496,1.36,0.0,0.0,115.648,4.272,3.704,100.0,0.0,0.0,13.816,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060850114964727,0.0083446502685546,0.00762939453125,0.00762939453125,0.0058650970458984,0.0068187713623046,0.0063048468695746,0.0088214874267578,0.0088214874267578,0.0,0.0076770782470703,0.0,0.0102736733176491,0.0262260437011718,0.0,0.496,1.36,0.0,0.0,114.392,8.792,7.208,100.0,0.0,0.0,12.184,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006248701864214,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0082969665527343,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,114.392,0.0,0.0,100.0,0.0,0.0,4.208,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060945007931533,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.005960464477539,0.0080585479736328,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,114.392,0.0,0.0,100.0,0.0,0.0,18.936,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006270408630371,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059711399363048,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0061511993408203,0.0121593475341796,0.0121593475341796,0.0,0.0079631805419921,0.0,0.0104904174804687,0.018930435180664,0.0,0.496,1.36,0.0,0.0,114.456,3.744,4.232,100.0,0.0,0.0,2.168,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061143208019839,0.0082969665527343,0.0072479248046875,0.0066757202148437,0.004157685396964,0.0051736831665039,0.0062465667724609,0.0082254409790039,0.0083208084106445,0.0,0.0081062316894531,0.0,0.0115871429443359,0.0218868255615234,0.0,1.344,2.208,0.0,0.0,123.64,3.744,4.232,100.0,0.0,0.0,1253.504,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070386858128789,0.0095367431640625,0.0071525573730468,0.0071525573730468,0.0040910751533849,0.0050067901611328,0.0072002410888671,0.0128746032714843,0.0128746032714843,0.0,0.01068115234375,0.0,0.0121116638183593,0.0316858291625976,0.0,0.496,1.36,0.0,0.0,117.888,8.264,7.736,100.0,0.0,0.0,6143.08,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061241548452804,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.005960464477539,0.005960464477539,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060939788818359,0.0083684921264648,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060915946960449,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064256144504921,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0044722710886309,0.005650520324707,0.0062465667724609,0.0116825103759765,0.0116825103759765,0.0,0.0080585479736328,0.0,0.0097274780273437,0.0173091888427734,0.0,0.496,1.36,0.0,0.0,132.768,3.744,4.232,100.0,0.0,0.0,1125.92,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061953245703853,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.004887580871582,0.0062465667724609,0.0064849853515625,0.0092983245849609,0.0092983245849609,0.0,0.0081062316894531,0.0,0.0102043151855468,0.0192165374755859,0.0,0.496,1.36,0.0,0.0,117.192,3.744,4.232,100.0,0.0,0.0,39.36,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061882075978748,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0065803527832031,0.0119209289550781,0.0119209289550781,0.0,0.0087499618530273,0.0,0.0098228454589843,0.0218629837036132,0.0,0.496,1.36,0.0,0.0,113.256,8.264,7.736,100.0,0.0,0.0,1.192,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006234467919193,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0054836273193359,0.0054836273193359,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061205963590251,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0090599060058593,0.0090599060058593,0.0062783559163411,0.0069141387939453,0.0069141387939453,0.0,0.0091075897216796,0.0,0.0092824300130208,0.0171184539794921,0.0,0.496,1.36,0.0,0.0,113.256,10.776,11.312,100.0,0.0,0.0,1.192,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061659977353852,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0041732492372971,0.0047683715820312,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,100.0,0.0,0.0,1368.616,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060880184173583,0.0078916549682617,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0060558319091796,0.011444091796875,0.011444091796875,0.0,0.0077724456787109,0.0,0.0104427337646484,0.0194549560546875,0.0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061261653900146,0.0081300735473632,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0065803527832031,0.0090599060058593,0.0090599060058593,0.0,0.0080585479736328,0.0,0.01068115234375,0.0192642211914062,0.0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006030797958374,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0062465667724609,0.0104904174804687,0.0104904174804687,0.0,0.0086545944213867,0.0,0.0101804733276367,0.0230073928833007,0.0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,100.0,0.0,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061134793865146,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0100135803222656,0.0100135803222656,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060363788509843,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062451433779588,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0052452087402343,0.0052452087402343,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059974193572998,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0058174133300781,0.0109672546386718,0.0109672546386718,0.0,0.0071525573730468,0.0,0.0106334686279296,0.0194549560546875,0.0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060033798217773,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0064849853515625,0.0131130218505859,0.0131130218505859,0.0,0.0089645385742187,0.0,0.0103950500488281,0.0194072723388671,0.0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,100.0,0.0,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063653039460134,0.0090599060058593,0.009775161743164,0.009775161743164,0.0049670537312825,0.0086307525634765,0.005854500664605,0.0131130218505859,0.0131130218505859,0.0072320302327473,0.0068187713623046,0.0077247619628906,0.0097101384943181,0.0219345092773437,0.0,0.496,1.36,5.52,6.096,122.384,8.792,7.208,0.0,0.009775161743164,0.0078678131103515,136.576,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064289569854736,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0077315739222935,0.0,0.0091075897216796,0.0,0.0,0.0,0.496,1.36,6.208,20.24,112.0,0.0,0.0,0.0,0.0121593475341796,0.0088214874267578,0.0,1
