time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,f1_u_throughput_dl_kbps,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,F-node
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006108000726983,0.0083446502685546,0.0,0.0094175338745117,0.0,0.0,0.0114202499389648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.84,0.0,0.0,118.8,0.0,0.0,100.0,6.224,0.0,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061307634626116,0.0085353851318359,0.013589859008789,0.0061194101969401,0.013589859008789,0.0,0.0070571899414062,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,1,0.0,4.496,0.848,0.848,117.784,0.0,0.0,0.0,5.144,142593.01328659058,142593.01328659058,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060743360377069,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0064373016357421,0.0,0.0064373016357421,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.848,0.848,113.256,0.0,0.0,0.0,1.192,0.0,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060767083618771,0.0081062316894531,0.0,0.005960464477539,0.0,0.0061988830566406,0.005960464477539,0.0,0.0,0.0080585479736328,0.0110149383544921,0.0,0.0,0.0207424163818359,0,0.0,2.896,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061599334867874,0.0083446502685546,0.0,0.005960464477539,0.0,0.0058174133300781,0.0079154968261718,0.0,0.0,0.0073909759521484,0.0100135803222656,0.0,0.0,0.0187397003173828,0,0.0,0.0,0.0,0.0,120.432,3.744,4.232,100.0,21.896,0.0,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006108283996582,0.0083446502685546,0.0,0.0,0.0,0.0063896179199218,0.0,0.0,0.0,0.0086069107055664,0.0107526779174804,0.0,0.0,0.0250577926635742,1,0.0,8.528,0.0,0.0,112.0,8.264,7.736,0.0,0.0,138560.0175857544,138560.0175857544,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058913230895996,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062131881713867,0.0083446502685546,0.0,0.0,0.0,0.0061353047688802,0.0,0.0,0.0,0.0081539154052734,0.0105539957682291,0.0,0.0,0.0264644622802734,0,0.0,0.0,0.0,0.0,112.0,10.776,11.312,0.0,0.0,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062352918051733,0.0087738037109375,0.0,0.0066757202148437,0.0,0.0,0.0084400177001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,120.792,0.0,0.0,0.0,20.656,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062503066717409,0.0083446502685546,0.0,0.0049273173014322,0.0,0.0062465667724609,0.0064373016357421,0.0,0.0,0.0080108642578125,0.011444091796875,0.0,0.0,0.0215530395507812,0,0.0,0.0,0.0,0.0,123.92,3.744,4.232,0.0,34.624,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.00604705430975,0.0083446502685546,0.0,0.0078678131103515,0.0,0.0060081481933593,0.0078678131103515,0.0,0.0,0.0076770782470703,0.0113964080810546,0.0,0.0,0.0215053558349609,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060153007507324,0.0081062316894531,0.0,0.0,0.0,0.0063578287760416,0.0,0.0,0.0,0.0085353851318359,0.0102303244850852,0.0,0.0,0.0238418579101562,0,0.0,0.0,0.0,0.0,112.0,8.792,7.208,0.0,0.0,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060562993965896,0.0085830688476562,0.0,0.0054836273193359,0.0,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,126.656,0.0,0.0,0.0,39.712,0.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060434958234948,0.0081062316894531,0.0,0.0073909759521484,0.0,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.04,0.0,0.0,114.76,0.0,0.0,100.0,2.472,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062261647845975,0.0083446502685546,0.0,0.0064373016357421,0.0,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,114.344,0.0,0.0,100.0,2.056,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058560822140518,0.00762939453125,0.0,0.0047683715820312,0.0,0.006103515625,0.0047683715820312,0.0,0.0,0.0077724456787109,0.0104904174804687,0.0,0.0,0.0201225280761718,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063629433660223,0.0083446502685546,0.0,0.0051801854913884,0.0,0.0062465667724609,0.005960464477539,0.0,0.0,0.0078201293945312,0.0108718872070312,0.0,0.0,0.0202655792236328,0,0.0,0.0,0.0,0.0,119.432,3.744,4.232,100.0,39.48,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061044598569964,0.0083208084106445,0.0,0.0053644180297851,0.0,0.0,0.0060319900512695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,115.616,0.0,0.0,100.0,3.264,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061609258699179,0.0083446502685546,0.0,0.0054359436035156,0.0,0.0071287155151367,0.0069141387939453,0.0,0.0,0.0098943710327148,0.0115156173706054,0.0,0.0,0.0271558761596679,0,0.0,0.0,0.0,0.0,114.52,8.264,7.736,100.0,10.984,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059318542480468,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061476230621337,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062859058380126,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,2,0.848,15.52,0.0,0.0,112.0,0.0,0.0,50.0,0.0,122369.00472640993,122369.00472640993,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062700527817455,0.0085830688476562,0.0,0.0078678131103515,0.0,0.0057697296142578,0.0078678131103515,0.0,0.0,0.0071525573730468,0.0113487243652343,0.0,0.0,0.0217437744140625,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,50.0,1.192,0.0,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060565263322256,0.0083446502685546,0.0,0.0054155077253069,0.0,0.0058174133300781,0.006723403930664,0.0,0.0,0.0075817108154296,0.0111579895019531,0.0,0.0,0.0208377838134765,0,0.0,0.0,0.0,0.0,128.288,3.744,4.232,50.0,16.84,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064897537231445,0.0083446502685546,0.0,0.0047683715820312,0.0,0.0064611434936523,0.0047683715820312,0.0,0.0,0.0083684921264648,0.010848045349121,0.0,0.0,0.0274658203125,0,0.0,0.0,0.0,0.0,112.696,8.264,7.736,50.0,1.192,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061345100402832,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,0.0,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061440467834472,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,0.0,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064302893245921,0.0088214874267578,0.0,0.0047513416835239,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,122.4,0.0,0.0,50.0,102.864,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062463295400439,0.0083446502685546,0.0,0.004834142224542,0.0,0.0061511993408203,0.0066757202148437,0.0,0.0,0.0078201293945312,0.0118255615234375,0.0,0.0,0.0222206115722656,0,0.0,0.0,0.0,0.0,117.192,3.744,4.232,50.0,215.192,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062260297265383,0.008559226989746,0.0,0.0048160552978515,0.0,0.0060081481933593,0.0063896179199218,0.0,0.0,0.00762939453125,0.0102519989013671,0.0,0.0,0.0191688537597656,0,0.0,0.0,0.0,0.0,118.448,3.744,4.232,50.0,195.368,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063983520658889,0.0083446502685546,0.0,0.0048213534884982,0.0,0.0061273574829101,0.0065088272094726,0.0,0.0,0.0083684921264648,0.0112771987915039,0.0,0.0,0.0283718109130859,0,0.0,0.0,0.0,0.0,118.448,8.264,7.736,50.0,153.152,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062368402433632,0.0081062316894531,0.0,0.0054571363661024,0.0,0.0,0.0067710876464843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,114.96,0.0,0.0,50.0,63.528,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062320955950229,0.0083446502685546,0.0100135803222656,0.0061194101969401,0.0100135803222656,0.0,0.0075101852416992,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.848,0.848,117.192,0.0,0.0,50.0,34.208,0.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063139407788936,0.0085830688476562,0.005960464477539,0.0050589442253112,0.005960464477539,0.0,0.0059366226196289,0.0188350677490234,0.0188350677490234,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.848,0.848,114.904,0.0,0.0,50.0,141.12,0.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063091961305532,0.0088214874267578,0.0,0.0051021575927734,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0082015991210937,0.01068115234375,0.0,0.0,0.0194072723388671,0,0.0,0.0,0.0,0.0,114.792,3.744,4.232,50.0,125.488,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064278123390615,0.0088214874267578,0.0,0.0048525193158318,0.0,0.0062465667724609,0.0054836273193359,0.0,0.0,0.0079154968261718,0.0111579895019531,0.0,0.0,0.0208854675292968,0,0.0,0.0,0.0,0.0,116.008,3.744,4.232,50.0,68.168,0.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064184169958133,0.0090360641479492,0.0,0.0053002284123347,0.0,0.0062942504882812,0.0064373016357421,0.0,0.0,0.0084638595581054,0.0111579895019531,0.0,0.0,0.025177001953125,0,0.0,0.0,0.0,0.0,115.856,8.264,7.736,50.0,64.72,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062567172664226,0.008559226989746,0.0,0.0055753267728365,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.368,0.0,0.0,50.0,66.544,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063228135061736,0.0083446502685546,0.0,0.005044937133789,0.0,0.0,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.304,0.0,0.0,50.0,60.824,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063720627210626,0.0085830688476562,0.0,0.0060081481933593,0.0,0.0,0.0069618225097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,114.76,0.0,0.0,50.0,29.584,0.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060280757163887,0.0081062316894531,0.0,0.005197525024414,0.0,0.0069141387939453,0.005960464477539,0.0,0.0,0.0094413757324218,0.0110626220703125,0.0,0.0,0.0205516815185546,0,0.0,0.0,0.0,0.0,114.888,3.744,4.232,50.0,74.056,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064005306111046,0.0085830688476562,0.0,0.004887580871582,0.0,0.0062465667724609,0.0054836273193359,0.0,0.0,0.00762939453125,0.0113487243652343,0.0,0.0,0.0197887420654296,0,0.0,0.0,0.0,0.0,114.888,3.744,4.232,50.0,67.84,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067184220499067,0.0088214874267578,0.0072055392795138,0.0053787231445312,0.0095367431640625,0.005907482571072,0.005960464477539,0.0059306621551513,0.0065088272094726,0.0069141387939453,0.0105337663130326,0.0,0.0,0.0257492065429687,0,0.0,0.0,10.752,24.592,115.048,8.792,7.208,50.0,67.32,0.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064821526555731,0.0085830688476562,0.0,0.0050830841064453,0.0,0.0,0.0058650970458984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.88,0.0,0.0,50.0,70.632,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064974964255153,0.0088214874267578,0.0,0.0050212397719874,0.0,0.0,0.0056743621826171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,115.872,0.0,0.0,50.0,144.376,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065700173965228,0.0083446502685546,0.0071227550506591,0.0050583401241817,0.0095367431640625,0.0,0.0061988830566406,0.0067055225372314,0.0080585479736328,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.856,12.704,117.376,0.0,0.0,50.0,210.232,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065440562233996,0.0092983245849609,0.0071525573730468,0.0051529176773563,0.0071525573730468,0.0065326690673828,0.0064373016357421,0.0057220458984375,0.0057220458984375,0.0085353851318359,0.0116825103759765,0.0,0.0,0.0219345092773437,0,0.0,0.0,0.496,0.944,114.728,3.744,4.232,50.0,127.032,0.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064289985011466,0.0088214874267578,0.0,0.0048588062154835,0.0,0.006723403930664,0.0054836273193359,0.0,0.0,0.0085830688476562,0.0107288360595703,0.0,0.0,0.0195503234863281,0,0.0,0.0,0.0,0.0,115.752,3.744,4.232,50.0,99.352,0.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063827381798283,0.0083446502685546,0.0,0.0047476395316745,0.0,0.006866455078125,0.005960464477539,0.0,0.0,0.0093936920166015,0.0109434127807617,0.0,0.0,0.0241756439208984,0,0.0,0.0,0.0,0.0,114.808,8.264,7.736,50.0,188.688,0.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065381254129741,0.0088214874267578,0.0,0.0053569674491882,0.0,0.0,0.0072479248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.136,0.0,0.0,50.0,113.984,0.0,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065128401954575,0.0092744827270507,0.0,0.0048356178479316,0.0,0.0,0.0060081481933593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,115.904,0.0,0.0,50.0,204.92,0.0,0.0,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064573665656665,0.0088214874267578,0.0,0.0051168295053335,0.0,0.0,0.0063180923461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.048,0.0,0.0,50.0,72.64,0.0,0.0,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063782871359645,0.0088214874267578,0.0,0.005190189068134,0.0,0.0066757202148437,0.0064373016357421,0.0,0.0,0.0087261199951171,0.0118732452392578,0.0162124633789062,0.0162124633789062,0.0210285186767578,0,0.848,0.848,0.0,0.0,117.008,3.744,4.232,100.0,73.808,0.0,0.0,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063502788543701,0.0086069107055664,0.0,0.0049948692321777,0.0,0.0061988830566406,0.0052928924560546,0.0,0.0,0.0081062316894531,0.0115394592285156,0.0,0.0,0.0217437744140625,0,0.0,0.0,0.0,0.0,114.344,3.744,4.232,100.0,55.696,0.0,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064242538528062,0.0083446502685546,0.0,0.0051403045654296,0.0,0.0063896179199218,0.006103515625,0.0,0.0,0.0084400177001953,0.0112056732177734,0.0107288360595703,0.0107288360595703,0.0266551971435546,0,0.848,0.848,0.0,0.0,115.112,8.264,7.736,100.0,64.184,0.0,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062392125675334,0.0083446502685546,0.0,0.0052849451700846,0.0,0.0,0.0058412551879882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,114.328,0.0,0.0,100.0,15.072,0.0,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062513351440429,0.0085830688476562,0.0,0.0069141387939453,0.0,0.0,0.0071048736572265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,5.12,0.0,0.0,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063421690992533,0.0085830688476562,0.0,0.0073115030924479,0.0,0.0,0.0079154968261718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,120.44,0.0,0.0,100.0,7.8,0.0,0.0,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066519969731421,0.0090599060058593,0.0,0.0055432319641113,0.0,0.0070571899414062,0.0066041946411132,0.0,0.0,0.0085830688476562,0.011301040649414,0.0092983245849609,0.0092983245849609,0.0210762023925781,0,0.848,0.848,0.0,0.0,116.688,3.744,4.232,100.0,12.656,0.0,0.0,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060375650130694,0.0081062316894531,0.0,0.005960464477539,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0077247619628906,0.0113487243652343,0.0,0.0,0.0206470489501953,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061383887903014,0.0078678131103515,0.0,0.0046253204345703,0.0,0.0072585211859809,0.0060558319091796,0.0,0.0,0.0102043151855468,0.0101869756525213,0.0,0.0,0.0243186950683593,0,0.0,0.0,0.0,0.0,117.192,8.792,7.208,100.0,51.512,0.0,0.0,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006498098373413,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061094760894775,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063073635101318,0.0086069107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0,0.848,0.848,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062819144025963,0.0085830688476562,0.0,0.0052452087402343,0.0,0.0063896179199218,0.0052452087402343,0.0,0.0,0.0076770782470703,0.0113964080810546,0.0,0.0,0.0213623046875,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,100.0,1.192,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063186854272339,0.0085830688476562,0.0,0.0061988830566406,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065049128745918,0.0088214874267578,0.0,0.0054836273193359,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,1.192,0.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064432621002197,0.0088214874267578,0.0,0.0,0.0,0.0065485636393229,0.0,0.0,0.0,0.0091075897216796,0.0099500020345052,0.0,0.0,0.0213146209716796,0,0.0,0.0,0.0,0.0,112.0,10.776,11.312,100.0,0.0,0.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063836574554443,0.0086069107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063169002532958,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063443183898925,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
