time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075451770232091,0.009775161743164,0.0069141387939453,0.0069141387939453,0.0043419045461735,0.0054836273193359,0.0128746032714843,0.0061750411987304,0.0128746032714843,0.0088453292846679,0.0069141387939453,0.0069141387939453,0.011444091796875,0.0289678573608398,0.496,1.424,0.848,0.848,117.192,7.488,8.464,0.0185966491699218,0.0185966491699218,703.032,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073779281692125,0.0092983245849609,0.0121593475341796,0.0121593475341796,0.0046116965157645,0.0057220458984375,0.011444091796875,0.0061511993408203,0.011444091796875,0.0088214874267578,0.0,0.0,0.0104546546936035,0.0259160995483398,0.496,1.424,0.0,0.0,117.192,16.528,15.472,0.0,0.0,172.808,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063388501826803,0.0085830688476562,0.007033348083496,0.0077009201049804,0.0044063285545066,0.0050067901611328,0.0107288360595703,0.0,0.0111103057861328,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,1.344,2.272,0.848,0.848,117.192,0.0,0.0,0.0042915344238281,0.0042915344238281,496.512,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006263799006396,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0050444351999383,0.0065326690673828,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.904,0.0,0.0,0.0,0.0,107.608,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006152851746814,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0060796737670898,0.0063657760620117,0.0109672546386718,0.0,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,118.448,0.0,0.0,0.0,0.0,12.08,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061585535457478,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0053473881312779,0.0061988830566406,0.0116825103759765,0.0066995620727539,0.0116825103759765,0.0090837478637695,0.0,0.0,0.0113248825073242,0.0281810760498046,0.496,1.424,0.0,0.0,113.256,7.488,8.464,0.0,0.0,14.744,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060415267944335,0.0081300735473632,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0131130218505859,0.0065326690673828,0.0131130218505859,0.0086545944213867,0.0,0.0,0.0118970870971679,0.0308513641357421,0.496,1.36,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0.0,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060725212097167,0.0081300735473632,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0100135803222656,0.0064492225646972,0.0100135803222656,0.0088453292846679,0.0,0.0,0.0112175941467285,0.0258445739746093,0.496,1.36,0.0,0.0,112.0,16.528,15.472,0.0,0.0,0.0,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059521198272705,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061834629495345,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0123977661132812,0.0,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,114.84,0.0,0.0,0.0,0.0,2.552,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005741721218072,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0056955549452039,0.007486343383789,0.0162124633789062,0.0,0.0162124633789062,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,132.336,0.0,0.0,0.0,0.0,28.408,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058584545382219,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0054836273193359,0.0054836273193359,0.013589859008789,0.0067710876464843,0.013589859008789,0.009775161743164,0.0,0.0,0.0120401382446289,0.0279188156127929,0.496,1.424,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061360164661312,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0138282775878906,0.0064373016357421,0.0138282775878906,0.0095367431640625,0.0,0.0,0.0114679336547851,0.028085708618164,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,0.0,1.192,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060419044872321,0.0081062316894531,0.00762939453125,0.00762939453125,0.005960464477539,0.0061511993408203,0.0157356262207031,0.0066041946411132,0.0157356262207031,0.0090599060058593,0.0,0.0,0.0115752220153808,0.0268459320068359,0.496,1.424,0.0,0.0,118.96,16.528,15.472,0.0,0.0,6.384,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006115436553955,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0,0.011444091796875,0.0,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060009956359863,0.0081300735473632,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059199333190917,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063724888181223,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.0047513416835239,0.0054836273193359,0.0092983245849609,0.0066518783569335,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0117301940917968,0.0284671783447265,0.496,1.424,0.0,0.0,139.216,7.488,8.464,0.0,0.0,190.672,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062862245163114,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0043937138148716,0.0054597854614257,0.0085830688476562,0.0062942504882812,0.0085830688476562,0.0086307525634765,0.0,0.0,0.0112533569335937,0.0271797180175781,0.496,1.424,0.0,0.0,118.448,7.488,8.464,0.0,0.0,210.928,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006129245946903,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0056879861014229,0.0070095062255859,0.0119209289550781,0.0066280364990234,0.0119209289550781,0.0090599060058593,0.0,0.0,0.0110864639282226,0.0274658203125,0.496,1.392,0.0,0.0,115.68,16.528,15.472,0.0,0.0,23.304,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062119308395765,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0053002284123347,0.0061988830566406,0.0140666961669921,0.0,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,0.0,76.888,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059391135600075,0.0081062316894531,0.0116825103759765,0.0116825103759765,0.0052154064178466,0.006413459777832,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,114.76,0.0,0.0,0.0,0.0,41.712,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060439109802246,0.0081062316894531,0.00762939453125,0.00762939453125,0.0052452087402343,0.0059127807617187,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,112.0,0.0,0.0,0.0,0.0,7.32,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062449143664671,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0056902567545572,0.0072002410888671,0.0085830688476562,0.0061273574829101,0.0085830688476562,0.0086545944213867,0.0,0.0,0.0118255615234375,0.0283718109130859,0.496,1.424,0.0,0.0,119.488,7.488,8.464,0.0,0.0,62.2,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006208325376605,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.006258487701416,0.0080585479736328,0.0071525573730468,0.006103515625,0.0071525573730468,0.0085830688476562,0.0,0.0,0.011754035949707,0.030374526977539,0.496,1.424,0.0,0.0,118.448,7.488,8.464,0.0,0.0,22.944,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061028039277489,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0069141387939453,0.0069141387939453,0.0109672546386718,0.0060796737670898,0.0109672546386718,0.0083684921264648,0.0,0.0,0.0113129615783691,0.0288963317871093,0.496,1.424,0.0,0.0,113.256,16.528,15.472,0.0,0.0,1.192,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061395749523865,0.0081062316894531,0.00762939453125,0.00762939453125,0.0057220458984375,0.0057220458984375,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062540834173193,0.0085353851318359,0.0078678131103515,0.0078678131103515,0.0050578798566545,0.0062227249145507,0.0121593475341796,0.0070412953694661,0.0121593475341796,0.0092506408691406,0.0,0.0,0.0097592671712239,0.0208854675292968,0.496,1.424,0.0,0.0,125.752,10.776,11.312,0.0,0.0,83.312,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060517989580904,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.005960464477539,0.007486343383789,0.0157356262207031,0.0,0.0157356262207031,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,0.0,26.776,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062842867267665,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0047343117850167,0.0058174133300781,0.0154972076416015,0.0064373016357421,0.0154972076416015,0.0095367431640625,0.0,0.0,0.0111579895019531,0.0265836715698242,0.496,1.424,0.0,0.0,114.296,7.488,8.464,0.0,0.0,201.912,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061237812042236,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0041425228118896,0.0050067901611328,0.0090599060058593,0.0061988830566406,0.0090599060058593,0.008392333984375,0.0042915344238281,0.0042915344238281,0.0111103057861328,0.0278234481811523,0.496,1.392,0.848,0.848,112.0,7.488,8.464,0.0157356262207031,0.0157356262207031,67.84,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059322770593201,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.004887580871582,0.005650520324707,0.0147819519042968,0.0062365280954461,0.0147819519042968,0.0086307525634765,0.0,0.0,0.0109559013730003,0.0283718109130859,0.496,1.392,0.0,0.0,121.784,17.056,14.944,0.0,0.0,21.824,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061198036269386,0.0083208084106445,0.0102519989013671,0.0102519989013671,0.0044277736118861,0.005960464477539,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,0.0,163.96,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062047845066183,0.008559226989746,0.0069141387939453,0.0069141387939453,0.0042708023734714,0.0050067901611328,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.496,1.392,0.848,0.848,118.448,0.0,0.0,0.0040531158447265,0.0040531158447265,234.6,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061488151550292,0.0085830688476562,0.0056028366088867,0.0064611434936523,0.0,0.0,0.0090599060058593,0.0,0.0096321105957031,0.0,0.0,0.0,0.0,0.0,1.344,2.272,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058615207672119,0.0078916549682617,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0083446502685546,0.0063419342041015,0.0083446502685546,0.0086069107055664,0.0,0.0,0.0115394592285156,0.0285625457763671,0.496,1.36,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059521198272705,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0057220458984375,0.0060558319091796,0.0057220458984375,0.0084161758422851,0.0,0.0,0.0117778778076171,0.0286102294921875,0.496,1.36,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060586368336397,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0039369245118732,0.0045299530029296,0.0085830688476562,0.0059730128238075,0.0085830688476562,0.0088214874267578,0.0,0.0,0.0111034938267299,0.0281333923339843,0.496,1.36,0.0,0.0,132.064,17.056,14.944,0.0,0.0,3416.272,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059640053475257,0.0083208084106445,0.0073909759521484,0.0073909759521484,0.0054836273193359,0.0060558319091796,0.0145435333251953,0.0,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,0.0,9.72,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063830082959467,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0045858783486448,0.0054836273193359,0.0090599060058593,0.0,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.264,0.0,0.0,0.0,0.0,488.04,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065683138252484,0.0087976455688476,0.0078678131103515,0.0078678131103515,0.0042959495827003,0.0052452087402343,0.0154972076416015,0.0,0.0154972076416015,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.888,0.0,0.0,0.0,0.0,1243.184,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064384877978272,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0046898336971507,0.0056266784667968,0.011444091796875,0.006103515625,0.011444091796875,0.008392333984375,0.0,0.0,0.0109195709228515,0.0275135040283203,0.496,1.424,0.0,0.0,114.632,7.488,8.464,0.0,0.0,403.576,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064017167731897,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0046421499813304,0.0054836273193359,0.0119209289550781,0.0060796737670898,0.0119209289550781,0.0083684921264648,0.0,0.0,0.0108718872070312,0.0276565551757812,0.496,1.424,0.0,0.0,114.632,7.488,8.464,0.0,0.0,377.056,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493051253741,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0046585383040181,0.0057220458984375,0.0066757202148437,0.0063419342041015,0.0066757202148437,0.0086307525634765,0.0,0.0,0.0107884407043457,0.0268459320068359,0.496,1.424,0.0,0.0,114.6,16.528,15.472,0.0,0.0,543.592,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066389491902061,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0045848271203419,0.0057220458984375,0.0088214874267578,0.0,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.528,0.0,0.0,0.0,0.0,933.52,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064432030857199,0.0085830688476562,0.0112056732177734,0.0112056732177734,0.0048836508950034,0.005960464477539,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,116.592,0.0,0.0,0.0,0.0,537.752,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060789127161,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0048279762268066,0.0061988830566406,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,0.0,205.312,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061032795670008,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0049216406685965,0.0066757202148437,0.0109672546386718,0.0061988830566406,0.0109672546386718,0.0077724456787109,0.0,0.0,0.0104427337646484,0.0197410583496093,0.496,1.424,0.0,0.0,118.448,3.744,4.232,0.0,0.0,148.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062214201362571,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0047016143798828,0.006723403930664,0.0107288360595703,0.0061750411987304,0.0107288360595703,0.008392333984375,0.0,0.0,0.0111341476440429,0.0286579132080078,0.496,1.392,0.0,0.0,115.176,7.488,8.464,0.0,0.0,223.128,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059437751770019,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0157356262207031,0.0066280364990234,0.0157356262207031,0.0086307525634765,0.0,0.0,0.0107606252034505,0.0278472900390625,0.496,1.424,0.0,0.0,112.0,12.008,11.968,0.0,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062803230663337,0.0083446502685546,0.00762939453125,0.00762939453125,0.0046068622219947,0.0064373016357421,0.0169277191162109,0.0058412551879882,0.0169277191162109,0.0078916549682617,0.0,0.0,0.0104188919067382,0.0251054763793945,0.496,1.424,0.0,0.0,120.048,8.264,7.736,0.0,0.0,303.8,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061277133315356,0.0083446502685546,0.00762939453125,0.00762939453125,0.004940562778049,0.0069856643676757,0.0095367431640625,0.0,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,115.336,0.0,0.0,0.0,0.0,167.6,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062649792963915,0.0087976455688476,0.0071525573730468,0.0071525573730468,0.004198461930382,0.0051021575927734,0.00762939453125,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,0.0,1843.064,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006738275584608,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0040455355416816,0.0047683715820312,0.0107288360595703,0.0060558319091796,0.0107288360595703,0.0075340270996093,0.0,0.0,0.0104904174804687,0.0200271606445312,0.496,1.424,0.0,0.0,118.448,3.744,4.232,0.0,0.0,14586.952,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063759265559734,0.0090599060058593,0.0104904174804687,0.0104904174804687,0.0041679638188059,0.0052452087402343,0.0100135803222656,0.0064373016357421,0.0100135803222656,0.0084161758422851,0.0,0.0,0.0104904174804687,0.0272512435913085,0.496,1.424,0.0,0.0,118.448,7.488,8.464,0.0,0.0,1821.28,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060351926888992,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0045949762517755,0.006413459777832,0.0128746032714843,0.0064373016357421,0.0128746032714843,0.0086784362792968,0.0,0.0,0.0109672546386718,0.0270605087280273,0.496,1.424,0.0,0.0,117.192,12.536,11.44,0.0,0.0,182.128,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063163131030637,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0043841770717075,0.0052452087402343,0.0128746032714843,0.006413459777832,0.0128746032714843,0.0082731246948242,0.0,0.0,0.0111579895019531,0.0277280807495117,0.496,1.424,0.0,0.0,117.192,8.264,7.736,0.0,0.0,1497.752,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006507285198762,0.0090599060058593,0.00762939453125,0.00762939453125,0.0045299530029296,0.0054836273193359,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,0.0,847.304,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006133644141961,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.004740861745981,0.005960464477539,0.0131130218505859,0.0,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,0.0,189.904,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061028039277489,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0045941426203801,0.0056982040405273,0.009775161743164,0.0058650970458984,0.009775161743164,0.0075817108154296,0.0,0.0,0.0110626220703125,0.0210762023925781,0.496,1.424,0.0,0.0,114.712,3.744,4.232,0.0,0.0,351.632,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060655102871432,0.0083208084106445,0.0090599060058593,0.0090599060058593,0.0045520287972909,0.0058889389038085,0.0121593475341796,0.0066995620727539,0.0121593475341796,0.0086307525634765,0.0,0.0,0.0113248825073242,0.0284671783447265,0.496,1.424,0.0,0.0,118.448,7.488,8.464,0.0,0.0,485.136,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060041352073744,0.0080823898315429,0.0078678131103515,0.0078678131103515,0.005960464477539,0.0070095062255859,0.0116825103759765,0.0061353047688802,0.0116825103759765,0.0083446502685546,0.0,0.0,0.0107924143473307,0.0262737274169921,0.496,1.392,0.0,0.0,114.512,12.008,11.968,650.0136852264404,650.0136852264404,16.64,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063169120561958,0.008559226989746,0.0104904174804687,0.0104904174804687,0.0057722392835115,0.0066757202148437,0.0071525573730468,0.0061750411987304,0.0071525573730468,0.0081539154052734,0.0085830688476562,0.0085830688476562,0.011301040649414,0.0277042388916015,0.496,1.424,0.848,0.848,116.784,8.264,7.736,0.0,0.0,40.872,1
