time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_ul_count,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_latency_mean_dl_ms,a1_packet_loss_dl_percentage,a1_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059747695922851,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.011444091796875,0.0,0.011444091796875,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0107288360595703,0.0,0.0191688537597656,0.0065326690673828,0.0085353851318359,0.0,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062153257172683,0.0085353851318359,0.0066757202148437,0.0066757202148437,0.0039846590249845,0.0100135803222656,0.0047683715820312,0.0100135803222656,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,124.984,0.0101089477539062,0.0,0.022435188293457,0.0062227249145507,0.0081777572631835,1099.96,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061882604466806,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0040158122575201,0.0066757202148437,0.0047683715820312,0.0066757202148437,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,117.328,0.0,0.0,0.0,0.0,0.0,1539.496,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060684052272815,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.004120667775472,0.0069141387939453,0.0047922134399414,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,640.32,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060423096614097,0.0083446502685546,0.0121593475341796,0.0121593475341796,0.0040309373722519,0.0078678131103515,0.0047683715820312,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1407.368,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063022369234432,0.0087738037109375,0.0073909759521484,0.0073909759521484,0.0042438507080078,0.0109672546386718,0.0052452087402343,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,120.056,0.0103950500488281,0.0,0.0193595886230468,0.0061511993408203,0.0078201293945312,786.464,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061245247869208,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0040574116749806,0.0123977661132812,0.0047683715820312,0.0123977661132812,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,115.824,0.0104904174804687,0.0,0.019693374633789,0.0058650970458984,0.007486343383789,1162.488,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0070908769446225,0.0095367431640625,0.0083446502685546,0.0083446502685546,0.0039011494982584,0.0133514404296875,0.0045299530029296,0.0133514404296875,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,8.792,7.208,117.192,0.0110322778875177,0.0,0.0238418579101562,0.0062518649631076,0.0070571899414062,45319.008,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0074645180014235,0.0104904174804687,0.0095367431640625,0.0095367431640625,0.0039277563503361,0.0109672546386718,0.0045299530029296,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,20630.592,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0075101852416992,0.0100374221801757,0.0095367431640625,0.0095367431640625,0.0039003340949056,0.0169277191162109,0.0045299530029296,0.0169277191162109,0.0047683715820312,0.0143051147460937,0.0047683715820312,0.0143051147460937,0.496,1.424,0.0,0.0,0.848,0.848,0.0,0.0,116.632,0.0,0.0,0.0,0.0,0.0,57795.8,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0074924808917659,0.0100135803222656,0.0128746032714843,0.0128746032714843,0.0039429855235366,0.0150203704833984,0.0047683715820312,0.0150203704833984,0.0123977661132812,0.0054836273193359,0.0123977661132812,0.0054836273193359,0.496,1.424,0.0,0.0,0.848,0.848,0.0,0.0,117.752,0.0,0.0,0.0,0.0,0.0,38863.064,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.007539692491588,0.0100135803222656,0.0102519989013671,0.0102519989013671,0.0039896591215698,0.0188350677490234,0.0050067901611328,0.0188350677490234,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,118.448,0.0101566314697265,0.0,0.0187397003173828,0.0062942504882812,0.0088214874267578,29487.448,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0074027788521039,0.0100135803222656,0.0092983245849609,0.0092983245849609,0.0039854119520443,0.0171661376953125,0.0050067901611328,0.0171661376953125,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,118.448,0.0105857849121093,0.0,0.0195026397705078,0.0060081481933593,0.0076770782470703,27862.384,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0074641539318726,0.009775161743164,0.0109672546386718,0.0109672546386718,0.0039648412212596,0.0104904174804687,0.0047683715820312,0.0104904174804687,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,8.264,7.736,118.448,0.0103473663330078,0.0,0.0236988067626953,0.0061511993408203,0.0083684921264648,13960.984,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0073174339028733,0.0095367431640625,0.0092983245849609,0.0092983245849609,0.0,0.0104904174804687,0.0,0.0104904174804687,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,114.76,0.0,0.0,0.0,0.0,0.0,0.0,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0068056583404541,0.0095605850219726,0.0109672546386718,0.0109672546386718,0.003901040442636,0.013589859008789,0.0045299530029296,0.013589859008789,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,9797.76,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061146655485997,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0053346157073974,0.0121593475341796,0.0065326690673828,0.0121593475341796,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,114.824,0.0,0.0,0.0,0.0,0.0,43.632,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059485435485839,0.0081300735473632,0.0072002410888671,0.0064373016357421,0.0,0.0149011611938476,0.0,0.017094612121582,0.0,0.0,0.0,0.0,1.344,2.272,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0108718872070312,0.0,0.0203132629394531,0.0058650970458984,0.0075340270996093,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058913230895996,0.0081062316894531,0.005960464477539,0.005960464477539,0.0,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0110149383544921,0.0,0.0197410583496093,0.006103515625,0.0076770782470703,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061964988708496,0.0083684921264648,0.0100135803222656,0.0100135803222656,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,0.0105142593383789,0.0,0.0256776809692382,0.0061750411987304,0.0083684921264648,0.0,0
