time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061690807342529,0.0081062316894531,0.0061511993408203,0.0063419342041015,0.0080585479736328,0.0078678131103515,0.0,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.496,1.392,6.576,6.864,0.0,0.0,112.0,32.0124626159668,32.0124626159668,0.0,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060117244720458,0.0078916549682617,0.007486343383789,0.0067949295043945,0.0116825103759765,0.008702278137207,0.0,0.0,0.0057220458984375,0.0072479248046875,0.00762939453125,0.00762939453125,0.0113964080810546,0.0226020812988281,0.496,1.36,6.448,7.008,4.232,3.744,112.0,32.01150894165039,32.01150894165039,0.0,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058388710021972,0.0076532363891601,0.0066757202148437,0.0067949295043945,0.0085353851318359,0.0078439712524414,0.0,0.0,0.0060796737670898,0.0078916549682617,0.0083446502685546,0.0083446502685546,0.0113248825073242,0.0294923782348632,0.496,1.36,6.096,5.728,8.464,7.488,112.0,32.01746940612793,32.01746940612793,0.0,1
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061595439910888,0.0081062316894531,0.0063896179199218,0.0072002410888671,0.0069618225097656,0.0099658966064453,0.0,0.0,0.0066757202148437,0.0091075897216796,0.0121593475341796,0.0121593475341796,0.0113805135091145,0.0286579132080078,0.496,1.36,8.88,9.04,11.968,12.008,112.0,32.01103210449219,32.01103210449219,0.0,1
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005931996587497,0.0081062316894531,0.0067710876464843,0.0069618225097656,0.0100612640380859,0.0092029571533203,0.0052452087402343,0.0052452087402343,0.0057458877563476,0.0079154968261718,0.0116825103759765,0.0116825103759765,0.0105857849121093,0.0263929367065429,0.496,1.36,6.576,6.864,7.736,8.264,113.256,32.01007843017578,32.01007843017578,1.192,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060292618784738,0.0078678131103515,0.005197525024414,0.0058809916178385,0.0064373016357421,0.0073909759521484,0.005960464477539,0.005960464477539,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.496,1.36,6.448,7.008,0.0,0.0,113.256,32.0131778717041,32.0131778717041,1.192,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063405520674111,0.0083446502685546,0.007486343383789,0.0075697898864746,0.0102043151855468,0.0092267990112304,0.0039918082101004,0.0050067901611328,0.0,0.0,0.0089406967163085,0.0092267990112304,0.0,0.0,1.344,2.272,6.096,5.728,0.0,0.0,144.408,32.012939453125,32.016563415527344,1531.824,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068151950836181,0.0092983245849609,0.0059207280476888,0.0082651774088541,0.0061988830566406,0.0110864639282226,0.003849209002045,0.0045299530029296,0.0054836273193359,0.0069618225097656,0.0085830688476562,0.0085830688476562,0.0101089477539062,0.0190258026123046,0.496,1.424,9.856,10.176,4.232,3.744,116.632,32.026052474975586,32.026052474975586,9613.72,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060629844665527,0.0083446502685546,0.0064373016357421,0.0081062316894531,0.009775161743164,0.0094413757324218,0.0,0.0,0.0057935714721679,0.0079154968261718,0.0126361846923828,0.0126361846923828,0.0109434127807617,0.0298023223876953,0.496,1.36,6.448,6.224,8.464,7.488,112.0,32.01103210449219,32.01103210449219,0.0,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005958080291748,0.0078678131103515,0.0065565109252929,0.0066280364990234,0.0088691711425781,0.0080108642578125,0.0,0.0,0.0059127807617187,0.0080108642578125,0.0150203704833984,0.0150203704833984,0.011142094930013,0.0281333923339843,0.496,1.36,5.6,6.512,11.968,12.008,112.0,32.01174736022949,32.01174736022949,0.0,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060081481933593,0.0081062316894531,0.0086307525634765,0.0072121620178222,0.0138759613037109,0.008392333984375,0.0,0.0,0.006413459777832,0.0078916549682617,0.0078678131103515,0.0078678131103515,0.0107049942016601,0.0271081924438476,0.496,1.36,6.096,5.728,7.736,8.264,112.0,32.010793685913086,32.010793685913086,0.0,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060185864197081,0.0078678131103515,0.0062465667724609,0.0066757202148437,0.0078678131103515,0.0077486038208007,0.005960464477539,0.005960464477539,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.496,1.36,8.88,10.176,0.0,0.0,113.256,32.010793685913086,32.010793685913086,1.192,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060529851201754,0.0081062316894531,0.0062942504882812,0.0068545341491699,0.0085830688476562,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.496,1.36,6.576,5.728,0.0,0.0,113.256,32.01174736022949,32.01174736022949,1.192,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059047148595401,0.0078678131103515,0.0065326690673828,0.0076691309611002,0.0088691711425781,0.0102519989013671,0.0083446502685546,0.0083446502685546,0.0057220458984375,0.0071048736572265,0.0138282775878906,0.0138282775878906,0.012063980102539,0.0238418579101562,0.496,1.36,6.448,7.008,4.232,3.744,113.256,32.010555267333984,32.010555267333984,1.192,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059068202972412,0.00762939453125,0.0085353851318359,0.00762939453125,0.0132560729980468,0.0092744827270507,0.0,0.0,0.0057697296142578,0.0078916549682617,0.0054836273193359,0.0054836273193359,0.0112295150756835,0.0277280807495117,0.496,1.36,6.096,5.728,8.464,7.488,112.0,32.01103210449219,32.01103210449219,0.0,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058233737945556,0.0076532363891601,0.0058174133300781,0.0070095062255859,0.0071525573730468,0.0084400177001953,0.0,0.0,0.0060399373372395,0.0081062316894531,0.0126361846923828,0.0126361846923828,0.0108242034912109,0.028228759765625,0.496,1.36,8.88,9.04,11.968,12.008,112.0,32.01103210449219,32.01103210449219,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006037950515747,0.0081300735473632,0.0073432922363281,0.006866455078125,0.0107288360595703,0.00762939453125,0.0,0.0,0.0061273574829101,0.0082254409790039,0.0085830688476562,0.0085830688476562,0.0107288360595703,0.0271558761596679,0.496,1.36,6.576,6.864,7.736,8.264,112.0,32.01174736022949,32.01174736022949,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006327351320137,0.0083446502685546,0.0061511993408203,0.00762939453125,0.0094890594482421,0.0098943710327148,0.0038471521507383,0.0045299530029296,0.0,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.496,1.424,6.448,7.008,0.0,0.0,143.152,32.01556205749512,32.01556205749512,2124.824,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060029549173789,0.008559226989746,0.0069618225097656,0.0070929527282714,0.0089168548583984,0.0093460083007812,0.0039066016341054,0.0045299530029296,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.496,1.424,6.096,5.728,0.0,0.0,118.448,32.02056884765625,32.02056884765625,1924.728,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060589159306009,0.0078678131103515,0.0072479248046875,0.0069618225097656,0.010538101196289,0.008249282836914,0.0042915344238281,0.0042915344238281,0.0061988830566406,0.0079631805419921,0.0092983245849609,0.0092983245849609,0.0109195709228515,0.0205516815185546,0.496,1.36,8.88,9.04,4.232,3.744,113.256,32.01603889465332,32.01603889465332,1.192,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060779120534511,0.0078678131103515,0.0060558319091796,0.00762939453125,0.0072956085205078,0.0088691711425781,0.0041036894827178,0.004887580871582,0.0061511993408203,0.0083446502685546,0.0159740447998046,0.0159740447998046,0.0108003616333007,0.0293254852294921,0.496,1.424,6.576,6.864,8.464,7.488,123.64,32.0131778717041,32.0131778717041,675.536,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062131881713867,0.0083446502685546,0.0063419342041015,0.0079870223999023,0.0080108642578125,0.0113248825073242,0.0,0.0,0.0064690907796223,0.0090599060058593,0.0102519989013671,0.0102519989013671,0.0112533569335937,0.0295162200927734,0.496,1.392,6.448,7.008,11.968,12.008,112.0,32.01174736022949,32.01174736022949,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060105323791503,0.0081062316894531,0.0074386596679687,0.0067353248596191,0.0110149383544921,0.0089168548583984,0.0,0.0,0.0061723921034071,0.0072002410888671,0.00762939453125,0.00762939453125,0.0110322778875177,0.0290870666503906,0.496,1.36,6.096,5.728,7.208,8.792,112.0,32.01127052307129,32.01127052307129,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060837844322467,0.0082969665527343,0.005960464477539,0.0078678131103515,0.0081062316894531,0.0112056732177734,0.0039681996384712,0.0047683715820312,0.0,0.0,0.0162124633789062,0.0162124633789062,0.0,0.0,0.496,1.424,9.856,10.176,0.0,0.0,127.576,32.012939453125,32.012939453125,1629.376,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059723854064941,0.0081300735473632,0.0075697898864746,0.0072717666625976,0.0108242034912109,0.0085115432739257,0.0,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.496,1.36,5.6,5.728,0.0,0.0,112.0,32.02104568481445,32.02104568481445,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058679438349026,0.0081062316894531,0.0063896179199218,0.0083446502685546,0.0080585479736328,0.0106096267700195,0.0050067901611328,0.0050067901611328,0.0063419342041015,0.0082969665527343,0.0119209289550781,0.0119209289550781,0.0126361846923828,0.0247955322265625,0.496,1.36,6.448,7.008,4.232,3.744,113.256,32.01103210449219,32.01103210449219,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060731498756218,0.0081062316894531,0.0063896179199218,0.007033348083496,0.0081062316894531,0.0080823898315429,0.0052452087402343,0.0052452087402343,0.006723403930664,0.0089168548583984,0.0107288360595703,0.0107288360595703,0.0118017196655273,0.03204345703125,0.496,1.36,6.096,5.728,8.464,7.488,113.256,32.02199935913086,32.02199935913086,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060601020926859,0.0081062316894531,0.006103515625,0.0075499216715494,0.0072956085205078,0.0095367431640625,0.0052452087402343,0.0052452087402343,0.0059286753336588,0.0083446502685546,0.0131130218505859,0.0131130218505859,0.0109672546386718,0.0290870666503906,0.496,1.36,8.88,10.176,11.968,12.008,113.256,32.00984001159668,32.00984001159668,1.192,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062572956085205,0.0085830688476562,0.0071525573730468,0.0069141387939453,0.0089168548583984,0.0084638595581054,0.0,0.0,0.0057458877563476,0.0081539154052734,0.0126361846923828,0.0126361846923828,0.0108003616333007,0.0263452529907226,0.496,1.36,6.576,5.728,7.736,8.264,112.0,32.00960159301758,32.00960159301758,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006061288254771,0.0081062316894531,0.0062942504882812,0.0079075495402018,0.0079154968261718,0.0104904174804687,0.0085830688476562,0.0085830688476562,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.496,1.36,6.448,7.008,0.0,0.0,115.496,32.01150894165039,32.01150894165039,3.208,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005878210067749,0.0081062316894531,0.0082969665527343,0.0086426734924316,0.0118732452392578,0.0112295150756835,0.0,0.0,0.0060558319091796,0.0075340270996093,0.0081062316894531,0.0081062316894531,0.0106970469156901,0.0216007232666015,0.496,1.424,6.096,5.728,11.312,10.776,112.0,32.00936317443848,32.00936317443848,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060069561004638,0.0081062316894531,0.0060558319091796,0.0071525573730468,0.0072956085205078,0.0078678131103515,0.0,0.0,0.0057697296142578,0.0074386596679687,0.0143051147460937,0.0143051147460937,0.0115394592285156,0.0226974487304687,0.496,1.36,8.88,9.04,4.232,3.744,112.0,32.01007843017578,32.01007843017578,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060351926888992,0.0081062316894531,0.0058650970458984,0.0072002410888671,0.006866455078125,0.0088214874267578,0.0050067901611328,0.0050067901611328,0.0057697296142578,0.0081300735473632,0.0102519989013671,0.0102519989013671,0.0117301940917968,0.0308990478515624,0.496,1.36,6.576,6.864,8.464,7.488,113.256,32.01723098754883,32.01723098754883,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0085830688476562,0.0062942504882812,0.0073909759521484,0.0094413757324218,0.0090599060058593,0.0038911134768755,0.0047683715820312,0.005824225289481,0.0073432922363281,0.013589859008789,0.013589859008789,0.0110715627670288,0.0283718109130859,0.496,1.36,6.448,7.008,11.44,12.536,144.408,32.01913833618164,32.01913833618164,5214.64,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069672518437451,0.0092983245849609,0.0077247619628906,0.0085830688476562,0.0123023986816406,0.0096321105957031,0.0038717956821922,0.0045299530029296,0.0062227249145507,0.0083684921264648,0.0083446502685546,0.0083446502685546,0.0120162963867187,0.0289440155029296,0.496,1.424,6.096,5.728,7.736,8.264,118.448,32.0127010345459,32.0127010345459,12211.664,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059914588928222,0.0081062316894531,0.0065803527832031,0.00762939453125,0.0082015991210937,0.0090599060058593,0.0038631500736359,0.0045299530029296,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.496,1.424,8.88,9.04,0.0,0.0,112.0,32.01770782470703,32.01770782470703,3469.872,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059545040130615,0.0081300735473632,0.0070095062255859,0.0071048736572265,0.0093936920166015,0.008392333984375,0.0,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.496,1.36,6.576,6.864,0.0,0.0,112.0,32.0124626159668,32.0124626159668,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060438522564366,0.0081062316894531,0.0058174133300781,0.0064373016357421,0.0076770782470703,0.00762939453125,0.0040045062315116,0.0050067901611328,0.0056743621826171,0.0072479248046875,0.0110864639282226,0.012516975402832,0.0112056732177734,0.0220298767089843,1.344,2.208,6.448,7.008,4.232,3.744,127.576,32.01138973236084,32.01491832733154,1111.48,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063192844390869,0.0085830688476562,0.0064849853515625,0.0072717666625976,0.0092029571533203,0.0082731246948242,0.0038940108610776,0.0047683715820312,0.0063180923461914,0.0081300735473632,0.0078678131103515,0.0078678131103515,0.0116825103759765,0.0300884246826171,0.496,1.424,6.096,5.728,8.464,7.488,112.0,32.01460838317871,32.01460838317871,5321.496,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061495550747575,0.0083446502685546,0.0057617823282877,0.0077486038208007,0.007033348083496,0.0096559524536132,0.0040766633587119,0.0052452087402343,0.0059127807617187,0.0080108642578125,0.0092983245849609,0.0092983245849609,0.0110308329264322,0.0283241271972656,0.496,1.392,9.856,10.176,11.968,12.008,123.64,32.010793685913086,32.010793685913086,850.6,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006319871589319,0.0085830688476562,0.0070095062255859,0.0075340270996093,0.0098705291748046,0.0094413757324218,0.0040531158447265,0.0050544738769531,0.0057458877563476,0.007939338684082,0.0109672546386718,0.0109672546386718,0.0103235244750976,0.0255107879638671,0.496,1.424,6.448,6.224,7.736,8.264,113.256,32.01723098754883,32.01723098754883,506.296,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063080099684682,0.0083446502685546,0.0063776969909667,0.0073909759521484,0.0078916549682617,0.008392333984375,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.496,1.392,5.6,6.512,0.0,0.0,113.256,32.0124626159668,32.0124626159668,1.192,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005958080291748,0.0078916549682617,0.0072002410888671,0.0078082084655761,0.0094413757324218,0.0105857849121093,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.496,1.36,6.096,5.728,0.0,0.0,112.0,32.01770782470703,32.01770782470703,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060820579528808,0.0083684921264648,0.0075340270996093,0.0075101852416992,0.0111103057861328,0.0090599060058593,0.0,0.0,0.0055313110351562,0.0069141387939453,0.0107288360595703,0.0107288360595703,0.0109195709228515,0.0214099884033203,0.496,1.36,8.88,10.176,4.232,3.744,112.0,32.01174736022949,32.01174736022949,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060141086578369,0.0078678131103515,0.0064373016357421,0.0066757202148437,0.0087738037109375,0.0082015991210937,0.0,0.0,0.0058174133300781,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0107049942016601,0.0282526016235351,0.496,1.36,6.576,5.728,8.464,7.488,112.0,32.01937675476074,32.01937675476074,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059771537780761,0.0078916549682617,0.0050544738769531,0.0061591466267903,0.006103515625,0.0073909759521484,0.0,0.0,0.0058809916178385,0.0076770782470703,0.0119209289550781,0.0119209289550781,0.0109195709228515,0.0272274017333984,0.496,1.36,6.448,7.008,11.968,12.008,112.0,32.022714614868164,32.022714614868164,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060636605789412,0.0078678131103515,0.0076770782470703,0.0061988830566406,0.0098705291748046,0.0075817108154296,0.0040531158447265,0.0040531158447265,0.006103515625,0.008392333984375,0.0164508819580078,0.0164508819580078,0.0110149383544921,0.0269174575805664,0.496,1.36,6.096,5.728,7.736,8.264,113.256,32.01150894165039,32.01150894165039,1.192,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060422408983903,0.0084400177001953,0.007486343383789,0.0075340270996093,0.0090599060058593,0.0086307525634765,0.0039473176002502,0.0045537948608398,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.496,1.424,8.88,9.04,0.0,0.0,144.408,32.01007843017578,32.01007843017578,1737.008,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059853738813257,0.0081062316894531,0.0054836273193359,0.0060081481933593,0.0062465667724609,0.006723403930664,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.496,1.36,6.576,6.864,0.0,0.0,113.256,32.01937675476074,32.01937675476074,1.192,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060129165649414,0.0083446502685546,0.005960464477539,0.0063180923461914,0.0072002410888671,0.0075101852416992,0.0,0.0,0.0057697296142578,0.0074386596679687,0.0071525573730468,0.0071525573730468,0.0112533569335937,0.0220298767089843,0.496,1.36,6.448,7.008,4.232,3.744,112.0,32.0131778717041,32.0131778717041,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058412551879882,0.0081062316894531,0.0069141387939453,0.0065565109252929,0.0087738037109375,0.0074386596679687,0.0,0.0,0.005960464477539,0.0083684921264648,0.0069141387939453,0.0069141387939453,0.0110626220703125,0.0298261642456054,0.496,1.36,6.096,5.728,8.464,7.488,112.0,32.01127052307129,32.01127052307129,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060164928436279,0.0081062316894531,0.0072479248046875,0.007486343383789,0.0108718872070312,0.0092506408691406,0.0,0.0,0.0063737233479817,0.0084877014160156,0.0073909759521484,0.0073909759521484,0.0113328297932942,0.028848648071289,0.496,1.36,8.88,9.04,11.968,12.008,112.0,32.01031684875488,32.01031684875488,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060391426086425,0.0083446502685546,0.0050544738769531,0.0072479248046875,0.005960464477539,0.0096797943115234,0.0,0.0,0.005960464477539,0.0079154968261718,0.0081062316894531,0.0081062316894531,0.0107049942016601,0.0271797180175781,0.496,1.36,6.576,6.864,7.736,8.264,112.0,32.019615173339844,32.019615173339844,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067344610241876,0.0089168548583984,0.0055313110351562,0.007033348083496,0.0080585479736328,0.0091791152954101,0.0038957878934619,0.0045299530029296,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.496,1.424,6.448,7.008,0.0,0.0,144.408,32.013654708862305,32.013654708862305,12737.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917762642476,0.0078678131103515,0.006103515625,0.0080466270446777,0.0079631805419921,0.0101804733276367,0.0040127059160652,0.0047683715820312,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.496,1.424,6.096,5.728,0.0,0.0,113.256,32.01580047607422,32.01580047607422,634.056,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059687265075079,0.0078678131103515,0.0058412551879882,0.0075499216715494,0.0065565109252929,0.0091791152954101,0.0057220458984375,0.006103515625,0.0065326690673828,0.0087261199951171,0.0066757202148437,0.0066757202148437,0.0115394592285156,0.0220775604248046,0.496,1.424,9.856,10.176,4.232,3.744,116.288,32.01150894165039,32.01150894165039,3.936,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0085830688476562,0.0066280364990234,0.0066280364990234,0.0087738037109375,0.0083923339843749,0.0,0.0,0.0073432922363281,0.0091791152954101,0.005960464477539,0.005960464477539,0.012063980102539,0.0282049179077148,0.496,1.36,13.792,18.272,8.464,7.488,112.0,32.01007843017578,32.01007843017578,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062859058380126,0.0086069107055664,0.0058412551879882,0.0069141387939453,0.007033348083496,0.008702278137207,0.0,0.0,0.0059922536214192,0.008249282836914,0.0081062316894531,0.0081062316894531,0.01068115234375,0.0260353088378906,0.496,1.36,9.12,19.936,11.968,12.008,112.0,32.00984001159668,32.00984001159668,0.0,1
