time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061597397078329,0.0081062316894531,0.0049927655388327,0.0057220458984375,0.0,0.0,0.0065803527832031,0.0,0.0,0.0098705291748046,0.0109672546386718,0.020456314086914,0.0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.0,0.0,0.0,0.0,35.272,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063969721248493,0.0088214874267578,0.0052872826071346,0.0061988830566406,0.0,0.0,0.0058889389038085,0.0,0.0,0.0079154968261718,0.0108957290649414,0.0249624252319335,0.0,0.0,0.0,0.0,0.0,116.064,8.264,7.736,0.0,0.0,0.0,0.0,0.0,38.648,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062060356140136,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066733596348526,0.0090599060058593,0.0041164763986247,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3451.208,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067943364233519,0.0090599060058593,0.0040648819564224,0.0049114227294921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3689.256,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006277169754256,0.0085830688476562,0.0044295662327816,0.0057935714721679,0.0,0.0,0.0066280364990234,0.0,0.0,0.0089645385742187,0.0119686126708984,0.0224590301513671,0.0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.0,0.0,0.0,0.0,346.416,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060684052272815,0.0081062316894531,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0064849853515625,0.0,0.0,0.0085830688476562,0.0111579895019531,0.0207424163818359,0.0,1.376,0.0,0.0,7.792,113.256,3.744,4.232,0.0,-4602.346976598104,0.0133991241455078,0.0131130218505859,0.0131130218505859,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061644843561732,0.0081062316894531,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0063657760620117,0.0,0.0,0.0087261199951171,0.0120162963867187,0.0271081924438476,0.0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,0.0,0.0,0.0,0.0,0.0,1.192,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060617923736572,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060236454010009,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062835216522216,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061416625976562,0.0081062316894531,0.0,0.0,0.0,0.0,0.0067710876464843,0.0,0.0,0.0084400177001953,0.0101089477539062,0.0187873840332031,0.0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006089756144813,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0,0.0,0.006723403930664,0.0,0.0,0.0085353851318359,0.0107765197753906,0.0201225280761718,0.0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.0,0.0,0.0,0.0,1.192,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061158517106848,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.005960464477539,0.0,0.0,0.0078916549682617,0.0103473663330078,0.0243186950683593,0.0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,0.0,0.0,0.0,0.0,0.0,1.192,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060945007931533,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.784,113.256,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.192,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062155723571777,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.992,0.0,0.0,17.968,112.0,0.0,0.0,0.0,0.0082254409790039,0.0092744827270507,0.0162919362386067,0.025033950805664,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060153007507324,0.0083446502685546,0.0,0.0,0.0091791152954101,0.0088214874267578,0.0,0.0092029571533203,0.0092744827270507,0.0,0.0,0.0,0.0,0.496,1.696,1.696,1.36,112.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0088214874267578,0.0088214874267578,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059187412261962,0.0081062316894531,0.0,0.0,0.0,0.0,0.0059127807617187,0.0,0.0,0.0075340270996093,0.0107765197753906,0.019693374633789,0.0,0.496,0.0,0.0,1.36,112.0,3.744,4.232,0.0,23592.828909556072,48946.74615859985,57191.83921813965,57191.83921813965,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060866179975491,0.0088214874267578,0.0042884580550655,0.0051498413085937,0.0,0.0,0.005960464477539,0.0,0.0,0.0072956085205078,0.0121116638183593,0.024271011352539,0.0,0.0,0.0,0.0,0.0,143.152,3.744,4.232,0.0,0.0,0.0,0.0,0.0,1185.048,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060933146310682,0.0081062316894531,0.0047172818865094,0.0061988830566406,0.0,0.0,0.0064849853515625,0.0,0.0,0.009465217590332,0.0106334686279296,0.023961067199707,0.0,0.0,0.0,0.0,0.0,117.192,8.264,7.736,0.0,0.0,0.0,0.0,0.0,104.416,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058679438349026,0.0078678131103515,0.0040531158447265,0.0040531158447265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006332255826138,0.008559226989746,0.0054041544596354,0.0070571899414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.672,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061119718504656,0.0084877014160156,0.0053776635064019,0.0081777572631835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.592,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.00590234253537,0.0078678131103515,0.0056624412536621,0.0072717666625976,0.0,0.0,0.0063896179199218,0.0,0.0,0.0081539154052734,0.0111579895019531,0.0210762023925781,0.0,0.0,0.0,0.0,0.0,114.28,3.744,4.232,0.0,0.0,0.0,0.0,0.0,33.632,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062202339741721,0.0083446502685546,0.0052319632636176,0.0065326690673828,0.0,0.0,0.0058650970458984,0.0,0.0,0.0072479248046875,0.0112533569335937,0.0214099884033203,0.0,0.0,0.0,0.0,0.0,114.328,3.744,4.232,0.0,0.0,0.0,0.0,0.0,39.056,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061158517106848,0.0083446502685546,0.0054836273193359,0.0066757202148437,0.0073909759521484,0.0065565109252929,0.0065326690673828,0.0073432922363281,0.0101089477539062,0.009012222290039,0.0113487243652343,0.0240802764892578,0.0,0.0,10.352,6.72,0.0,114.328,8.264,7.736,0.0,0.0,0.0,0.0,0.0,12.8,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061583518981933,0.0083446502685546,0.0074704488118489,0.0077724456787109,0.0051259994506835,0.0065565109252929,0.0,0.0087976455688476,0.0055789947509765,0.0,0.0,0.0,0.0,0.0,14.24,4.032,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.216,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061198036269386,0.0081062316894531,0.0052452087402343,0.0058174133300781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.296,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060814354807285,0.0081062316894531,0.0050501389936967,0.0057220458984375,0.0057220458984375,0.0057220458984375,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.784,0.848,0.0,119.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.992,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066910639847859,0.0088214874267578,0.0049954368954613,0.0057220458984375,0.006645917892456,0.0077486038208007,0.0060558319091796,0.0091791152954101,0.0087738037109375,0.0077247619628906,0.011444091796875,0.0222682952880859,0.0,0.528,12.864,21.504,11.28,116.0,3.744,4.232,0.0,10799.441734949747,36153.35898399353,0.0128746032714843,0.0128746032714843,59.16,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067639350891113,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.0,0.0,0.006103515625,0.0,0.0,0.0075340270996093,0.0112533569335937,0.0207901000976562,0.0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,0.0,2.52,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069094176339631,0.0083446502685546,0.0041898392953013,0.0050067901611328,0.0,0.0,0.0063313378228081,0.0,0.0,0.0089645385742187,0.0107288360595703,0.0278949737548828,0.0,0.0,0.0,0.0,0.0,121.44,8.792,7.208,0.0,0.0,0.0,0.0,0.0,1896.136,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0073091307682777,0.0090599060058593,0.0043486991123846,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.864,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071347649417706,0.0092983245849609,0.0042384321039373,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.84,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068026395579475,0.0083446502685546,0.0047385692596435,0.0053644180297851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.912,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069846073394925,0.0088214874267578,0.0046531359354654,0.0057220458984375,0.0,0.0,0.0061511993408203,0.0,0.0,0.0079154968261718,0.01068115234375,0.0199317932128906,0.0,0.0,0.0,0.0,0.0,123.64,3.744,4.232,0.0,0.0,0.0,0.0,0.0,398.896,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0074015985621084,0.0090599060058593,0.004230543624523,0.0048160552978515,0.0,0.0,0.0062942504882812,0.0,0.0,0.0081539154052734,0.0107765197753906,0.0203609466552734,0.0,0.848,0.0,0.0,10.288,116.288,3.744,4.232,100.0,0.0183582305908203,0.0183582305908203,0.0,0.0,3880.392,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006997170139901,0.0085830688476562,0.0042817364000294,0.0050067901611328,0.0,0.0,0.0063180923461914,0.0,0.0,0.0083684921264648,0.0110149383544921,0.0250816345214843,0.0,0.0,0.0,0.0,0.0,117.192,8.264,7.736,100.0,0.0,0.0,0.0,0.0,1217.296,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068405967446702,0.0088214874267578,0.0053842862447102,0.0084400177001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.632,0.0,0.0,100.0,0.0,0.0,0.0,0.0,58.72,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068322936100746,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.496,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.208,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0078120634923526,0.009775161743164,0.0038960729072816,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,100.0,0.0,0.0,0.0,0.0,42948.696,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0072033098428556,0.0092983245849609,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0077247619628906,0.0,0.0,0.010538101196289,0.0111579895019531,0.0210285186767578,0.0,0.0,0.0,0.0,0.0,118.448,3.744,4.232,100.0,0.0,0.0,0.0,0.0,1.192,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069153249560303,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0059008598327636,0.0,0.0,0.0066280364990234,0.010848045349121,0.0196695327758789,0.0,0.0,0.0,0.0,0.0,113.256,4.272,3.704,100.0,0.0,0.0,0.0,0.0,1.192,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067350283190978,0.0085830688476562,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0063180923461914,0.0,0.0,0.0085830688476562,0.01068115234375,0.0240325927734375,0.0,0.0,0.0,0.0,0.0,113.256,8.264,7.736,100.0,0.0,0.0,0.0,0.0,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069646412515875,0.009012222290039,0.0038735686370903,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.592,124.952,0.0,0.0,100.0,0.0,0.0,0.0,0.0,13063.792,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069689750671386,0.0088453292846679,0.0038433634290946,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3905.72,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066792964935302,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066554546356201,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068234234321408,0.0088214874267578,0.0047153896755642,0.0070095062255859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.672,0.0,0.0,100.0,0.0,0.0,0.0,0.0,250.184,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068079126943456,0.0083446502685546,0.0058412551879882,0.0059366226196289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.808,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.456,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069943985136428,0.0088214874267578,0.0049976202157827,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.304,0.0,0.0,100.0,0.0,0.0,0.0,0.0,64.832,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068738092830525,0.0085830688476562,0.005501967210036,0.0065803527832031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.016,0.0,0.0,100.0,0.0,0.0,0.0,0.0,30.856,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067341327667236,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069424657538385,0.0085830688476562,0.0053644180297851,0.0067949295043945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.328,0.0,0.0,100.0,0.0,0.0,0.0,0.0,26.736,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066543692973122,0.0083446502685546,0.0049506916719324,0.0066280364990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,100.0,0.0,0.0,0.0,0.0,108.088,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067925689244034,0.0083208084106445,0.0047683715820312,0.0060081481933593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.584,0.0,0.0,100.0,0.0,0.0,0.0,0.0,117.176,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067877769470214,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.696,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.192,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068260531120112,0.0085830688476562,0.0053882598876953,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.048,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12.36,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069272518157958,0.0088214874267578,0.0,0.0,0.0,0.0,0.0069141387939453,0.0,0.0,0.0084877014160156,0.0106652577718098,0.0230789184570312,0.0,0.0,0.0,0.0,0.0,112.0,10.776,11.312,100.0,0.0,0.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067555904388427,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067615509033203,0.0083446502685546,0.0,0.0,0.0133514404296875,0.014662742614746,0.0,0.0162839889526367,0.0158309936523437,0.0,0.0,0.0,0.0,0.0,1.696,1.696,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067651271820068,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006723637674369,0.0085830688476562,0.0077486038208007,0.0091552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.184,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10.256,1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070232657057728,0.0088214874267578,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.192,1
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068726231209674,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.192,1
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066757202148437,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.264,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.976,1
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.007630557548709,0.0100135803222656,0.0038964193572038,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.96,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34867.072,1
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0076282083691649,0.0095367431640625,0.0039758394710981,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4317.536,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068500860413508,0.0085830688476562,0.0041133479068153,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.0,0.0,0.848,117.192,0.0,0.0,0.0,0.0214576721191406,0.0214576721191406,0.0157356262207031,0.0157356262207031,953.368,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067217515246702,0.0081062316894531,0.0054135042078354,0.0070095062255859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.864,1
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0076683441011032,0.0100135803222656,0.003914088386132,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17089.456,1
