time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_ul_ms,f1_u_throughput_dl_kbps,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,F-node
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059270858764648,0.0081062316894531,0.00762939453125,0.00762939453125,0.0116825103759765,0.0116825103759765,0.0060081481933593,0.0,0.0,0.0073909759521484,0.0104904174804687,0.0197410583496093,0.0,0.0,0.496,1.36,1.696,1.696,3.744,4.232,112.0,0.0,0.0171661376953125,0.0,0.0177383422851562,0.0165700912475585,0.0180006027221679,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060458681476649,0.0083446502685546,0.0052452087402343,0.0052452087402343,0.0071525573730468,0.0071525573730468,0.0064849853515625,0.0064373016357421,0.0064373016357421,0.0086545944213867,0.011444091796875,0.0257730484008789,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,0.0,1.192,0.0,0.0,0.0,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0063744350452328,0.0083446502685546,0.005960464477539,0.005960464477539,0.0073909759521484,0.0073909759521484,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0.0,0.0,0.0,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0063657760620117,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0116825103759765,0.0116825103759765,0.0,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.696,0.0,0.0,1.192,0.0,0.0,0.0,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059843063354492,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0066907660475054,0.0091791152954101,0.0102519989013671,0.0102519989013671,0.0109672546386718,0.0109672546386718,0.005960464477539,0.0039068857828776,0.0045299530029296,0.0075340270996093,0.0112056732177734,0.0202655792236328,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,143.152,0.0,0.0,12025.16,0.0,0.0,0.0,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0069058356593497,0.0095367431640625,0.0119209289550781,0.0119209289550781,0.0102519989013671,0.0102519989013671,0.0071048736572265,0.0038827829693087,0.0045299530029296,0.0102043151855468,0.0109195709228515,0.0200271606445312,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,117.192,0.0,0.0,10764.568,0.0,0.0,0.0,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0062012672424316,0.0083684921264648,0.005960464477539,0.005960464477539,0.0121593475341796,0.0121593475341796,0.0060796737670898,0.0,0.0,0.0083684921264648,0.0118970870971679,0.0287055969238281,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059958731774056,0.0078678131103515,0.0087261199951171,0.0083446502685546,0.009775161743164,0.0118732452392578,0.0,0.0058809916178385,0.008702278137207,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,118.448,0.0,0.0,52.928,0.0,0.0,0.0,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0063938460326547,0.009012222290039,0.0081062316894531,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0039123781929118,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,123.64,0.0,0.0,8560.384,0.0,0.0,0.0,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0072882907225353,0.0095367431640625,0.0081062316894531,0.0081062316894531,0.0116825103759765,0.0116825103759765,0.0,0.0038901249951257,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.448,0.0,0.0,26103.832,0.0,0.0,0.0,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059068202972412,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.013589859008789,0.013589859008789,0.0065803527832031,0.0,0.0,0.0090599060058593,0.0115871429443359,0.0208377838134765,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060927867889404,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.00762939453125,0.00762939453125,0.0061511993408203,0.0,0.0,0.0079631805419921,0.0107288360595703,0.0202655792236328,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061413337444436,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.009775161743164,0.009775161743164,0.0061511993408203,0.0069141387939453,0.0080347061157226,0.0081300735473632,0.0110149383544921,0.0285625457763671,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,119.144,0.0,0.0,8.704,0.0,0.0,0.0,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060915946960449,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0078678131103515,0.0078678131103515,0.0,0.0043483007521856,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,122.92,0.0,0.0,0.0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060784934770942,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0102519989013671,0.0102519989013671,0.0,0.0057816505432128,0.0067710876464843,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,119.56,0.0,0.0,9.584,0.0,0.0,0.0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061407611144715,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0126361846923828,0.0126361846923828,0.0,0.0046281253590303,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,172.968,0.0,0.0,0.0,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.00621297676575,0.0085830688476562,0.009775161743164,0.009775161743164,0.0109672546386718,0.0109672546386718,0.0063419342041015,0.0045844486781529,0.0056266784667968,0.0080108642578125,0.01220703125,0.0238418579101562,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,119.192,0.0,0.0,127.72,0.0,0.0,0.0,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0062937760234472,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0083446502685546,0.0059127807617187,0.0047837534258442,0.0057220458984375,0.0073909759521484,0.0104904174804687,0.019693374633789,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,117.192,0.0,0.0,153.144,0.0,0.0,0.0,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059723854064941,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0150203704833984,0.0150203704833984,0.0060796737670898,0.0054836273193359,0.0060558319091796,0.0086069107055664,0.0106334686279296,0.0247001647949218,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,8.936,0.0,0.0,0.0,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060454453572188,0.0081062316894531,0.00762939453125,0.00762939453125,0.0107288360595703,0.0107288360595703,0.0,0.0050005159879985,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,121.44,0.0,0.0,275.344,0.0,0.0,0.0,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0063240528106689,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.011444091796875,0.011444091796875,0.0,0.0048705509730747,0.0058650970458984,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,142.176,0.0,0.0,0.0,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0062024239266272,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0107288360595703,0.0107288360595703,0.0,0.0051392449273003,0.0062942504882812,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,115.904,0.0,0.0,28.456,0.0,0.0,0.0,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060454453572188,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0078678131103515,0.0078678131103515,0.0069618225097656,0.0058650970458984,0.0077724456787109,0.0083446502685546,0.011301040649414,0.0214099884033203,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,116.224,0.0,0.0,28.824,0.0,0.0,0.0,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060649928201008,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.0064849853515625,0.0047361528551256,0.0057220458984375,0.0082969665527343,0.0122547149658203,0.0223636627197265,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,118.04,0.0,0.0,191.0,0.0,0.0,0.0,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061297416687011,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0112056732177734,0.0112056732177734,0.0060081481933593,0.0047087669372558,0.0053882598876953,0.0077009201049804,0.0106573104858398,0.024724006652832,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,47.84,0.0,0.0,0.0,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060701370239257,0.0081300735473632,0.00762939453125,0.00762939453125,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060975551605224,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060558319091796,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060482404718351,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0100135803222656,0.0100135803222656,0.0060081481933593,0.0083446502685546,0.0083446502685546,0.0073432922363281,0.0115871429443359,0.0217914581298828,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,1.192,0.0,0.0,0.0,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060462012079548,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0095367431640625,0.0095367431640625,0.0066757202148437,0.0043710072835286,0.005197525024414,0.008392333984375,0.0117778778076171,0.0229835510253906,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,123.64,0.0,0.0,128.688,0.0,0.0,0.0,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061004316035787,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0063419342041015,0.0069141387939453,0.0069141387939453,0.0089406967163085,0.0104904174804687,0.0239372253417968,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,0.0,1.192,0.0,0.0,0.0,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0058114528656005,0.0078678131103515,0.0116825103759765,0.0116825103759765,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.696,1.696,0.0,0.0,112.0,0.0,0.0139474868774414,0.0,0.0159502029418945,0.0123977661132812,0.0146865844726562,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061571598052978,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.005953311920166,0.0076532363891601,0.0081062316894531,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059843063354492,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0126361846923828,0.0126361846923828,0.0059127807617187,0.0,0.0,0.0074386596679687,0.010538101196289,0.0196456909179687,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059557198291987,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0109672546386718,0.0109672546386718,0.0060081481933593,0.0047683715820312,0.0066518783569335,0.0077724456787109,0.0117778778076171,0.022125244140625,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,117.192,0.0,0.0,40.176,0.0,0.0,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060517989580904,0.0088214874267578,0.011444091796875,0.011444091796875,0.009775161743164,0.009775161743164,0.0066041946411132,0.0067949295043945,0.0084161758422851,0.009012222290039,0.0118970870971679,0.0276088714599609,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,0.0,3.2,0.0,0.0,0.0,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0063831679486998,0.0088214874267578,0.0061988830566406,0.0061988830566406,0.0078678131103515,0.0078678131103515,0.0,0.0042086062224014,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,130.712,0.0,0.0,1325.176,0.0,0.0,0.0,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059948631780064,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0078678131103515,0.0078678131103515,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0.0,0.0,0.0,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059831142425537,0.0081062316894531,0.0064611434936523,0.0056028366088867,0.0129938125610351,0.0138521194458007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061523914337158,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0069618225097656,0.0,0.0,0.0096321105957031,0.0123023986816406,0.0233650207519531,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.006084394927072,0.008559226989746,0.005960464477539,0.005960464477539,0.0145435333251953,0.0145435333251953,0.0065326690673828,0.0079870223999023,0.0080823898315429,0.0084877014160156,0.01220703125,0.0236034393310546,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,120.24,0.0,0.0,9.728,0.0,0.0,0.0,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060702314471254,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0152587890625,0.0152587890625,0.0064373016357421,0.0069141387939453,0.0085830688476562,0.0087738037109375,0.0106204639781605,0.0245571136474609,0.0,0.0,0.496,1.36,0.0,0.0,8.792,7.208,120.08,0.0,0.0,17.24,0.0,0.0,0.0,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0062012320081588,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0112056732177734,0.0112056732177734,0.0,0.0049081341973666,0.0058174133300781,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,121.24,0.0,0.0,169.72,0.0,0.0,0.0,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061419472765566,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0109672546386718,0.0109672546386718,0.0,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0.0,0.0,0.0,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060043524746871,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0069141387939453,0.0069459279378255,0.0057220458984375,0.0057220458984375,0.0092983245849609,0.0098546346028645,0.0223159790039062,0.0,0.0,0.496,1.36,0.0,0.0,10.776,11.312,113.256,0.0,0.0,1.192,0.0,0.0,0.0,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060796737670898,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0066757202148437,0.0066757202148437,0.0061511993408203,0.0,0.0,0.0077724456787109,0.0110149383544921,0.0207901000976562,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061261653900146,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0061988830566406,0.006866455078125,0.0,0.0,0.0086307525634765,0.0108718872070312,0.020456314086914,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061500072479248,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0061988830566406,0.0061988830566406,0.0068187713623046,0.0,0.0,0.0091314315795898,0.0106573104858398,0.0262975692749023,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059401988983154,0.0081062316894531,0.00762939453125,0.00762939453125,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059838388480392,0.007796287536621,0.0085830688476562,0.0085830688476562,0.0150203704833984,0.0150203704833984,0.0,0.0061392784118652,0.0078916549682617,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,122.912,0.0,0.0,9.984,0.0,0.0,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061988830566406,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0109672546386718,0.0109672546386718,0.0,0.0062386194864908,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,125.208,0.0,0.0,15.104,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059734476674901,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0107288360595703,0.0107288360595703,0.0062942504882812,0.0067551930745442,0.007486343383789,0.0083446502685546,0.0111103057861328,0.0206470489501953,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,115.6,0.0,0.0,5.672,0.0,0.0,0.0,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061309337615966,0.0083446502685546,0.0057220458984375,0.0057220458984375,0.0088214874267578,0.0088214874267578,0.006866455078125,0.0,0.0,0.0086307525634765,0.0116825103759765,0.0217437744140625,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060367584228515,0.0081300735473632,0.0090599060058593,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0065565109252929,0.0,0.0,0.009322166442871,0.0105857849121093,0.0258684158325195,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060069561004638,0.0081062316894531,0.0057220458984375,0.0057220458984375,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060081481933593,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0062451433779588,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0143051147460937,0.0143051147460937,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0.0,0.0,0.0,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0061134793865146,0.00762939453125,0.0078678131103515,0.0078678131103515,0.0162124633789062,0.0162124633789062,0.0071525573730468,0.009775161743164,0.009775161743164,0.0098705291748046,0.0115871429443359,0.0220775604248046,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,0.0,1.192,0.0,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.00601486094947,0.0082254409790039,0.0071525573730468,0.0071525573730468,0.0078678131103515,0.0078678131103515,0.0060081481933593,0.0054041544596354,0.0066757202148437,0.0078201293945312,0.012063980102539,0.0217437744140625,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,132.08,0.0,0.0,21.552,0.0,0.0,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060631497071521,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0060558319091796,0.0055631001790364,0.0058650970458984,0.0083684921264648,0.0106334686279296,0.0258922576904296,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,120.32,0.0,0.0,17.608,0.0,0.0,0.0,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0059449672698974,0.0078916549682617,0.0054836273193359,0.0054836273193359,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0060594081878662,0.0081062316894531,0.005960464477539,0.005960464477539,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.696,1.696,0.0,0.0,112.0,0.0,0.0064373016357421,0.0,0.0070095062255859,0.0085830688476562,0.0110626220703125,0
