time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064918650916559,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0061988830566406,0.0,0.0081539154052734,0.0,0.0,0.0,0.0117778778076171,0.0216484069824218,0.0039320725661057,0.0045299530029296,0.496,1.424,0.0,0.0,3.744,4.232,117.888,0.0,2201.224,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061918013166673,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0063313378228081,0.0,0.0084400177001953,0.0,0.0,0.0,0.010858882557262,0.0283718109130859,0.0055753267728365,0.0068187713623046,0.496,1.424,0.0,0.0,8.016,7.936,116.352,0.0,30.664,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062968471262714,0.0085830688476562,0.0112056732177734,0.0112056732177734,0.0073909759521484,0.0073909759521484,0.0066757202148437,0.0,0.0091075897216796,0.0,0.0,0.0,0.0107765197753906,0.0270843505859375,0.0053246815999348,0.0065326690673828,0.496,1.424,0.0,0.0,12.008,11.968,115.648,0.0,41.632,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063364778585101,0.0088214874267578,0.011444091796875,0.011444091796875,0.0095367431640625,0.0095367431640625,0.0060081481933593,0.0,0.008392333984375,0.0,0.0,0.0,0.0113487243652343,0.0259637832641601,0.0048081080118815,0.0055551528930664,0.496,1.424,0.0,0.0,8.264,7.736,115.224,0.0,50.864,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006420695366551,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004876743663441,0.0054836273193359,0.496,1.424,0.0,0.0,0.0,0.0,115.8,0.0,27.304,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062403987296185,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005440278486772,0.0061988830566406,0.496,1.424,0.0,0.0,0.0,0.0,114.392,0.0,25.832,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143031637466,0.0083446502685546,0.00762939453125,0.00762939453125,0.0133514404296875,0.0133514404296875,0.005960464477539,0.0,0.0075817108154296,0.0,0.0,0.0,0.0116825103759765,0.0230789184570312,0.005468726158142,0.0071525573730468,0.496,1.424,0.0,0.0,3.744,4.232,114.296,0.0,42.784,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062897653862981,0.0085830688476562,0.00762939453125,0.00762939453125,0.0061988830566406,0.0061988830566406,0.006270408630371,0.0,0.0084161758422851,0.0,0.0,0.0,0.0114917755126953,0.0278949737548828,0.0051657358805338,0.0061988830566406,0.496,1.424,0.0,0.0,7.488,8.464,116.32,0.0,59.984,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063487798860757,0.0087976455688476,0.0078678131103515,0.0078678131103515,0.0116825103759765,0.0116825103759765,0.0065485636393229,0.0,0.0083446502685546,0.0,0.0,0.0,0.0115076700846354,0.0278472900390625,0.0052225022088913,0.0064373016357421,0.496,1.424,0.0,0.0,12.008,11.968,116.064,0.0,54.344,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063877294559289,0.0087976455688476,0.0071525573730468,0.0071525573730468,0.0116825103759765,0.0116825103759765,0.0058174133300781,0.0,0.0082015991210937,0.0,0.0,0.0,0.0105142593383789,0.0253677368164062,0.0049386705671037,0.005960464477539,0.496,1.424,0.0,0.0,8.264,7.736,117.056,0.0,50.184,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006176345977024,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053495168685913,0.0067949295043945,0.496,1.424,0.0,0.0,0.0,0.0,115.384,0.0,48.512,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063732488831477,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038579305013,0.0057697296142578,0.496,1.424,0.0,0.0,0.0,0.0,115.64,0.0,47.304,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063032653201278,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0119209289550781,0.0119209289550781,0.0063896179199218,0.0,0.0084400177001953,0.0,0.0,0.0,0.0120162963867187,0.0226497650146484,0.0051104504129161,0.0057220458984375,0.496,1.424,0.0,0.0,3.744,4.232,115.64,0.0,78.44,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063192844390869,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0054836273193359,0.0054836273193359,0.0067472457885742,0.0,0.0088453292846679,0.0,0.0,0.0,0.0118970870971679,0.0307798385620117,0.0048720318338145,0.0052452087402343,0.496,1.424,0.0,0.0,7.488,8.464,115.4,0.0,69.128,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064325804757599,0.008559226989746,0.0119209289550781,0.0119209289550781,0.0081062316894531,0.0081062316894531,0.0064690907796223,0.0,0.0096321105957031,0.0,0.0,0.0,0.0115394592285156,0.0267505645751953,0.0049756920855978,0.0058650970458984,0.496,1.424,0.0,0.0,12.008,11.968,116.064,0.0,60.984,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061091810169786,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.011444091796875,0.011444091796875,0.0061988830566406,0.0,0.0086545944213867,0.0,0.0,0.0,0.0109195709228515,0.0258445739746093,0.0052326603939658,0.0064849853515625,0.496,1.424,0.0,0.0,8.264,7.736,115.568,0.0,43.656,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061918013166673,0.0085830688476562,0.00762939453125,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047466971657492,0.0052213668823242,0.496,1.424,0.0,0.0,0.0,0.0,116.064,0.0,53.44,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066152259485045,0.0095367431640625,0.0078201293945312,0.00762939453125,0.0121593475341796,0.0123500823974609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051784515380859,0.0061988830566406,1.344,2.272,0.0,0.0,0.0,0.0,116.248,0.0,62.168,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062759835921709,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0059127807617187,0.0,0.0073432922363281,0.0,0.0,0.0,0.0107288360595703,0.019693374633789,0.004887580871582,0.0054836273193359,0.496,1.424,0.0,0.0,3.744,4.232,114.584,0.0,39.792,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062273509466826,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0090599060058593,0.0090599060058593,0.0065326690673828,0.0,0.0088214874267578,0.0,0.0,0.0,0.0114202499389648,0.0301837921142578,0.0051941190447126,0.0059843063354492,0.496,1.424,0.0,0.0,7.488,8.464,115.016,0.0,35.264,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063044514822129,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0059127807617187,0.0,0.0082969665527343,0.0,0.0,0.0,0.0108242034912109,0.0269889831542968,0.0052452087402343,0.0059843063354492,0.496,1.424,0.0,0.0,12.008,11.968,114.712,0.0,34.656,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063582222060401,0.0085830688476562,0.00762939453125,0.00762939453125,0.0126361846923828,0.0126361846923828,0.0058650970458984,0.0,0.0081300735473632,0.0,0.0,0.0,0.0106334686279296,0.0246286392211914,0.0057901654924665,0.0066757202148437,0.496,1.392,0.0,0.0,8.264,7.736,116.224,17.647058823529413,31.632,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063700251059957,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006085947940224,0.0076293945312499,0.496,1.424,0.0,0.0,0.0,0.0,115.808,29.629629629629626,45.448,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063759265559734,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321450440779976,0.0766754150390625,0.496,1.424,0.0,0.0,0.0,0.0,115.712,28.125,95.208,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063744350452328,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0126361846923828,0.0126361846923828,0.0064373016357421,0.0,0.008392333984375,0.0,0.0,0.0,0.0110626220703125,0.0209808349609375,0.0053644180297851,0.0057220458984375,0.496,1.424,0.0,0.0,3.744,4.232,114.728,16.129032258064516,55.824,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065227053058681,0.0088214874267578,0.00762939453125,0.00762939453125,0.0083446502685546,0.0083446502685546,0.0059127807617187,0.0,0.0081300735473632,0.0,0.0,0.0,0.0103473663330078,0.0267505645751953,0.0059264046805245,0.0071525573730468,0.496,1.424,0.0,0.0,7.488,8.464,114.344,25.0,48.184,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064159507182107,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0057220458984375,0.0057220458984375,0.0058650970458984,0.0,0.0081539154052734,0.0,0.0,0.0,0.0106334686279296,0.025796890258789,0.0052452087402343,0.0061988830566406,0.496,1.424,0.0,0.0,12.008,11.968,114.344,34.285714285714285,52.2,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062819144025963,0.0083446502685546,0.00762939453125,0.00762939453125,0.009775161743164,0.009775161743164,0.0063896179199218,0.0,0.0084400177001953,0.0,0.0,0.0,0.0123500823974609,0.0229835510253906,0.006028584071568,0.00762939453125,0.496,1.424,0.0,0.0,3.744,4.232,114.728,16.0,48.056,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061431334386417,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0123977661132812,0.0123977661132812,0.006103515625,0.0,0.0076770782470703,0.0,0.0,0.0,0.0109672546386718,0.0203609466552734,0.0053909089830186,0.006103515625,0.496,1.424,0.0,0.0,4.52,3.504,114.648,14.285714285714285,44.528,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061504911668229,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053246815999348,0.0060081481933593,0.496,1.424,0.0,0.0,0.0,0.0,116.224,40.0,24.184,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062106859565961,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0066757202148437,0.0107288360595703,0.0093936920166015,0.0073909759521484,0.0137805938720703,0.0079631805419921,0.011444091796875,0.0213146209716796,0.005748536851671,0.0066280364990234,0.496,1.424,1.696,1.696,3.744,4.232,116.48,35.714285714285715,19.368,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00639009003592,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0112056732177734,0.0112056732177734,0.0060558319091796,0.0,0.007486343383789,0.0,0.0,0.0,0.0110149383544921,0.0201702117919921,0.0061818531581333,0.007486343383789,0.496,1.424,0.0,0.0,3.744,4.232,115.68,26.31578947368421,32.896,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063518979656162,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0062147776285807,0.0,0.0091075897216796,0.0,0.0,0.0,0.0108718872070312,0.0266551971435546,0.0060688365589488,0.0064373016357421,0.496,1.424,0.0,0.0,12.008,11.968,114.968,31.25,33.576,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061490642490671,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.00762939453125,0.00762939453125,0.0059127807617187,0.0,0.0075340270996093,0.0,0.0,0.0,0.0103473663330078,0.0193119049072265,0.0056425730387369,0.0066041946411132,0.496,1.424,0.0,0.0,3.744,4.232,115.544,20.0,60.208,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061265271694505,0.0083446502685546,0.00762939453125,0.00762939453125,0.0057220458984375,0.0057220458984375,0.0060796737670898,0.0,0.0081300735473632,0.0,0.0,0.0,0.010538101196289,0.0260591506958007,0.0057419141133626,0.0061750411987304,0.496,1.424,0.0,0.0,8.264,7.736,114.344,20.0,32.432,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063708765589775,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005468726158142,0.0060796737670898,0.496,1.424,0.0,0.0,0.0,0.0,114.344,27.27272727272727,37.424,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062143031637466,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0100135803222656,0.0100135803222656,0.0057220458984375,0.0,0.0073432922363281,0.0,0.0,0.0,0.0111579895019531,0.0216960906982421,0.0058611234029134,0.0061750411987304,0.496,1.424,0.0,0.0,3.744,4.232,114.712,29.411764705882355,28.016,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006298027416267,0.008559226989746,0.0066757202148437,0.0066757202148437,0.0119209289550781,0.0119209289550781,0.0072956085205078,0.0,0.0088214874267578,0.0,0.0,0.0,0.0123023986816406,0.0239849090576171,0.0058213869730631,0.0073194503784179,0.496,1.424,0.0,0.0,3.744,4.232,116.8,14.285714285714285,29.52,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063641236560179,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0062306722005208,0.0,0.0083446502685546,0.0,0.0,0.0,0.0107924143473307,0.0272750854492187,0.0053246815999348,0.0061511993408203,0.496,1.392,0.0,0.0,12.008,11.968,115.968,31.818181818181817,33.016,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063865491659334,0.0087976455688476,0.0081062316894531,0.0081062316894531,0.0057220458984375,0.0057220458984375,0.0074386596679687,0.0,0.0098705291748046,0.0,0.0,0.0,0.0115394592285156,0.0216484069824218,0.0325242678324381,0.0838518142700195,0.496,1.424,0.0,0.0,3.744,4.232,115.904,29.411764705882355,127.456,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006319871589319,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.00762939453125,0.00762939453125,0.0061273574829101,0.0,0.0084161758422851,0.0,0.0,0.0,0.0113487243652343,0.0266075134277343,0.0057411193847656,0.0069618225097656,0.496,1.424,0.0,0.0,8.264,7.736,114.968,37.5,51.784,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062747974300858,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056076049804687,0.0068187713623046,0.496,1.424,0.0,0.0,0.0,0.0,114.344,19.35483870967742,52.088,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064230676907211,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0157356262207031,0.0157356262207031,0.0064849853515625,0.0,0.0085830688476562,0.0,0.0,0.0,0.0108718872070312,0.0209808349609375,0.0053700946626209,0.005960464477539,0.496,1.424,0.0,0.0,3.744,4.232,114.344,41.66666666666667,43.64,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067806243896484,0.0085830688476562,0.00762939453125,0.00762939453125,0.0123977661132812,0.0123977661132812,0.0058174133300781,0.0,0.0074386596679687,0.0,0.0,0.0,0.010538101196289,0.0203132629394531,0.0053048133850097,0.0061988830566406,0.496,1.424,0.0,0.0,3.744,4.232,113.784,15.151515151515152,58.336,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064811896328902,0.0092983245849609,0.00762939453125,0.00762939453125,0.0090599060058593,0.0090599060058593,0.0059445699055989,0.0,0.0081062316894531,0.0,0.0,0.0,0.0108559926350911,0.0272274017333984,0.0055631001790364,0.0067949295043945,0.496,1.424,0.0,0.0,12.008,11.968,114.344,33.33333333333333,24.672,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063523207560624,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0069141387939453,0.0069141387939453,0.0064373016357421,0.0,0.008392333984375,0.0,0.0,0.0,0.0103950500488281,0.0192642211914062,0.0064671039581298,0.0087738037109375,0.496,1.424,0.0,0.0,3.744,4.232,115.584,27.27272727272727,15.76,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061658349367651,0.0083208084106445,0.0095367431640625,0.0095367431640625,0.013589859008789,0.013589859008789,0.0059366226196289,0.0,0.0078916549682617,0.0,0.0,0.0,0.0106096267700195,0.0255584716796874,0.0063180923461914,0.0070095062255859,0.496,1.424,0.0,0.0,8.264,7.736,116.096,20.0,8.848,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063688448160001,0.0083446502685546,0.00762939453125,0.00762939453125,0.0109672546386718,0.0109672546386718,0.006866455078125,0.0,0.0095367431640625,0.0,0.0,0.0,0.0126520792643229,0.0308990478515625,0.0060733995939555,0.0078678131103515,0.496,1.424,0.0,0.0,10.776,11.312,115.984,29.629629629629626,41.56,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063862966660836,0.0088214874267578,0.0090599060058593,0.0081062316894531,0.0126361846923828,0.0132083892822265,0.0056743621826171,0.0,0.0075340270996093,0.0,0.0,0.0,0.0105857849121093,0.0202655792236328,0.0051657358805338,0.0058174133300781,1.344,2.272,0.0,0.0,3.744,4.232,114.344,25.0,58.168,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062427710537886,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0078678131103515,0.0078678131103515,0.0069141387939453,0.0,0.0097274780273437,0.0,0.0,0.0,0.0107288360595703,0.0201702117919921,0.0055789947509765,0.0060558319091796,0.496,1.424,0.0,0.0,3.744,4.232,114.344,16.666666666666664,44.928,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061443196007268,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0065008799235026,0.0,0.0087261199951171,0.0,0.0,0.0,0.0106970469156901,0.0277042388916015,0.0056690639919704,0.0065803527832031,0.496,1.424,0.0,0.0,12.008,11.968,114.328,28.000000000000004,47.168,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062700527817455,0.0085830688476562,0.00762939453125,0.00762939453125,0.017404556274414,0.017404556274414,0.0059127807617187,0.0,0.0074386596679687,0.0,0.0,0.0,0.0108718872070312,0.0205039978027343,0.0060647726058959,0.0072717666625976,0.496,1.424,0.0,0.0,3.744,4.232,114.552,20.0,37.28,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062309094329378,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0088214874267578,0.0088214874267578,0.0058174133300781,0.0,0.0081062316894531,0.0,0.0,0.0,0.0101566314697265,0.0243186950683593,0.0056198665073939,0.0066757202148437,0.496,1.392,0.0,0.0,8.264,7.736,114.424,15.151515151515152,58.032,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006208325376605,0.0087976455688476,0.009775161743164,0.009775161743164,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056678598577325,0.006866455078125,0.496,1.424,0.0,0.0,0.0,0.0,115.6,35.294117647058826,46.864,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006197702766645,0.0085830688476562,0.00762939453125,0.00762939453125,0.0112056732177734,0.0112056732177734,0.0057220458984375,0.0,0.0070095062255859,0.0,0.0,0.0,0.0102996826171875,0.01983642578125,0.0055486505681818,0.0061988830566406,0.496,1.424,0.0,0.0,3.744,4.232,115.904,47.61904761904761,22.184,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063369769861202,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0147819519042968,0.0147819519042968,0.0063419342041015,0.0,0.0082015991210937,0.0,0.0,0.0,0.0121116638183593,0.0240802764892578,0.0053246815999348,0.0057220458984375,0.496,1.424,0.0,0.0,3.744,4.232,115.648,36.84210526315789,25.536,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062498880262991,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0131130218505859,0.0131130218505859,0.0059093747820172,0.0,0.0080347061157226,0.0,0.0,0.0,0.0104159116744995,0.0262260437011718,0.0053158512821903,0.0065326690673828,0.496,1.424,0.0,0.0,12.536,11.44,114.344,22.857142857142858,60.536,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065333807646338,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0064373016357421,0.0064373016357421,0.0058650970458984,0.0,0.0075817108154296,0.0,0.0,0.0,0.011301040649414,0.0220775604248046,0.0058809916178385,0.0079154968261718,0.496,1.424,0.0,0.0,3.744,4.232,114.792,28.57142857142857,33.224,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064088337457002,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0126361846923828,0.0126361846923828,0.0066518783569335,0.0,0.0086307525634765,0.0,0.0,0.0,0.0108003616333007,0.0260114669799804,0.0052893603289568,0.0061988830566406,0.496,1.424,0.0,0.0,8.264,7.736,114.328,15.625,57.976,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061858352737047,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065167744954427,0.0087738037109375,0.496,1.424,0.0,0.0,0.0,0.0,114.344,29.411764705882355,25.616,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061834629495345,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0081062316894531,0.0081062316894531,0.005960464477539,0.0,0.0075340270996093,0.0,0.0,0.0,0.0105857849121093,0.0204086303710937,0.006066428290473,0.0071048736572265,0.496,1.392,0.0,0.0,3.744,4.232,114.296,18.181818181818183,20.472,1
