time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006197702766645,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042915344238281,0.0042915344238281,0.496,1.424,0.0,0.0,118.448,0.0,0.0,77.77777777777779,14.624,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.392,0.0,0.0,117.888,0.0,0.0,50.0,10.6,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0083446502685546,0.005960464477539,0.005960464477539,0.0069141387939453,0.0069141387939453,0.0,0.0068426132202148,0.0,0.0,0.0085830688476562,0.0,0.0113248825073242,0.0287055969238281,0.0078678131103515,0.0078678131103515,0.496,1.392,0.0,0.0,117.888,7.488,8.464,50.0,10.6,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0102519989013671,0.0102519989013671,0.0,0.0068426132202148,0.0,0.0,0.0091552734375,0.0,0.0111341476440429,0.0290632247924804,0.0078678131103515,0.0078678131103515,0.496,1.36,0.0,0.0,117.888,7.488,8.464,50.0,10.6,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0083446502685546,0.0054836273193359,0.0054836273193359,0.0116825103759765,0.0116825103759765,0.0,0.0065125917133532,0.0,0.0,0.0089168548583984,0.0,0.0113646189371744,0.0278949737548828,0.0078678131103515,0.0078678131103515,0.496,1.36,0.0,0.0,117.888,17.056,14.944,50.0,10.6,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.36,0.0,0.0,117.888,0.0,0.0,50.0,10.6,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0083446502685546,0.009775161743164,0.009775161743164,0.0078678131103515,0.0078678131103515,0.00762939453125,0.0,0.0073909759521484,0.0097274780273437,0.0,0.0096797943115234,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.36,1.696,1.696,117.888,0.0,0.0,50.0,10.6,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064669556878692,0.0083446502685546,0.0072479248046875,0.0066757202148437,0.0145435333251953,0.0164508819580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,1.344,2.208,0.0,0.0,117.888,0.0,0.0,50.0,10.6,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060090971230274,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0061988830566406,0.0,0.0065565109252929,0.0,0.0,0.0091552734375,0.0,0.0113725662231445,0.0293970108032226,0.0088214874267578,0.0088214874267578,0.496,1.36,0.0,0.0,113.256,7.488,8.464,66.66666666666666,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060778945239622,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.013589859008789,0.013589859008789,0.0,0.0062465667724609,0.0,0.0,0.0084161758422851,0.0,0.011444091796875,0.0298976898193359,0.0,0.0,0.496,1.36,0.0,0.0,113.256,7.488,8.464,100.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059092044830322,0.0078678131103515,0.009775161743164,0.009775161743164,0.0140666961669921,0.0140666961669921,0.0,0.0065300199720594,0.0,0.0,0.0089645385742187,0.0,0.0112490220503373,0.027775764465332,0.0,0.0,0.496,1.36,0.0,0.0,112.0,17.584,14.416,100.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058528289054203,0.0077486038208007,0.0069141387939453,0.0069141387939453,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,143.152,0.0,0.0,100.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058960914611816,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058186054229736,0.0074148178100585,0.0083446502685546,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061213970184326,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0066757202148437,0.0066757202148437,0.0,0.0065803527832031,0.0,0.0,0.0100135803222656,0.0,0.0115633010864257,0.0291824340820312,0.0,0.0,0.496,1.36,0.0,0.0,112.0,7.488,8.464,100.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006132457979876,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0119209289550781,0.0119209289550781,0.0,0.0069618225097656,0.0,0.0,0.0096559524536132,0.0,0.011610984802246,0.0301122665405273,0.0121593475341796,0.0121593475341796,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,1.192,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059782569088152,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0150203704833984,0.0150203704833984,0.0,0.0064122049432051,0.0,0.0,0.0086307525634765,0.0,0.0113078526088169,0.026702880859375,0.0081062316894531,0.0081062316894531,0.496,1.36,0.0,0.0,113.256,17.056,14.944,0.0,1.192,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062380264054483,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,100.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061070919036865,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059938430786132,0.0078916549682617,0.011444091796875,0.011444091796875,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,100.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059747695922851,0.00762939453125,0.0081062316894531,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0,0.0061988830566406,0.0,0.0,0.0084638595581054,0.0,0.010991096496582,0.0291109085083007,0.0,0.0,0.496,1.36,0.0,0.0,112.0,7.488,8.464,100.0,0.0,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006192922592163,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0138282775878906,0.0138282775878906,0.0,0.0064849853515625,0.0,0.0,0.0093460083007812,0.0,0.0111341476440429,0.0292778015136718,0.0,0.0,0.496,1.36,0.0,0.0,112.0,7.488,8.464,100.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063824653625488,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0116825103759765,0.0116825103759765,0.0,0.0061631202697753,0.0,0.0,0.0083684921264648,0.0,0.0110030174255371,0.028538703918457,0.0153609684535435,0.0360488891601562,0.496,1.392,0.0,0.0,112.0,16.528,15.472,61.111111111111114,81.752,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060636605789412,0.0078678131103515,0.00762939453125,0.00762939453125,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060814530102174,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0100135803222656,0.0100135803222656,0.0,0.0064531962076822,0.0,0.0,0.009775161743164,0.0,0.0105222066243489,0.0209808349609375,0.0,0.0,0.496,1.36,0.0,0.0,113.256,10.776,11.312,100.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059616506396241,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101327896118164,0.0104188919067382,0.496,1.36,0.0,0.0,113.256,0.0,0.0,60.0,6.496,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060236454010009,0.0078916549682617,0.0064373016357421,0.0064373016357421,0.0083446502685546,0.0083446502685546,0.0,0.0065088272094726,0.0,0.0,0.0081539154052734,0.0,0.0118255615234375,0.0304937362670898,0.0,0.0,0.496,1.392,0.0,0.0,112.0,7.488,8.464,60.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063216686248779,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0095367431640625,0.0095367431640625,0.0075101852416992,0.0062465667724609,0.0074386596679687,0.0091552734375,0.0085830688476562,0.009775161743164,0.0113248825073242,0.0288724899291992,0.0,0.0,0.496,1.36,10.352,6.72,112.0,7.488,8.464,60.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060856342315673,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0083446502685546,0.0083446502685546,0.0069737434387207,0.006010657862613,0.0079274177551269,0.0073909759521484,0.0085830688476562,0.0101804733276367,0.0114781515938895,0.0293254852294921,0.0,0.0,0.496,1.36,14.24,4.032,112.0,17.056,14.944,60.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060760974884033,0.0085830688476562,0.0052452087402343,0.0052452087402343,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,60.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006040334701538,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0088214874267578,0.0088214874267578,0.005960464477539,0.0,0.0054836273193359,0.005960464477539,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.496,1.36,0.784,0.848,112.0,0.0,0.0,100.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063860416412353,0.0090599060058593,0.0090599060058593,0.0090599060058593,0.0123977661132812,0.0123977661132812,0.0092983245849609,0.0,0.0067949295043945,0.0125408172607421,0.0,0.0091075897216796,0.0,0.0,0.0073909759521484,0.0073909759521484,0.496,1.36,12.864,21.504,112.632,0.0,0.0,0.0,1.192,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074197704665326,0.009775161743164,0.0102519989013671,0.0102519989013671,0.0176429748535156,0.0176429748535156,0.0,0.0062942504882812,0.0,0.0,0.0089645385742187,0.0,0.0113248825073242,0.0307798385620117,0.0538328191736242,0.2007246017456055,0.496,1.84,0.0,0.0,142.808,7.488,8.464,50.641025641025635,22384.736,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078229620905205,0.0100135803222656,0.0090599060058593,0.0090599060058593,0.0133514404296875,0.0133514404296875,0.0,0.005854500664605,0.0,0.0,0.0066757202148437,0.0,0.0110756267200816,0.0295639038085937,0.0399859861266979,0.1018047332763671,0.496,1.84,0.0,0.0,118.448,8.016,7.936,51.93394176445024,12015.664,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073316678478943,0.0090599060058593,0.0116825103759765,0.0116825103759765,0.0147819519042968,0.0147819519042968,0.0,0.0060915946960449,0.0,0.0,0.0088214874267578,0.0,0.0105619430541992,0.0263214111328125,0.0524649748931059,0.1996040344238281,0.496,1.84,0.0,0.0,117.192,16.528,15.472,51.57068062827225,8224.992,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068187713623046,0.0083684921264648,0.0078678131103515,0.0078678131103515,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469684600830078,0.134873390197754,0.496,1.84,0.0,0.0,112.0,0.0,0.0,33.33333333333333,174.512,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007360288412264,0.0095367431640625,0.0119209289550781,0.0119209289550781,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486627701790102,0.194549560546875,0.496,1.808,0.0,0.0,117.952,0.0,0.0,52.88753799392097,10556.784,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079698230496686,0.009775161743164,0.0078678131103515,0.0078678131103515,0.0181198120117187,0.0181198120117187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503824866012868,0.1938819885253906,0.496,1.84,0.0,0.0,117.192,0.0,0.0,51.36111780293905,22871.432,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068251766375641,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0128746032714843,0.0128746032714843,0.0,0.0060558319091796,0.0,0.0,0.0088214874267578,0.0,0.0112056732177734,0.0290155410766601,0.047957643549493,0.1938819885253906,0.496,1.84,0.0,0.0,113.256,7.488,8.464,50.0,525.4,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065867580584625,0.0083446502685546,0.0073432922363281,0.0061988830566406,0.0095367431640625,0.011444091796875,0.0,0.0058650970458984,0.0,0.0,0.0081062316894531,0.0,0.0109672546386718,0.0281810760498046,0.0109672546386718,0.0109672546386718,1.344,2.624,0.0,0.0,113.256,7.488,8.464,0.0,1.192,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068394105825851,0.0088214874267578,0.00762939453125,0.00762939453125,0.0100135803222656,0.0100135803222656,0.0,0.0062942504882812,0.0,0.0,0.0086069107055664,0.0,0.0115394592285156,0.0305414199829101,0.0,0.0,0.496,1.776,0.0,0.0,113.256,16.528,15.472,100.0,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070631504058837,0.0090599060058593,0.0064373016357421,0.0064373016357421,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521054908410826,0.2013683319091797,0.496,1.776,0.0,0.0,112.0,0.0,0.0,48.61963190184049,3741.464,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079480613150247,0.0100135803222656,0.0116825103759765,0.0116825103759765,0.0176429748535156,0.0176429748535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0477779692485143,0.1928329467773437,0.496,1.84,0.0,0.0,135.48,0.0,0.0,52.20056930151083,24337.56,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077764786298002,0.0095367431640625,0.0119209289550781,0.0119209289550781,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0467916660648457,0.1895427703857422,0.496,1.84,0.0,0.0,114.504,0.0,0.0,51.45008365867262,19270.152,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076353253416754,0.0095367431640625,0.0088214874267578,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.0061750411987304,0.0,0.0,0.0085830688476562,0.0,0.0112771987915039,0.028848648071289,0.0523182180707122,0.1979827880859375,0.496,1.84,0.0,0.0,117.192,7.488,8.464,51.18483412322274,20941.52,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073803004933826,0.0090599060058593,0.0085830688476562,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0062227249145507,0.0,0.0,0.0090599060058593,0.0,0.0114917755126953,0.029611587524414,0.0752549950439151,0.2102851867675781,0.496,1.84,0.0,0.0,117.192,7.488,8.464,51.52969406118776,9169.024,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067677828344968,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0,0.0066637992858886,0.0,0.0,0.0091075897216796,0.0,0.0112056732177734,0.0281810760498046,0.0773354580527857,0.2451896667480468,0.496,1.84,0.0,0.0,118.448,16.528,15.472,38.70967741935484,147.912,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067314698328426,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057220458984375,0.0057220458984375,0.496,1.84,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070042871124115,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568733788491887,0.2065181732177734,0.496,1.776,0.0,0.0,113.256,0.0,0.0,52.041633306645316,6829.432,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075084235280605,0.0095367431640625,0.0088214874267578,0.0088214874267578,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395971524643466,0.1020431518554687,0.496,1.84,0.0,0.0,121.8,0.0,0.0,53.63805970149254,10860.208,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066208839416503,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0131130218505859,0.0131130218505859,0.0,0.0066280364990234,0.0,0.0,0.0092983245849609,0.0,0.0111818313598632,0.0274181365966796,0.0042319297790527,0.0042915344238281,0.496,1.84,0.0,0.0,112.0,7.488,8.464,60.0,39.12,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067599377228846,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.009775161743164,0.009775161743164,0.0,0.0064849853515625,0.0,0.0,0.0081539154052734,0.0,0.0126838684082031,0.0244140625,0.0,0.0,0.496,1.84,0.0,0.0,117.192,3.744,4.232,60.0,0.0,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067193909446791,0.0087976455688476,0.0054836273193359,0.0054836273193359,0.0119209289550781,0.0119209289550781,0.0,0.0067710876464843,0.0,0.0,0.0089406967163085,0.0,0.0119924545288085,0.0298500061035156,0.0,0.0,0.496,1.776,0.0,0.0,122.384,8.264,7.736,60.0,0.0,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066471099853515,0.0081062316894531,0.00762939453125,0.00762939453125,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.808,0.0,0.0,112.0,0.0,0.0,60.0,0.0,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067302836707575,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.496,1.776,0.0,0.0,113.256,0.0,0.0,0.0,1.192,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073142571024375,0.0090599060058593,0.0092983245849609,0.0092983245849609,0.0176429748535156,0.0176429748535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0590163364745022,0.2022027969360351,0.496,1.808,0.0,0.0,116.688,0.0,0.0,50.021920210434025,13154.928,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069622923000692,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0,0.0065803527832031,0.0,0.0,0.0085353851318359,0.0,0.0113964080810546,0.0216960906982421,0.0609898231398891,0.2024173736572265,0.496,1.84,0.0,0.0,118.632,3.744,4.232,51.03448275862069,4868.64,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067353248596191,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0,0.0068187713623046,0.0,0.0,0.0093460083007812,0.0,0.0119209289550781,0.0231742858886718,0.0,0.0,0.496,1.776,0.0,0.0,112.0,3.744,4.232,51.03448275862069,0.0,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068140029907226,0.0086069107055664,0.0088214874267578,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0,0.005960464477539,0.0,0.0,0.0081300735473632,0.0,0.0112771987915039,0.0270605087280273,0.0064373016357421,0.0064373016357421,0.496,1.776,0.0,0.0,112.0,8.264,7.736,80.0,5.304,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067504484262039,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.84,0.0,0.0,117.192,0.0,0.0,80.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070738792419433,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555624173382135,0.2020835876464843,0.496,1.776,0.0,0.0,112.0,0.0,0.0,51.85746777862017,7237.224,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073779927621973,0.0097513198852539,0.0066757202148437,0.0066757202148437,0.0162124633789062,0.0162124633789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514809045592763,0.1957416534423828,0.496,1.84,0.0,0.0,120.28,0.0,0.0,52.251082251082245,12658.168,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066898836947903,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0102519989013671,0.0102519989013671,0.0075101852416992,0.0061988830566406,0.008702278137207,0.008559226989746,0.0081062316894531,0.0114679336547851,0.012969970703125,0.0259876251220703,0.0,0.0,0.496,1.84,1.696,1.696,118.448,3.744,4.232,100.0,0.0,1
