time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,a1_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058341026306152,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0056028366088867,0.0060796737670898,0.0059127807617187,0.0104904174804687,0.0104904174804687,0.00762939453125,0.0,0.0,0.0,0.0,0.0101566314697265,0.0190258026123046,0.0,0.496,1.424,0.0,0.0,0.0,3.744,4.232,112.0,0.0,11.504,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0070498721434338,0.0095367431640625,0.011444091796875,0.011444091796875,0.0038851726184119,0.0045299530029296,0.0060081481933593,0.0121593475341796,0.0121593475341796,0.0077247619628906,0.0,0.0,0.0,0.0,0.0115871429443359,0.0219345092773437,0.0,0.496,1.392,0.0,0.0,0.0,3.744,4.232,122.384,0.0,29059.2,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065820134101222,0.0092983245849609,0.00762939453125,0.00762939453125,0.0039708046686081,0.0050067901611328,0.0065803527832031,0.0100135803222656,0.0100135803222656,0.0088453292846679,0.0,0.0,0.0,0.0,0.0112771987915039,0.0259637832641601,0.0,0.496,1.424,0.0,0.0,0.0,8.264,7.736,117.192,0.0,2851.52,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061845779418945,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061655044555664,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059545336671136,0.0081062316894531,0.00762939453125,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058955485277836,0.0078439712524414,0.00762939453125,0.00762939453125,0.0047683715820312,0.0055313110351562,0.005960464477539,0.0100135803222656,0.0100135803222656,0.0075340270996093,0.0,0.0,0.0,0.0,0.01068115234375,0.0195503234863281,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,118.448,0.0,16.552,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006032820364729,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0047683715820312,0.0047683715820312,0.005960464477539,0.0181198120117187,0.0181198120117187,0.006866455078125,0.0,0.0,0.0,0.0,0.0106493631998697,0.0183582305908203,0.0,0.496,1.424,0.0,0.0,0.0,4.272,3.704,113.256,0.0,1.192,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063372821342654,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0038655323835923,0.0045299530029296,0.0060558319091796,0.0095367431640625,0.0095367431640625,0.0079154968261718,0.0,0.0,0.0,0.0,0.0107049942016601,0.0242471694946289,0.0,0.496,1.36,0.0,0.0,0.0,8.264,7.736,137.96,0.0,14262.808,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0070363134887088,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0038566524808983,0.0045299530029296,0.0,0.009775161743164,0.009775161743164,0.0,0.009775161743164,0.005960464477539,0.009775161743164,0.005960464477539,0.0,0.0,0.0,0.496,1.424,0.0,0.848,0.848,0.0,0.0,117.192,0.0,13338.48,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060033798217773,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0040531158447265,0.0078678131103515,0.0040531158447265,0.0078678131103515,0.0,0.0,0.0,0.496,1.424,0.0,0.848,0.848,0.0,0.0,112.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059223175048828,0.00762939453125,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059877462054959,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0047683715820312,0.005960464477539,0.0081062316894531,0.0081062316894531,0.0076770782470703,0.0,0.0,0.0,0.0,0.0103473663330078,0.0187873840332031,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061253410073655,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0045299530029296,0.0045299530029296,0.0058174133300781,0.0104904174804687,0.0104904174804687,0.0071048736572265,0.0,0.0,0.0,0.0,0.0110626220703125,0.0200271606445312,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058406621069457,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0052452087402343,0.0052452087402343,0.0066280364990234,0.00762939453125,0.00762939453125,0.009012222290039,0.0,0.0,0.0,0.0,0.0121355056762695,0.0246763229370117,0.0,0.496,1.36,0.0,0.0,0.0,8.264,7.736,113.256,0.0,1.192,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061273574829101,0.0086069107055664,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064535048401471,0.008702278137207,0.0092983245849609,0.0092983245849609,0.003868592190247,0.0045299530029296,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,143.152,0.0,22313.448,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064194202423095,0.0090599060058593,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0057995319366455,0.0074148178100585,0.0077486038208007,0.0103235244750976,0.0,0.0,0.0067710876464843,0.0226497650146484,0.0316143035888671,0.0087261199951171,0.0,0.0,0.0,0.0,0.0113964080810546,0.0216484069824218,0.0,1.344,2.24,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058430344311159,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0088214874267578,0.0088214874267578,0.0069141387939453,0.0064373016357421,0.0064373016357421,0.0079154968261718,0.0,0.0,0.0,0.0,0.0107765197753906,0.0204086303710937,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058952255628595,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0047683715820312,0.0047683715820312,0.0061459011501736,0.0090599060058593,0.0090599060058593,0.008392333984375,0.0,0.0,0.0,0.0,0.0102736733176491,0.0219345092773437,0.0,0.496,1.36,0.0,0.0,0.0,8.792,7.208,113.256,0.0,1.192,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060624744168561,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0050067901611328,0.0,0.0166893005371093,0.0166893005371093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006260871887207,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059318542480468,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0070518660313874,0.0100135803222656,0.0102519989013671,0.0102519989013671,0.0038905221907818,0.0045299530029296,0.0056743621826171,0.011444091796875,0.011444091796875,0.0071048736572265,0.0,0.0,0.0,0.0,0.0095367431640625,0.0177383422851562,0.0,0.496,1.36,0.0,0.0,0.0,3.744,4.232,143.152,0.0,41695.984,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0069034633351795,0.0095367431640625,0.0088214874267578,0.0088214874267578,0.003953312718591,0.0047683715820312,0.0056266784667968,0.0112056732177734,0.0112056732177734,0.0071048736572265,0.0,0.0,0.0,0.0,0.0103473663330078,0.0196456909179687,0.0,0.496,1.424,0.0,0.0,0.0,3.744,4.232,117.192,0.0,966.208,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060209587438782,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0065565109252929,0.0109672546386718,0.0109672546386718,0.0086784362792968,0.0,0.0,0.0,0.0,0.0109672546386718,0.0279903411865234,0.0,0.496,1.424,0.0,0.0,0.0,8.264,7.736,113.256,0.0,1.192,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060138417713677,0.00762939453125,0.0104904174804687,0.0104904174804687,0.0069141387939453,0.0069141387939453,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059059010216252,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0081062316894531,0.0081062316894531,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059936770159213,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0064373016357421,0.0064373016357421,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,117.192,0.0,9.784,0
