time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,a1_retransmissions_ul_count,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065155883333576,0.0085830688476562,0.00762939453125,0.00762939453125,0.0050635564894903,0.0,0.0,0.0057220458984375,0.0,0.0,0.0061273574829101,0.0079870223999023,0.0071525573730468,0.0071525573730468,0.0094532966613769,0.0187635421752929,0.496,0.0,1.424,0.0,0.0,0.0,115.504,14.52,15.544,0.0,50.536,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065950611930581,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0051208164380944,0.0,0.0,0.0063419342041015,0.0,0.0,0.0060081481933593,0.007486343383789,0.0081062316894531,0.0081062316894531,0.0102996826171875,0.0189781188964843,0.496,0.0,1.424,0.0,0.0,0.0,116.248,3.744,4.232,0.0,58.424,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061419472765566,0.0083446502685546,0.00762939453125,0.00762939453125,0.0049927655388327,0.0,0.0,0.0061988830566406,0.0,0.0,0.0059843063354492,0.0081300735473632,0.0133514404296875,0.0133514404296875,0.0099658966064453,0.0211954116821289,0.496,0.0,1.424,0.0,0.0,0.0,114.632,8.264,7.736,0.0,41.24,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063851105039985,0.0088214874267578,0.0107288360595703,0.0107288360595703,0.0050226847330729,0.0,0.0,0.0053882598876953,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,115.016,0.0,0.0,0.0,37.464,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062451433779588,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0052601099014282,0.0,0.0,0.0060796737670898,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,114.392,0.0,0.0,0.0,39.808,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061422291368541,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0054469475379356,0.0,0.0,0.0062942504882812,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,117.216,0.0,0.0,0.0,30.824,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063334361161335,0.008559226989746,0.0092983245849609,0.0092983245849609,0.0049008263481987,0.0,0.0,0.0054836273193359,0.0,0.0,0.0064849853515625,0.0078678131103515,0.0128746032714843,0.0128746032714843,0.0107765197753906,0.0197410583496093,0.496,0.0,1.424,0.0,0.0,0.0,115.808,3.744,4.232,0.0,65.896,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060926569570409,0.0081062316894531,0.0119209289550781,0.0119209289550781,0.0047760625039377,0.0,0.0,0.005960464477539,0.0,0.0,0.0058650970458984,0.0073909759521484,0.0140666961669921,0.0140666961669921,0.0104904174804687,0.0195503234863281,0.496,0.0,1.424,0.0,0.0,0.0,115.968,3.744,4.232,0.0,125.4,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065120298471023,0.0085830688476562,0.00762939453125,0.00762939453125,0.0047153896755642,0.0,0.0,0.0056028366088867,0.0,0.0,0.0061988830566406,0.0083446502685546,0.009775161743164,0.009775161743164,0.0105142593383789,0.0221014022827148,0.496,0.0,1.424,0.0,0.0,0.0,114.344,8.264,7.736,0.0,76.384,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060945007931533,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0052777203646573,0.0,0.0,0.006413459777832,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,114.536,0.0,0.0,0.0,51.76,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060838253343876,0.0081062316894531,0.0123977661132812,0.0123977661132812,0.0049250466482979,0.0112056732177734,0.0112056732177734,0.0052452087402343,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.496,0.0,1.424,0.0,0.848,0.848,114.344,0.0,0.0,0.0,76.872,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064112060698703,0.0088214874267578,0.009775161743164,0.009775161743164,0.0049982752118791,0.0073909759521484,0.0073909759521484,0.0060796737670898,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.496,0.0,1.424,0.0,0.848,0.848,114.344,0.0,0.0,0.0,64.272,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006139868556863,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0051311824632727,0.0,0.0,0.0062942504882812,0.0,0.0,0.0060081481933593,0.0076770782470703,0.0140666961669921,0.0140666961669921,0.0112533569335937,0.0194072723388671,0.496,0.0,1.424,0.0,0.0,0.0,115.904,3.744,4.232,0.0,55.176,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060808540570853,0.0083208084106445,0.0085830688476562,0.0085830688476562,0.0051498413085937,0.0,0.0,0.0061988830566406,0.0,0.0,0.0071525573730468,0.0106334686279296,0.0085830688476562,0.0085830688476562,0.0100612640380859,0.0184535980224609,0.496,0.0,1.424,0.0,0.0,0.0,116.48,3.744,4.232,0.0,39.928,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059970534674011,0.0080823898315429,0.0069141387939453,0.0069141387939453,0.004896750816932,0.0,0.0,0.0054359436035156,0.0,0.0,0.0061273574829101,0.0083446502685546,0.0121593475341796,0.0121593475341796,0.0100135803222656,0.0213384628295898,0.496,0.0,1.424,0.0,0.0,0.0,115.84,8.264,7.736,0.0,29.704,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062653081334052,0.0085830688476562,0.009775161743164,0.009775161743164,0.0050820802387438,0.0,0.0,0.0060081481933593,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,114.712,0.0,0.0,0.0,48.344,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061300856557058,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0049908955891927,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,114.648,0.0,0.0,0.0,45.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061668566803434,0.0083446502685546,0.0069141387939453,0.005960464477539,0.0049670537312825,0.0,0.0,0.0058889389038085,0.0,0.0,0.0,0.0,0.0102519989013671,0.0121593475341796,0.0,0.0,1.344,0.0,2.272,0.0,0.0,0.0,115.544,0.0,0.0,0.0,64.992,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006118224034855,0.0083446502685546,0.00762939453125,0.00762939453125,0.0047456650506882,0.0,0.0,0.0052452087402343,0.0,0.0,0.0067710876464843,0.0085353851318359,0.0116825103759765,0.0116825103759765,0.0102043151855468,0.0181198120117187,0.496,0.0,1.424,0.0,0.0,0.0,114.584,3.744,4.232,0.0,51.64,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063723856859868,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0052352746327718,0.0,0.0,0.0061273574829101,0.0,0.0,0.0061511993408203,0.0079631805419921,0.0183582305908203,0.0183582305908203,0.0109672546386718,0.0206470489501953,0.496,0.0,1.424,0.0,0.0,0.0,115.648,3.744,4.232,0.0,55.056,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061646546467696,0.0083208084106445,0.0064373016357421,0.0064373016357421,0.0053706922029194,0.0,0.0,0.0060558319091796,0.0,0.0,0.0061273574829101,0.0080823898315429,0.0116825103759765,0.0116825103759765,0.0107526779174804,0.0267267227172851,0.496,0.0,1.424,0.0,0.0,0.0,115.968,8.264,7.736,0.0,42.808,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060206592673122,0.0083208084106445,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0,0.0,0.005197525024414,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,116.224,0.0,0.0,0.0,32.584,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060826391723025,0.0083446502685546,0.00762939453125,0.00762939453125,0.0053455955103824,0.0,0.0,0.0066280364990234,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,114.648,0.0,0.0,0.0,44.136,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061727874907688,0.0078678131103515,0.00762939453125,0.00762939453125,0.0048137846447172,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,114.648,0.0,0.0,0.0,45.864,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063281747239146,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0045451712101063,0.0,0.0,0.005340576171875,0.0,0.0,0.0072002410888671,0.0082969665527343,0.0123977661132812,0.0123977661132812,0.009918212890625,0.0174999237060546,0.496,0.0,1.424,0.0,0.0,0.0,114.344,3.744,4.232,0.0,214.392,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061727874907688,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0046588279105521,0.0,0.0,0.0052452087402343,0.0,0.0,0.0057220458984375,0.0073432922363281,0.0126361846923828,0.0126361846923828,0.0104904174804687,0.0194072723388671,0.496,0.0,1.424,0.0,0.0,0.0,114.344,3.744,4.232,0.0,76.456,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006434941055751,0.0087976455688476,0.0145435333251953,0.0145435333251953,0.0049923405502781,0.0,0.0,0.0059127807617187,0.0,0.0,0.006103515625,0.0081300735473632,0.0104904174804687,0.0104904174804687,0.0108242034912109,0.0209331512451171,0.496,0.0,1.424,0.0,0.0,0.0,115.68,8.264,7.736,0.0,68.136,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064089746758489,0.0087976455688476,0.0078678131103515,0.0078678131103515,0.0046661921909877,0.0,0.0,0.0053882598876953,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,115.6,0.0,0.0,0.0,71.864,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059321375176458,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0045867193312872,0.0,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,115.6,0.0,0.0,0.0,43.08,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061727874907688,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0049727303641183,0.0,0.0,0.0055789947509765,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,114.328,0.0,0.0,0.0,29.344,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060707775514517,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0056028366088867,0.0,0.0,0.0061273574829101,0.0,0.0,0.0059127807617187,0.0077247619628906,0.0069141387939453,0.0069141387939453,0.0108242034912109,0.0202178955078125,0.496,0.0,1.424,0.0,0.0,0.0,114.84,3.744,4.232,0.0,9.696,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060850114964727,0.0081062316894531,0.00762939453125,0.00762939453125,0.0050067901611328,0.0,0.0,0.0056743621826171,0.0,0.0,0.0060558319091796,0.0077724456787109,0.0109672546386718,0.0109672546386718,0.0119686126708984,0.0214099884033203,0.496,0.0,1.424,0.0,0.0,0.0,114.344,3.744,4.232,0.0,50.024,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063969721248493,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0050144810830393,0.0,0.0,0.005960464477539,0.0,0.0,0.0072585211859809,0.0113964080810546,0.0104904174804687,0.0104904174804687,0.0111189755526455,0.0238418579101562,0.496,0.0,1.424,0.0,0.0,0.0,114.584,8.792,7.208,0.0,67.432,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062202339741721,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0046747071402413,0.0,0.0,0.0050783157348632,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,114.328,0.0,0.0,0.0,60.928,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061800914444946,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0050156204788773,0.0,0.0,0.005340576171875,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,117.24,0.0,0.0,0.0,67.016,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059746279574856,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0048823978589928,0.0,0.0,0.0056743621826171,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,116.304,0.0,0.0,0.0,52.168,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062795420784262,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0049242606529822,0.0,0.0,0.0054836273193359,0.0,0.0,0.0051856040954589,0.005650520324707,0.0100135803222656,0.0100135803222656,0.0121593475341796,0.0222682952880859,0.496,0.0,1.424,0.0,0.0,0.0,114.456,3.216,3.704,20.0,56.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063376640205952,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0049604309929741,0.0,0.0,0.0057220458984375,0.0,0.0,0.0080040522984095,0.0120162963867187,0.0073909759521484,0.0073909759521484,0.0145435333251953,0.0233650207519531,0.496,1.0,1.424,1.0,0.0,0.0,114.344,3.84,5.288,28.57142857142857,75.2,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061288994936207,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0048305677331012,0.0,0.0,0.0050067901611328,0.0,0.0,0.0057220458984375,0.0057220458984375,0.0078678131103515,0.0078678131103515,0.0160932540893554,0.0249624252319335,0.496,0.0,1.424,0.0,0.0,0.0,114.392,1.12,0.592,33.33333333333333,48.552,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006219047812087,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0048756599426269,0.0,0.0,0.0057697296142578,0.0,0.0,0.0066227383083767,0.0092983245849609,0.0104904174804687,0.0104904174804687,0.0127383640834263,0.0202178955078125,0.496,0.0,1.424,2.0,0.0,0.0,114.392,6.616,7.144,22.22222222222222,42.48,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00640646142153,0.0083446502685546,0.00762939453125,0.00762939453125,0.0046888987223307,0.0,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,114.728,0.0,0.0,22.22222222222222,73.752,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061009189870097,0.0083208084106445,0.0071525573730468,0.0071525573730468,0.0053787231445312,0.0107288360595703,0.0107288360595703,0.0072956085205078,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.496,0.0,1.424,0.0,0.848,0.848,115.824,0.0,0.0,22.22222222222222,55.976,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061257050769163,0.0083446502685546,0.0116825103759765,0.0116825103759765,0.0047524770100911,0.0042915344238281,0.0042915344238281,0.0057220458984375,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.496,0.0,1.424,0.0,0.848,0.848,115.6,0.0,0.0,22.22222222222222,62.64,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062756019063515,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0052213668823242,0.0,0.0,0.0069379806518554,0.0,0.0,0.0058650970458984,0.0073909759521484,0.0104904174804687,0.0104904174804687,0.0116825103759765,0.0213623046875,0.496,0.0,1.424,0.0,0.0,0.0,115.6,3.744,4.232,0.0,42.032,1
