time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058376789093017,0.0076532363891601,0.0092983245849609,0.0092983245849609,0.0,0.0104904174804687,0.0,0.0104904174804687,0.006723403930664,0.0,0.0,0.0088214874267578,0.0109672546386718,0.01983642578125,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057542324066162,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0060319900512695,0.0,0.0,0.0081062316894531,0.0103235244750976,0.0241756439208984,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058710575103759,0.00762939453125,0.005960464477539,0.005960464477539,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058925151824951,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0085830688476562,0.0,0.0085830688476562,0.0079870223999023,0.0,0.0,0.0119686126708984,0.0103314717610677,0.0188350677490234,0.496,1.36,0.0,0.0,112.0,4.272,3.704,0.0,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057374660055435,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0061988830566406,0.0121593475341796,0.0061988830566406,0.0121593475341796,0.0064849853515625,0.0,0.0,0.0088691711425781,0.0104427337646484,0.0193119049072265,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917762642476,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0095367431640625,0.0102519989013671,0.0095367431640625,0.0102519989013671,0.0060717264811197,0.0,0.0,0.008249282836914,0.0113328297932942,0.0281810760498046,0.496,1.36,0.0,0.0,113.256,12.008,11.968,0.0,0.0,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058211902580638,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0052111489432198,0.0071525573730468,0.0080585479736328,0.0071525573730468,0.0060558319091796,0.0,0.0,0.0077247619628906,0.0110149383544921,0.0206947326660156,0.496,1.424,0.0,0.0,118.448,3.744,4.232,0.0,0.0,64.856,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056588649749755,0.0073909759521484,0.00762939453125,0.00762939453125,0.0,0.0169277191162109,0.0,0.0169277191162109,0.0059366226196289,0.0,0.0,0.008392333984375,0.0109195709228515,0.0267505645751953,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060296058654785,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058937072753906,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0058650970458984,0.0,0.0,0.0072479248046875,0.0109195709228515,0.0206947326660156,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057590007781982,0.00762939453125,0.0090599060058593,0.0090599060058593,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0065803527832031,0.0,0.0,0.0087261199951171,0.01068115234375,0.0198841094970703,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060162140955379,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.00762939453125,0.0092983245849609,0.00762939453125,0.0092983245849609,0.0062147776285807,0.0,0.0,0.0084877014160156,0.0107129414876302,0.025796890258789,0.496,1.36,0.0,0.0,113.256,12.008,11.968,0.0,0.0,1.192,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057600030851601,0.0081062316894531,0.00762939453125,0.00762939453125,0.0104904174804687,0.0083446502685546,0.0104904174804687,0.0083446502685546,0.0061511993408203,0.0,0.0,0.0072956085205078,0.0105857849121093,0.0202178955078125,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058928532386893,0.00762939453125,0.0092983245849609,0.0092983245849609,0.0073909759521484,0.0109672546386718,0.0073909759521484,0.0109672546386718,0.006270408630371,0.0,0.0,0.008392333984375,0.0107049942016601,0.0256299972534179,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,0.0,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058928532386893,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0073909759521484,0.0112056732177734,0.0073909759521484,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058928532386893,0.00762939453125,0.0104904174804687,0.0104904174804687,0.0073909759521484,0.0104904174804687,0.0073909759521484,0.0104904174804687,0.0059127807617187,0.0102519989013671,0.0102519989013671,0.0072956085205078,0.0134468078613281,0.0234603881835937,0.496,1.36,0.0,0.848,113.256,3.744,4.232,1067.0164823532104,1067.0177221298218,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058928532386893,0.00762939453125,0.0061988830566406,0.0061988830566406,0.0073909759521484,0.005960464477539,0.0073909759521484,0.005960464477539,0.006723403930664,0.00762939453125,0.00762939453125,0.0078678131103515,0.0113964080810546,0.0215530395507812,0.496,1.36,1.696,0.848,113.256,3.744,4.232,0.0,0.0,1.192,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059130179941357,0.0078678131103515,0.0061988830566406,0.0075340270996093,0.0092983245849609,0.012516975402832,0.0092983245849609,0.0145196914672851,0.006028584071568,0.0,0.0,0.0080347061157226,0.0107437372207641,0.0264644622802734,1.344,2.272,0.0,0.0,115.8,12.536,11.44,0.0,0.0,3.512,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005701881142991,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0079870223999023,0.0100135803222656,0.0084638595581054,0.0100135803222656,0.0064373016357421,0.0,0.0,0.0079631805419921,0.01068115234375,0.0200748443603515,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,4.448,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005805433677335,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0057220458984375,0.0078678131103515,0.0059127807617187,0.0078678131103515,0.0060558319091796,0.0,0.0,0.0083684921264648,0.0104904174804687,0.025177001953125,0.496,1.424,0.0,0.0,119.384,8.264,7.736,0.0,0.0,3.488,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061585535457478,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.005960464477539,0.0081062316894531,0.005960464477539,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058436393737792,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0,0.0102519989013671,0.0,0.0102519989013671,0.005960464477539,0.0,0.0,0.0074386596679687,0.0107765197753906,0.0194549560546875,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056767463684082,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0,0.0083446502685546,0.0,0.0083446502685546,0.0069618225097656,0.0,0.0,0.0103473663330078,0.0107765197753906,0.0202655792236328,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056564807891845,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0,0.0107288360595703,0.0,0.0107288360595703,0.0061511993408203,0.0,0.0,0.008249282836914,0.0110785166422526,0.0292301177978515,0.496,1.36,0.0,0.0,112.0,12.008,11.968,0.0,0.0,0.0,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059080123901367,0.0078916549682617,0.0066757202148437,0.0066757202148437,0.0,0.0095367431640625,0.0,0.0095367431640625,0.0062942504882812,0.0,0.0,0.0084877014160156,0.0103950500488281,0.0194549560546875,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058700298440867,0.0078201293945312,0.0054836273193359,0.0054836273193359,0.0067551930745442,0.0061988830566406,0.0093460083007812,0.0061988830566406,0.0063419342041015,0.0,0.0,0.0081777572631835,0.0105142593383789,0.025486946105957,0.496,1.424,0.0,0.0,121.24,8.264,7.736,0.0,0.0,8.6,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059095401208377,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0044935840671345,0.0133514404296875,0.0052452087402343,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,128.736,0.0,0.0,0.0,0.0,416.312,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061410488468585,0.008559226989746,0.0066757202148437,0.0066757202148437,0.0046737053815056,0.0121593475341796,0.0055551528930664,0.0121593475341796,0.005960464477539,0.0,0.0,0.0075340270996093,0.0113487243652343,0.0213623046875,0.496,1.424,0.0,0.0,115.904,3.744,4.232,0.0,0.0,497.456,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061099209002594,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0049147689551637,0.0109672546386718,0.005960464477539,0.0109672546386718,0.0066757202148437,0.0,0.0,0.0090599060058593,0.011301040649414,0.01983642578125,0.496,1.424,0.0,0.0,117.192,3.744,4.232,0.0,0.0,389.8,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060529851201754,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0048846733279344,0.0116825103759765,0.0061988830566406,0.0116825103759765,0.0063260396321614,0.0,0.0,0.0087261199951171,0.0110308329264322,0.0268936157226562,0.496,1.424,0.0,0.0,117.192,12.008,11.968,0.0,0.0,317.832,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060677528381347,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.0,0.0109672546386718,0.0,0.0109672546386718,0.0064849853515625,0.0,0.0,0.0088214874267578,0.011444091796875,0.0205039978027343,0.496,1.392,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059687265075079,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0044402726199648,0.011444091796875,0.0054836273193359,0.011444091796875,0.0062227249145507,0.0,0.0,0.0085830688476562,0.0104427337646484,0.025486946105957,0.496,1.424,0.0,0.0,122.384,8.264,7.736,0.0,0.0,837.832,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059236934529015,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.004740322337431,0.0116825103759765,0.0059127807617187,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,113.256,0.0,0.0,0.0,0.0,95.56,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058565989579304,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0053511725531684,0.0083446502685546,0.0079154968261718,0.0083446502685546,0.0060081481933593,0.0,0.0,0.0078201293945312,0.0107288360595703,0.0204086303710937,0.496,1.424,0.0,0.0,118.448,3.744,4.232,0.0,0.0,55.192,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060411234993246,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0104904174804687,0.0050067901611328,0.0104904174804687,0.006103515625,0.0,0.0,0.0085830688476562,0.0098705291748046,0.0207901000976562,0.496,1.36,0.0,0.0,113.256,14.52,15.544,0.0,0.0,1.192,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059933497987944,0.0082969665527343,0.0085830688476562,0.0085830688476562,0.0051392449273003,0.0152587890625,0.0069141387939453,0.0152587890625,0.0063896179199218,0.0,0.0,0.0085353851318359,0.0106970469156901,0.0266551971435546,0.496,1.424,0.0,0.0,127.576,12.008,11.968,0.0,0.0,269.776,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057446956634521,0.0073909759521484,0.0112056732177734,0.0112056732177734,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0060558319091796,0.0,0.0,0.00762939453125,0.0116348266601562,0.0223636627197265,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005955696105957,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0119209289550781,0.0,0.0119209289550781,0.0060796737670898,0.0,0.0,0.0081539154052734,0.0112056732177734,0.0291824340820312,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062364662809324,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0048382528896989,0.0071525573730468,0.0060319900512695,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,127.576,0.0,0.0,0.0,0.0,429.424,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059153903183059,0.0081062316894531,0.00762939453125,0.00762939453125,0.0045516274192116,0.0147819519042968,0.0057220458984375,0.0147819519042968,0.0058650970458984,0.0,0.0,0.0077247619628906,0.0106334686279296,0.0201225280761718,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,0.0,85.672,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059393239138748,0.0078201293945312,0.00762939453125,0.00762939453125,0.0041877401286158,0.0071525573730468,0.0047683715820312,0.0071525573730468,0.005960464477539,0.0,0.0,0.0075340270996093,0.0103950500488281,0.0193595886230468,0.496,1.424,0.0,0.0,123.64,3.744,4.232,0.0,0.0,1985.312,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067323741346302,0.0092983245849609,0.013589859008789,0.013589859008789,0.0042377868828745,0.0116825103759765,0.0050067901611328,0.0116825103759765,0.0063089224008413,0.0,0.0,0.0087738037109375,0.0103221220128676,0.0269889831542968,0.496,1.424,0.0,0.0,118.448,13.064,10.912,0.0,0.0,6144.112,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061142444610595,0.0083684921264648,0.0112056732177734,0.0112056732177734,0.0049273173014322,0.0152587890625,0.0055789947509765,0.0152587890625,0.0058174133300781,0.0,0.0,0.0075817108154296,0.0106334686279296,0.0202655792236328,0.496,1.392,0.0,0.0,112.0,3.744,4.232,0.0,0.0,83.88,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006208325376605,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0045098454119211,0.0119209289550781,0.0054359436035156,0.0119209289550781,0.0063180923461914,0.0,0.0,0.0092267990112304,0.0110387802124023,0.0265359878540039,0.496,1.36,0.0,0.0,122.384,8.264,7.736,0.0,0.0,690.424,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066353907039509,0.0095367431640625,0.0088214874267578,0.0088214874267578,0.0042247248219919,0.0095367431640625,0.0050067901611328,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,0.0,3477.328,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066353907039509,0.0095367431640625,0.0073909759521484,0.0073909759521484,0.0042247248219919,0.0083446502685546,0.0050067901611328,0.0083446502685546,0.006866455078125,0.0,0.0,0.0092029571533203,0.0107288360595703,0.0198841094970703,0.496,1.392,0.0,0.0,117.192,3.744,4.232,0.0,0.0,3477.328,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062305939021368,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0043360392252604,0.0071525573730468,0.0052452087402343,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,123.64,0.0,0.0,0.0,0.0,1438.624,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060596088371654,0.008559226989746,0.0081062316894531,0.0081062316894531,0.0048591977074032,0.0092983245849609,0.0064373016357421,0.0092983245849609,0.0061273574829101,0.0,0.0,0.0092029571533203,0.0121355056762695,0.0331401824951171,0.496,1.424,0.0,0.0,118.448,7.488,8.464,1067.014217376709,1067.014217376709,202.44,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061493108768274,0.0083446502685546,0.0063180923461914,0.0075578689575195,0.0046858420738807,0.0096559524536132,0.0061988830566406,0.0116586685180664,0.00589234488351,0.0081062316894531,0.0094413757324218,0.0078439712524414,0.0107288360595703,0.0272989273071289,1.344,2.272,0.848,1.696,118.448,12.536,11.44,1067.0135021209717,1067.0135021209717,2263.072,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064527217428482,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0045745603499873,0.0090599060058593,0.0054836273193359,0.0090599060058593,0.0065565109252929,0.0,0.0,0.0088214874267578,0.012063980102539,0.0290870666503906,0.496,1.424,0.0,0.0,117.192,8.264,7.736,0.0,0.0,1466.488,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00640646142153,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.004488287620174,0.0085830688476562,0.0057220458984375,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.848,0.0,117.192,0.0,0.0,0.0,0.0,989.016,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060534477233886,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0043118253667303,0.0100135803222656,0.0051021575927734,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,112.0,0.0,0.0,0.0,0.0,458.136,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00633410553434,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0048039564445837,0.011444091796875,0.0065326690673828,0.011444091796875,0.0062942504882812,0.0,0.0,0.0079154968261718,0.0115871429443359,0.0222682952880859,0.496,1.424,0.0,0.0,121.824,3.744,4.232,0.0,0.0,680.472,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068500860413508,0.0090599060058593,0.0116825103759765,0.0116825103759765,0.0043915850775582,0.0095367431640625,0.0052452087402343,0.0095367431640625,0.0058889389038085,0.0,0.0,0.0083684921264648,0.0112533569335937,0.0283241271972656,0.496,1.424,0.0,0.0,117.888,7.488,8.464,0.0,0.0,2073.504,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065671335352529,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0043090508908641,0.0071525573730468,0.0052452087402343,0.0071525573730468,0.0063351222446986,0.0,0.0,0.0082731246948242,0.0106841325759887,0.0274181365966796,0.496,1.424,0.0,0.0,118.448,12.536,11.44,0.0,0.0,2469.688,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060789127161,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0044816249125712,0.0083446502685546,0.0063657760620117,0.0083446502685546,0.0058174133300781,0.0,0.0,0.0081300735473632,0.0104188919067382,0.0260591506958007,0.496,1.424,0.0,0.0,118.448,8.264,7.736,0.0,0.0,753.232,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062427710537886,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0045229406917796,0.0150203704833984,0.005960464477539,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,0.0,1240.96,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061229686831953,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0045317060807171,0.0133514404296875,0.005960464477539,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,117.192,0.0,0.0,0.0,0.0,1213.6,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060451030731201,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0046459404197899,0.0083446502685546,0.0057220458984375,0.0083446502685546,0.0057697296142578,0.0,0.0,0.0074386596679687,0.0104427337646484,0.0199794769287109,0.496,1.392,0.0,0.0,112.0,3.744,4.232,0.0,0.0,312.072,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057633560482818,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0047218508836699,0.0071525573730468,0.0057220458984375,0.0071525573730468,0.0058174133300781,0.0,0.0,0.0081300735473632,0.0109434127807617,0.0283241271972656,0.496,1.36,0.0,0.0,122.384,7.488,8.464,0.0,0.0,371.224,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059082733457954,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0064373016357421,0.0088214874267578,0.0076770782470703,0.0088214874267578,0.0058889389038085,0.0,0.0,0.007939338684082,0.0114917755126953,0.0259637832641601,0.496,1.424,0.0,0.0,113.256,8.264,7.736,0.0,0.0,14.088,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060297585473272,0.0083446502685546,0.00762939453125,0.00762939453125,0.0045467825496897,0.0131130218505859,0.0057220458984375,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,123.64,0.0,0.0,0.0,0.0,773.784,1
