time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060992454414937,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0066757202148437,0.0095367431640625,0.0095367431640625,0.0066757202148437,0.005960464477539,0.0078201293945312,0.0119209289550781,0.0226497650146484,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006040334701538,0.0076532363891601,0.00762939453125,0.00762939453125,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0065803527832031,0.0085830688476562,0.0118255615234375,0.0215053558349609,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060200691223144,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0060796737670898,0.0085830688476562,0.0100612640380859,0.0227212905883789,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060772895812988,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060796737670898,0.0081300735473632,0.00762939453125,0.00762939453125,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062415848917035,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0092983245849609,0.0109672546386718,0.0109672546386718,0.0092983245849609,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060529851201754,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.00762939453125,0.0088214874267578,0.0088214874267578,0.00762939453125,0.0063896179199218,0.0081062316894531,0.0110626220703125,0.019073486328125,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064879799810584,0.0090599060058593,0.0071287155151367,0.0060796737670898,0.0043197463670628,0.0090599060058593,0.0102043151855468,0.0052452087402343,0.0061511993408203,0.00762939453125,0.0118255615234375,0.0231266021728515,1.344,2.208,0.0,0.0,0.0,0.0,3.744,4.232,144.408,0.0,0.0,0.0,0.0,0.0,4204.392,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067460536956787,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0044302862198626,0.0088214874267578,0.0088214874267578,0.0054597854614257,0.0064849853515625,0.0083684921264648,0.0096321105957031,0.0209331512451171,0.496,1.424,0.0,0.0,0.0,0.0,8.264,7.736,116.328,0.0,0.0,0.0,0.0,0.0,1172.832,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066041946411132,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065851211547851,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066328048706054,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064266261769764,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0067551930745442,0.0095367431640625,0.0095367431640625,0.0087738037109375,0.0066280364990234,0.0089168548583984,0.0112533569335937,0.0214099884033203,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,117.888,0.0,0.0,0.0,0.0,0.0,14.6,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059438582083479,0.0078678131103515,0.0104904174804687,0.0104904174804687,0.00762939453125,0.0102519989013671,0.0102519989013671,0.00762939453125,0.0058174133300781,0.0071048736572265,0.0106334686279296,0.0204086303710937,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060280757163887,0.0083446502685546,0.005960464477539,0.005960464477539,0.0052452087402343,0.0104904174804687,0.0104904174804687,0.0052452087402343,0.0065326690673828,0.0084400177001953,0.0105619430541992,0.0255346298217773,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062251091003417,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006040334701538,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0064883913312639,0.0083446502685546,0.0094473361968994,0.0181198120117187,0.496,1.36,0.0,0.0,0.0,0.0,11.304,10.784,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065738715014411,0.0091791152954101,0.00762939453125,0.00762939453125,0.0041904505233318,0.0131130218505859,0.0131130218505859,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,143.152,0.0,0.0,0.0,0.0,0.0,6724.544,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065433979034423,0.0092983245849609,0.009775161743164,0.009775161743164,0.0043028876894996,0.0095367431640625,0.0095367431640625,0.0052452087402343,0.0061511993408203,0.0077724456787109,0.0113964080810546,0.0214099884033203,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,1654.032,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058477790794562,0.00762939453125,0.009775161743164,0.009775161743164,0.0061988830566406,0.0085830688476562,0.0085830688476562,0.0061988830566406,0.006723403930664,0.0084877014160156,0.0110626220703125,0.0215530395507812,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061002270928744,0.0080585479736328,0.005960464477539,0.005960464477539,0.0046825408935546,0.0112056732177734,0.0112056732177734,0.0065326690673828,0.0062227249145507,0.0081539154052734,0.0104904174804687,0.0233650207519531,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,123.64,0.0,0.0,0.0,0.0,0.0,246.952,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060517989580904,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0071525573730468,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060772895812988,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061750411987304,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060820579528808,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0060081481933593,0.007486343383789,0.0106334686279296,0.019693374633789,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063395500183105,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0066757202148437,0.0084877014160156,0.011444091796875,0.0218868255615234,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063258023997444,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0061988830566406,0.0069141387939453,0.0069141387939453,0.0061988830566406,0.0064373016357421,0.0090837478637695,0.010991096496582,0.0260114669799804,0.496,1.36,0.0,0.0,0.0,3.312,8.264,7.736,113.256,0.0,4949.331164360046,1049.5367050170898,1049.5367050170898,10201.294541358948,1.192,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064453640997697,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0042144440481443,0.0131130218505859,0.0131130218505859,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,1.0,1.0,3.632,4.096,0.0,0.0,144.408,66.66666666666666,3342.4715655190603,0.0145435333251953,0.0145435333251953,8946.812534332275,4576.984,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058869224282639,0.00762939453125,0.0112056732177734,0.0112056732177734,0.0047683715820312,0.013589859008789,0.013589859008789,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,1.696,1.696,0.0,0.0,113.256,0.0,0.0089406967163085,0.0104904174804687,0.0127792358398437,0.0126600265502929,1.192,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058975978870296,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0049647162942325,0.0071525573730468,0.0071525573730468,0.0077724456787109,0.0,0.0,0.0,0.0,0.496,1.424,0.0,1.0,0.0,3.6,0.0,0.0,117.192,100.0,1851.5394926071167,0.0,0.0,7103.502869606018,163.768,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063983520658889,0.0087976455688476,0.0073909759521484,0.0073909759521484,0.0043519481814285,0.0081062316894531,0.0081062316894531,0.0054836273193359,0.0068187713623046,0.0080585479736328,0.0107288360595703,0.0202655792236328,0.496,1.424,0.0,0.0,0.0,0.848,3.744,4.232,122.384,100.0,0.0100135803222656,0.0,0.0,0.0100135803222656,2090.792,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064420462840825,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0043157803810248,0.0138282775878906,0.0138282775878906,0.0050783157348632,0.0061511993408203,0.0078678131103515,0.0107288360595703,0.019693374633789,0.496,1.424,0.0,1.0,0.0,3.6,3.744,4.232,117.192,100.0,-196.46131992340088,0.0,0.0,5055.5020570755005,1128.32,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065238914679532,0.0088214874267578,0.0109672546386718,0.0109672546386718,0.0041525920772768,0.017404556274414,0.017404556274414,0.0050067901611328,0.006413459777832,0.0088930130004882,0.0108718872070312,0.0282049179077148,0.496,1.392,0.0,0.0,0.0,0.0,8.264,7.736,117.192,100.0,0.0,0.0,0.0,0.0,4533.72,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062297232708527,0.0085830688476562,0.00762939453125,0.00762939453125,0.0049140718248155,0.011444091796875,0.011444091796875,0.0067472457885742,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.848,0.848,0.0,0.0,114.264,0.0,0.0116825103759765,0.0100135803222656,0.0100135803222656,0.0116825103759765,168.816,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006233281757108,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0045299530029296,0.0121593475341796,0.0121593475341796,0.0045299530029296,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060992454414937,0.0083446502685546,0.0116825103759765,0.0116825103759765,0.0049273173014322,0.011444091796875,0.011444091796875,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.36,0.0,1.0,0.0,3.6,0.0,0.0,117.888,100.0,-4228.452086448669,0.0,0.0,1023.511290550232,175.8,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060050945563856,0.0082969665527343,0.0064373016357421,0.0064373016357421,0.0046872078104222,0.0071525573730468,0.0071525573730468,0.0063896179199218,0.0061392784118652,0.007033348083496,0.0100135803222656,0.0176429748535156,0.496,1.424,0.0,0.0,0.848,0.848,4.272,3.704,123.64,0.0,0.0073909759521484,0.0066757202148437,0.0066757202148437,0.0073909759521484,425.992,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061655044555664,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.013589859008789,0.013589859008789,0.0,0.0060558319091796,0.0075817108154296,0.0112533569335937,0.0208854675292968,0.496,1.36,0.0,1.0,4.608,8.784,3.744,4.232,112.0,0.0,-4068.765269385444,343.479871749878,824.3409633636475,206.7716598510744,0.0,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058245658874511,0.00762939453125,0.0060558319091796,0.0054836273193359,0.0,0.0141859054565429,0.016951560974121,0.0,0.0061511993408203,0.0086784362792968,0.010991096496582,0.0270366668701171,1.344,2.272,1.0,1.0,1.504,3.376,8.264,7.736,112.0,25.0,197.6004123687744,671.3834603627523,1611.3093376159668,1213.0676269531252,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060081481933593,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.848,0.0,0.0,112.0,100.0,0.011444091796875,0.0,0.0,0.011444091796875,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065448237400428,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0042457881953323,0.0202655792236328,0.0202655792236328,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,1.0,1.0,0.944,5.12,0.0,0.0,132.768,50.0,-673.9136377970377,0.0102519989013671,0.0102519989013671,0.008249282836914,4067.096,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064811896328902,0.0090599060058593,0.0107288360595703,0.0107288360595703,0.0095367431640625,0.0078678131103515,0.0078678131103515,0.0095367431640625,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.496,0.0,0.0,0.0,113.256,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,1.192,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061716013286837,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0066757202148437,0.0123977661132812,0.0123977661132812,0.0066757202148437,0.0061988830566406,0.0066041946411132,0.0111262003580729,0.0203847885131835,0.496,1.36,0.0,0.0,0.0,0.0,4.272,3.704,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061846491116196,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0100135803222656,0.0100135803222656,0.0069141387939453,0.0062465667724609,0.0083446502685546,0.0115871429443359,0.0220298767089843,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061649902194154,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0042861311699108,0.0066757202148437,0.0066757202148437,0.0052452087402343,0.0065565109252929,0.0086545944213867,0.0106096267700195,0.0237464904785156,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,132.768,100.0,0.0,0.0,0.0,0.0,3347.608,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064467909324228,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0043254006992686,0.0081062316894531,0.0081062316894531,0.0054836273193359,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.848,0.848,0.0,0.0,117.192,0.0,0.0069141387939453,0.0073909759521484,0.0073909759521484,0.0069141387939453,1689.648,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059950351715087,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062024593353271,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061680428424284,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0104904174804687,0.0116825103759765,0.0116825103759765,0.0104904174804687,0.0070095062255859,0.0088691711425781,0.0124931335449218,0.0244140625,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062024415428958,0.0083446502685546,0.00762939453125,0.00762939453125,0.005960464477539,0.011444091796875,0.011444091796875,0.005960464477539,0.0060558319091796,0.0078201293945312,0.0118732452392578,0.0226497650146484,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060790806860473,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0123977661132812,0.0123977661132812,0.0085830688476562,0.0062942504882812,0.0084400177001953,0.0105619430541992,0.0245571136474609,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,113.256,0.0,0.0,0.0,0.0,0.0,1.192,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059130179941357,0.0078678131103515,0.00762939453125,0.00762939453125,0.0058412551879882,0.0123977661132812,0.0123977661132812,0.0070810317993164,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,22.864,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064731801597817,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0046166506680575,0.0133514404296875,0.0133514404296875,0.0054836273193359,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,139.856,100.0,0.0,0.0,0.0,0.0,500.504,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066104813001642,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0048672280660489,0.0088214874267578,0.0088214874267578,0.005960464477539,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,114.584,100.0,0.0,0.0,0.0,0.0,425.2,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062024593353271,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0123977661132812,0.0123977661132812,0.0059127807617187,0.0066280364990234,0.0080108642578125,0.0115394592285156,0.0214099884033203,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,112.0,100.0,0.0,0.0,0.0,0.0,16.072,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006688639448194,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0040661433246906,0.009775161743164,0.009775161743164,0.0047683715820312,0.006103515625,0.0080585479736328,0.0115871429443359,0.0224113464355468,0.496,1.392,0.0,0.0,0.0,0.0,3.744,4.232,123.64,100.0,0.0,0.0,0.0,0.0,16658.376,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0071608194030157,0.009775161743164,0.0100135803222656,0.0100135803222656,0.0040676552047169,0.0104904174804687,0.0104904174804687,0.0047683715820312,0.0067710876464843,0.0099897384643554,0.0105857849121093,0.023508071899414,0.496,1.424,0.0,0.0,0.0,0.0,8.264,7.736,118.448,100.0,0.0,0.0,0.0,0.0,19444.008,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061087347381743,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.00762939453125,0.0090599060058593,0.0090599060058593,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,0.0,0.0,1.192,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060296058654785,0.00762939453125,0.0109672546386718,0.0109672546386718,0.0,0.0166893005371093,0.0166893005371093,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061023235321044,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0070368542390711,0.0092983245849609,0.0088214874267578,0.0088214874267578,0.0040755519546693,0.0185966491699218,0.0185966491699218,0.0047683715820312,0.0060081481933593,0.0076770782470703,0.0108242034912109,0.0202655792236328,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,132.768,100.0,0.0,0.0,0.0,0.0,28183.448,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.007298455309512,0.0100135803222656,0.0133514404296875,0.0133514404296875,0.0040996505553463,0.0152587890625,0.0152587890625,0.0047683715820312,0.0058174133300781,0.0075340270996093,0.010538101196289,0.0191211700439453,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,117.192,100.0,0.0,0.0,0.0,0.0,22720.168,1
177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006162112032003,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0085830688476562,0.0121593475341796,0.0121593475341796,0.0085830688476562,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,3.312,0.0,0.0,113.256,0.0,508.4327459335327,16441.656589508057,16441.656589508057,915.172266960144,1.192,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062107446774914,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0052452087402343,0.0092983245849609,0.0092983245849609,0.0052452087402343,0.0,0.0,0.0,0.0,0.496,1.392,0.0,1.0,1.008,3.84,0.0,0.0,113.256,0.0,2514.04732465744,0.0064373016357421,0.0064373016357421,7751.116132736208,1.192,1
