time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060304480405589,0.0081062316894531,0.0054155077253069,0.0065803527832031,0.0,0.0062942504882812,0.0,0.0,0.0087738037109375,0.0085830688476562,0.0085830688476562,0.0,0.009918212890625,0.018310546875,0,0.496,1.36,0.0,0.0,115.288,3.744,4.232,0.0,0.0085830688476562,0.0085830688476562,17.672,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061540320368096,0.0083208084106445,0.005960464477539,0.0068426132202148,0.0,0.0064849853515625,0.0,0.0,0.0091791152954101,0.0123977661132812,0.0123977661132812,0.0,0.0101327896118164,0.0240802764892578,0,0.496,1.36,0.0,0.0,119.776,8.264,7.736,0.0,0.0078678131103515,0.0078678131103515,9.768,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060197725817931,0.0081062316894531,0.0056425730387369,0.0,0.0,0.0065326690673828,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,5.912,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006139868556863,0.0085830688476562,0.0062783559163411,0.0,0.0,0.0079154968261718,0.0,0.0,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,117.136,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,7.512,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060631497071521,0.0078678131103515,0.0060200691223144,0.0,0.0,0.0082254409790039,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,115.92,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,8.512,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060162140955379,0.0078678131103515,0.0067949295043945,0.0062465667724609,0.0,0.0076532363891601,0.0,0.0,0.0079631805419921,0.0064373016357421,0.0064373016357421,0.0,0.0112533569335937,0.0207901000976562,0,0.496,1.36,0.0,0.0,117.192,3.744,4.232,0.0,0.005960464477539,0.005960464477539,7.696,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061514365732373,0.0085830688476562,0.0078678131103515,0.0058650970458984,0.0,0.0078678131103515,0.0,0.0,0.0073909759521484,0.0083446502685546,0.0083446502685546,0.0,0.0100135803222656,0.0185966491699218,0,0.496,1.36,0.0,0.0,115.608,3.744,4.232,0.0,0.00762939453125,0.00762939453125,3.32,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060778945239622,0.0083446502685546,0.0049471855163574,0.0064849853515625,0.0,0.0065326690673828,0.0,0.0,0.0096321105957031,0.0095367431640625,0.0095367431640625,0.0,0.010228157043457,0.023055076599121,0,0.496,1.36,0.0,0.0,117.192,8.264,7.736,0.0,0.0109672546386718,0.0109672546386718,37.68,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062224888565516,0.0081062316894531,0.0077088673909505,0.0,0.0,0.0082969665527343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.36,0.0,0.0,117.552,0.0,0.0,0.0,1008.5530281066896,1008.5530281066896,7.208,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062708807463693,0.0083446502685546,0.0061194101969401,0.0,0.0,0.0078678131103515,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,1,0.496,2.352,0.0,0.0,115.648,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,20.864,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059675462175123,0.0081062316894531,0.0042915344238281,0.0,0.0,0.0049829483032226,0.0,0.0,0.0,0.0092983245849609,0.0127315521240234,0.0,0.0,0.0,0,1.344,2.208,0.0,0.0,115.52,0.0,0.0,0.0,0.0118017196655273,0.0128507614135742,94.768,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060162140955379,0.0078678131103515,0.0054041544596354,0.0060558319091796,0.0,0.0073909759521484,0.0,0.0,0.0075817108154296,0.0090599060058593,0.0090599060058593,0.0,0.0103950500488281,0.0194072723388671,0,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0109672546386718,0.0109672546386718,46.08,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059437751770019,0.0081062316894531,0.0,0.0063419342041015,0.0,0.0,0.0,0.0,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0107288360595703,0.0205516815185546,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0104904174804687,0.0104904174804687,0.0,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062012436366317,0.0083446502685546,0.0049851157448508,0.0063657760620117,0.0,0.0071525573730468,0.0,0.0,0.0083446502685546,0.0116825103759765,0.0116825103759765,0.0,0.0101566314697265,0.0232458114624023,0,0.496,1.36,0.0,0.0,122.384,8.264,7.736,0.0,0.0095367431640625,0.0095367431640625,88.344,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059986114501953,0.0076532363891601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.36,0.0,0.0,112.0,0.0,0.0,0.0,1023.5486030578612,1023.5486030578612,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061559677124023,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,1,0.496,2.352,0.0,0.0,112.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061127218869653,0.0083446502685546,0.0066757202148437,0.0,0.0,0.0082015991210937,0.0,0.0,0.0,0.0067949295043945,0.0080347061157226,0.0,0.0,0.0,0,1.344,2.208,0.0,0.0,115.52,0.0,0.0,0.0,0.0104904174804687,0.011444091796875,3.168,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062676804575754,0.0088214874267578,0.0057220458984375,0.0063896179199218,0.0,0.0057220458984375,0.0,0.0,0.0081539154052734,0.0,0.0,0.0,0.0104904174804687,0.0194072723388671,0,0.0,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1031.5327644348145,1031.5327644348145,1.192,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062649792963915,0.0087976455688476,0.0060796737670898,0.0,0.0,0.0075101852416992,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,1,0.496,2.352,0.0,0.0,115.904,0.0,0.0,0.0,0.0178813934326171,0.0178813934326171,3.552,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060224065593644,0.0078678131103515,0.0054538249969482,0.0062942504882812,0.0,0.0066757202148437,0.0,0.0,0.0080108642578125,0.0064373016357421,0.0077724456787109,0.0,0.0119686126708984,0.0232219696044921,0,1.344,2.208,0.0,0.0,122.144,3.744,4.232,0.0,0.0101327896118164,0.0119447708129882,39.552,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062380264054483,0.0085830688476562,0.0048610899183485,0.0059843063354492,0.0,0.0060796737670898,0.0,0.0,0.008392333984375,0.0164508819580078,0.0164508819580078,0.0,0.0111579895019531,0.0252723693847656,0,0.496,1.36,0.0,0.0,114.584,8.264,7.736,0.0,0.0164508819580078,0.0164508819580078,105.088,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061407611144715,0.0083446502685546,0.0041988160875108,0.0,0.0,0.0054597854614257,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,117.192,0.0,0.0,0.0,0.00762939453125,0.00762939453125,200.88,1
