time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_p90_ul_ms,f1_u_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,f1_u_throughput_ul_kbps,f1_u_throughput_dl_kbps,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,F-node
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0092983245849609,0.0069677829742431,0.0,0.0,0.0095897250705295,0.0145435333251953,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,7.672,7.144,25.0,25.0,85.01550129481724,85.02440452575684,1040.6809329986572,746.9428380330404,-425.5587100982666,-747.3148504892985,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0068867206573486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1038.501787185669,746.873140335083,-425.6202697753906,-747.3299503326416,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0068533420562744,0.0,0.0,0.0088214874267578,0.0115871429443359,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.01935005187988,85.03289222717285,1038.424825668335,747.2593784332275,-426.4747142791748,-747.0330397288004,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0064598387153587,0.0064373016357421,0.0064373016357421,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.104,5.76,0.592,0.592,0.0,25.0,85.0230058034261,85.03780364990234,1036.8486404418943,746.6562589009603,-427.46849060058594,-747.6755777994791,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0061253410073655,0.0052452087402343,0.0052452087402343,0.00966919793023,0.0155448913574218,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,6.896,7.872,25.0,25.0,85.01734052385602,85.02840995788574,1037.2468948364258,747.298002243042,-428.001070022583,-746.9707330067953,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081062316894531,0.006162112032003,0.0047683715820312,0.0047683715820312,0.0092029571533203,0.0116825103759765,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,4.752,4.48,12.008,11.968,33.33333333333333,0.0,85.0186824798584,85.03146171569824,984.9311590194702,661.7306470870972,-871.0054636001587,-959.4327211380004,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0062859058380126,0.0,0.0,0.0084241231282552,0.0120162963867187,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,7.208,7.208,25.0,25.0,85.01999378204346,85.03897190093994,1047.342586517334,741.3438955942789,-425.024938583374,-740.3434912363688,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081300735473632,0.0060689449310302,0.0,0.0,0.0164508819580078,0.0164508819580078,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1.344,1.28,1.056,0.528,50.0,50.0,0.0,0.0,913.604497909546,913.604497909546,-304.98647689819336,-304.98647689819336,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088453292846679,0.0062799453735351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1050.8376598358154,747.3147710164388,-415.1769161224365,-747.312863667806,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081062316894531,0.00618577003479,0.0,0.0,0.0095844268798828,0.0130653381347656,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.01696586608887,85.02898216247559,1049.5870113372805,747.0525105794271,-416.0535335540772,-747.6660410563151,1
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0066947937011718,0.0092983245849609,0.0092983245849609,0.008249282836914,0.0116348266601562,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.02129713694255,85.03890037536621,1048.9437580108645,746.973435084025,-415.9657001495361,-747.0122973124186,1
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0064195092044659,0.0047683715820312,0.0047683715820312,0.007682376437717,0.0103950500488281,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,6.96,7.936,25.0,25.0,85.01648902893066,85.02912521362305,1048.120641708374,746.6657161712646,-417.753791809082,-747.647205988566,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0066721439361572,0.0050067901611328,0.0050067901611328,0.0083879991011186,0.0123977661132812,0.0052452087402343,0.0257492065429687,0.0257492065429687,0.0052452087402343,112.696,1.192,0.848,0.848,5.104,5.76,9.848,8.264,0.0,25.0,85.01510620117188,85.02328395843506,1048.3699321746826,747.1159299214681,-418.2234764099121,-747.0060189565023,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088453292846679,0.0068056583404541,0.0,0.0,0.009918212890625,0.016331672668457,0.0107288360595703,0.0066757202148437,0.0066757202148437,0.0107288360595703,112.0,0.0,0.848,0.848,5.6,5.76,8.264,7.736,25.0,25.0,85.0200891494751,85.04586219787598,1047.733449935913,747.3124663035074,-418.2542324066162,-747.0134894053141,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0067806243896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,4.976,0.0,0.0,25.0,33.33333333333333,0.0,0.0,1044.5609092712402,746.5795675913492,-872.2764730453491,-965.474009513855,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0086069107055664,0.006875991821289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,4.752,5.264,0.0,0.0,33.33333333333333,0.0,0.0,0.0,995.128321647644,664.2736196517944,-419.78158950805664,-746.6366291046143,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067436695098876,0.0,0.0,0.0084877014160156,0.0117778778076171,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,4.624,4.592,3.744,4.232,33.33333333333333,33.33333333333333,85.01706123352051,85.02802848815918,847.7563619613647,581.9329023361206,-389.7592782974243,-696.5304613113403,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0064254400148913,0.0047683715820312,0.0047683715820312,0.0100612640380859,0.0139236450195312,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,2.32,2.448,7.488,8.464,33.33333333333333,33.33333333333333,85.02161502838135,85.03718376159668,1059.0002536773682,994.9390888214112,-367.4663782119751,-581.4276933670044,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0066864490509033,0.005960464477539,0.005960464477539,0.0089298595081676,0.0126361846923828,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,5.6,5.76,8.856,8.328,25.0,25.0,85.01790120051457,85.0351333618164,1043.6841011047363,747.277021408081,-421.63052558898926,-747.0049858093262,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0066686032423332,0.0057220458984375,0.0057220458984375,0.0096559524536132,0.0144720077514648,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,3.152,3.64,25.0,25.0,85.01100540161133,85.01176834106445,1042.7430629730225,747.4463780721029,-423.41623306274414,-748.0083306630453,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067412853240966,0.0,0.0,0.0092029571533203,0.0158309936523437,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,8.264,7.736,25.0,25.0,85.01923084259033,85.03141403198242,1040.8705234527588,746.6186682383219,-423.10266494750977,-746.6690540313721,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.006638765335083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1041.2789821624756,747.0741271972656,-423.9621162414551,-747.3061879475912,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0067579746246337,0.0,0.0,0.0095218420028686,0.0151395797729492,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.104,5.76,11.368,11.904,0.0,25.0,85.01748243967693,85.0311279296875,1040.3963088989258,746.8690872192383,-424.8469829559326,-747.3670641581217,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0066792964935302,0.0,0.0,0.0097155570983886,0.0141382217407226,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,4.976,3.152,3.64,25.0,33.33333333333333,85.01672744750977,85.02016067504883,1038.4057521820068,746.7803955078125,-871.5228796005249,-961.4981412887572,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.006493051253741,0.0054836273193359,0.0054836273193359,0.0100135803222656,0.0147104263305664,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,4.752,5.264,7.488,8.464,33.33333333333333,0.0,85.01639366149902,85.0362777709961,988.3347034454346,663.6049747467041,-426.2105464935303,-746.6151714324951,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0064752588224648,0.0073909759521484,0.0073909759521484,0.0087420145670572,0.0123023986816406,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,12.008,11.968,25.0,25.0,85.01942952473958,85.03913879394531,1165.0492191314695,799.9995549519857,-426.590633392334,-747.3440965016683,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0060968731173235,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0113248825073242,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,1.344,1.28,2.688,3.704,50.0,50.0,85.0234826405843,85.04414558410645,1074.7265815734863,1074.7265815734863,-321.93541526794434,-321.93541526794434,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.006343126296997,0.0,0.0,0.0092983245849609,0.014662742614746,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,5.576,4.032,25.0,25.0,85.01315116882324,85.01763343811035,1033.216667175293,740.3266429901123,-460.0316524505615,-853.705088297526,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0063157081604003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1053.3971786499023,746.9533284505209,-408.9073181152344,-733.9901924133301,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0061655044555664,0.0,0.0,0.0095844268798828,0.0117301940917968,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.0214958190918,85.03737449645996,1051.3303756713867,747.039794921875,-413.5639667510986,-747.2949028015137,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088453292846679,0.0063586235046386,0.0,0.0,0.0092983245849609,0.0116586685180664,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.104,5.76,2.688,3.704,0.0,25.0,85.01768112182617,85.03031730651855,1050.6710052490234,747.1351623535156,-414.4546031951904,-747.3471959431967,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0061573673836627,0.0064373016357421,0.0064373016357421,0.0099738438924153,0.0141859054565429,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,4.976,5.328,4.76,25.0,33.33333333333333,85.0193841116769,85.03904342651367,1049.7663974761963,746.9327449798584,-871.8247413635254,-967.4115180969238,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0064587593078613,0.0095367431640625,0.0095367431640625,0.0087420145670572,0.0130176544189453,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,4.752,5.264,12.008,11.968,33.33333333333333,0.0,85.01969064985003,85.03243923187256,998.4356641769408,662.075400352478,-415.2685642242432,-747.0331192016602,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0068619476622016,0.0045299530029296,0.0045299530029296,0.0097513198852539,0.0150203704833984,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,8.264,7.736,25.0,25.0,85.02166271209717,85.04095077514648,1047.9361534118652,747.028668721517,-416.1442279815674,-747.2907702128092,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0067579746246337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1.344,1.28,0.0,0.0,50.0,50.0,0.0,0.0,917.66095161438,917.66095161438,-309.03005599975586,-309.03005599975586,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083684921264648,0.0067734718322753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1047.5674152374268,746.8687693277994,-418.6317920684815,-747.689406077067,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088453292846679,0.0068473815917968,0.0,0.0,0.009918212890625,0.0135421752929687,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.02116203308105,85.03599166870117,1047.178077697754,747.1497853597006,-418.30201148986816,-746.6923395792643,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0067496299743652,0.0,0.0,0.0099341074625651,0.0140666961669921,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,4.336,4.824,25.0,25.0,85.02566814422607,85.04247665405273,1044.6357250213623,746.6567357381185,-419.32783126831055,-747.6048469543457,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0067634962091398,0.0047683715820312,0.0047683715820312,0.0095129013061523,0.0124692916870117,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,7.488,8.464,25.0,25.0,85.01715660095215,85.03155708312988,1044.886827468872,747.3840713500977,-420.0474262237549,-747.0133304595947,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0062498880262991,0.0061988830566406,0.0061988830566406,0.0090334150526258,0.0125408172607421,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.104,5.76,8.2,7.144,0.0,25.0,85.01496911048889,85.02495288848877,1043.4629440307615,746.6745376586914,-420.989465713501,-747.658888498942,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063744350452328,0.0050067901611328,0.0050067901611328,0.0089883804321289,0.0139236450195312,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,8.264,7.736,25.0,25.0,85.02011299133301,85.03084182739258,1043.5866832733154,746.9071547190348,-421.5320110321045,-746.9701766967773,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063744350452328,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,4.752,4.48,0.0,0.0,33.33333333333333,0.0,0.0,0.0,992.3022985458374,662.2647047042847,-871.076226234436,-963.0175828933716,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063744350452328,0.0050067901611328,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1042.185640335083,746.6647624969482,-423.0091571807861,-746.9958464304606,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063744350452328,0.0050067901611328,0.0050067901611328,0.0103473663330078,0.014495849609375,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,1.344,1.28,3.744,4.232,50.0,50.0,85.0275993347168,85.05101203918457,917.579174041748,917.579174041748,-316.9903755187988,-316.9903755187988,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063744350452328,0.0050067901611328,0.0050067901611328,0.0097036361694335,0.0135183334350585,0.0191926956176757,0.0196695327758789,0.0252962112426757,0.0263452529907226,113.256,1.192,1.696,1.696,5.6,5.76,7.488,8.464,25.0,25.0,85.0210189819336,85.0383996963501,1042.3229217529297,747.6727167765299,-424.79848861694336,-747.657299041748,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062985206717875,0.0061988830566406,0.0061988830566406,0.0080040522984095,0.0119686126708984,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,10.952,11.44,25.0,25.0,85.01845995585124,85.03403663635254,1038.4910106658936,746.9600836435953,-425.679349899292,-747.6851940155029,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0061194101969401,0.0066757202148437,0.0066757202148437,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,1.056,0.528,25.0,25.0,85.04796028137207,85.04796028137207,1037.5550746917725,746.3677724202474,-425.43067932128906,-746.6526031494141,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061265271694505,0.0064373016357421,0.0064373016357421,0.0092267990112304,0.0133514404296875,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,8.264,7.736,25.0,25.0,85.0177870856391,85.02678871154785,1038.5735988616943,747.3533948262533,-427.2283554077149,-747.6423581441244,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081539154052734,0.0062119960784912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.104,5.76,0.0,0.0,0.0,25.0,0.0,0.0,1037.0702266693115,746.721108754476,-427.8303623199463,-747.3618189493815,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0086069107055664,0.0062525272369384,0.0,0.0,0.0067353248596191,0.0080347061157226,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,2.688,3.704,25.0,25.0,85.01806259155273,85.03265380859375,1037.0009899139404,746.9398180643717,-427.7629852294922,-746.9810644785563,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0062155723571777,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,4.752,4.48,1.056,0.528,33.33333333333333,0.0,85.03413200378418,85.03413200378418,985.8767509460448,662.2614860534668,-870.1584577560425,-958.903670310974,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0063025951385498,0.0,0.0,0.0094175338745117,0.0123977661132812,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,7.488,8.464,25.0,25.0,85.01924408806696,85.02564430236816,1047.7309226989746,741.3372198740641,-425.4837036132813,-740.3579552968343,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0063246162376593,0.0047683715820312,0.0047683715820312,0.0084718068440755,0.0119686126708984,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,4.624,4.592,12.536,11.968,33.33333333333333,33.33333333333333,85.01781523227692,85.03532409667969,846.4734554290771,578.1257152557373,-383.30392837524414,-696.4840888977051,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0064052752594449,0.0050067901611328,0.0050067901611328,0.0100930531819661,0.0145435333251953,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,2.32,2.448,4.336,4.824,33.33333333333333,33.33333333333333,85.01896262168884,85.03577709197998,1067.659616470337,999.199151992798,-360.21504402160645,-576.9970417022705,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061787183011942,0.0045299530029296,0.0045299530029296,0.0102519989013671,0.0145196914672851,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,3.928,2.912,25.0,25.0,85.01124382019043,85.0125789642334,1050.2536296844482,747.3209698994955,-415.972900390625,-747.6681073506674,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0061964988708496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1048.7442016601562,747.0779418945312,-416.8359279632568,-747.6617495218912,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062620639801025,0.0,0.0,0.0091552734375,0.0122547149658203,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,3.744,4.232,25.0,25.0,85.02235412597656,85.0337028503418,1048.3856201171875,747.6038932800293,-416.7292594909668,-746.9586531321207,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062036514282226,0.0,0.0,0.0092506408691406,0.0121116638183593,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.6,5.76,4.272,4.232,25.0,25.0,85.01716454823811,85.03115177154541,1044.73557472229,746.6704845428467,-419.0153121948242,-748.3819325764974,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0060760974884033,0.0,0.0,0.0097354253133138,0.0131130218505859,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,5.104,5.76,4.336,4.824,0.0,25.0,85.02131700515747,85.03756523132324,1044.3811893463137,746.0758686065674,-420.2742099761963,-747.3217646280924,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0063352916964251,0.0042915344238281,0.0042915344238281,0.0090428761073521,0.0128984451293945,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,4.976,11.944,11.376,25.0,33.33333333333333,85.01659906827487,85.03179550170898,1047.8489875793457,747.3546663920084,-868.466305732727,-962.4773263931274,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0064766407012939,0.0069141387939453,0.0069141387939453,0.0097036361694335,0.0135421752929687,0.0,0.0,0.0,0.0,112.696,1.192,0.0,0.0,4.752,5.264,8.264,7.736,33.33333333333333,0.0,85.0172758102417,85.03255844116211,994.8441505432128,663.6481285095215,-418.57314109802246,-747.3239898681641,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0066057366518238,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,113.256,1.192,0.0,0.0,5.6,5.76,0.0,0.0,25.0,25.0,0.0,0.0,1043.4173583984375,746.9562689463297,-420.189905166626,-747.3498185475668,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0067782402038574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1.344,1.28,0.0,0.0,50.0,50.0,0.0,0.0,913.6769771575928,913.6769771575928,-313.9767646789551,-313.9767646789551,1
