time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,a1_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063862966660836,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0051168295053335,0.0,0.006103515625,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.96,0.0,0.0,0.0,0.0,0.0,33.992,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061431334386417,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0052326603939658,0.0,0.0064849853515625,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.552,0.0,0.0,0.0,0.0,0.0,44.952,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062973345097024,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0049756920855978,0.0,0.0056743621826171,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.712,0.0,0.0,0.0,0.0,0.0,60.152,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063803658556582,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0048392527812236,0.0,0.0060558319091796,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0100135803222656,0.0185012817382812,0.0,0.496,1.424,0.0,0.0,0.0,114.344,3.744,4.232,0.0,0.006103515625,0.0079154968261718,133.672,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062756019063515,0.0085830688476562,0.00762939453125,0.00762939453125,0.0050067901611328,0.0,0.0057220458984375,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0101089477539062,0.0185489654541015,0.0,0.496,1.424,0.0,0.0,0.0,115.792,3.744,4.232,0.0,0.0069618225097656,0.008249282836914,69.312,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065612320852751,0.0090599060058593,0.0071525573730468,0.0071525573730468,0.0050890034642712,0.0,0.0055789947509765,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0104427337646484,0.0230312347412109,0.0,0.496,1.424,0.0,0.0,0.0,115.6,8.264,7.736,0.0,0.006270408630371,0.0083446502685546,63.736,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066096239750928,0.0090599060058593,0.0064373016357421,0.0064373016357421,0.0048773629324776,0.0054836273193359,0.0056266784667968,0.0054836273193359,0.0147819519042968,0.0147819519042968,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.424,0.0,0.848,0.848,115.6,0.0,0.0,0.0,0.0,0.0,77.544,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061680428424284,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0047286351521809,0.0,0.0052452087402343,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.648,0.0,0.0,0.0,0.0,0.0,58.256,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006247515702129,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0048244700712316,0.0,0.0054359436035156,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.224,0.0,0.0,0.0,0.0,0.0,42.936,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062215328216552,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0055233637491861,0.0085830688476562,0.0061988830566406,0.0085830688476562,0.0054836273193359,0.0054836273193359,0.0061988830566406,0.0061988830566406,0.0112056732177734,0.0217914581298828,0.0,0.496,1.424,0.0,0.848,0.848,112.0,3.744,4.232,0.0,0.005960464477539,0.0076770782470703,32.48,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065128401954575,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0052005052566528,0.0,0.0058412551879882,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,117.296,0.0,0.0,100.0,0.0,0.0,39.984,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00641133525584,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0053909089830186,0.0,0.0067472457885742,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,115.904,0.0,0.0,100.0,0.0,0.0,44.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063629433660223,0.0087976455688476,0.0081062316894531,0.0081062316894531,0.0052201120476973,0.0,0.0062942504882812,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,116.8,0.0,0.0,100.0,0.0,0.0,58.712,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063898551523388,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0051259994506835,0.0,0.0069856643676757,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,64.208,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006129245946903,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0051617622375488,0.0,0.0059127807617187,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,116.976,0.0,0.0,100.0,0.0,0.0,50.688,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064728864982946,0.0085830688476562,0.0102519989013671,0.0102519989013671,0.004781617058648,0.0,0.0053882598876953,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,114.712,0.0,0.0,100.0,0.0,0.0,42.992,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063657760620117,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0050703684488932,0.0,0.0057697296142578,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,35.944,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062024239266272,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0048428773880004,0.0,0.0052452087402343,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,117.616,0.0,0.0,100.0,0.0,0.0,39.616,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064219578658,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0048938550447162,0.0,0.0054836273193359,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.904,0.0,0.0,100.0,0.0,0.0,41.368,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064125155458355,0.0087976455688476,0.0071525573730468,0.0071525573730468,0.0045482928936298,0.0,0.0055789947509765,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.6,0.0,0.0,100.0,0.0,0.0,198.456,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067323741346302,0.0092983245849609,0.0064373016357421,0.0064373016357421,0.0048668488212253,0.0,0.0054836273193359,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.6,0.0,0.0,100.0,0.0,0.0,94.48,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064800034708051,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0049173831939697,0.0,0.0057220458984375,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.424,0.0,0.0,100.0,0.0,0.0,50.496,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067884056129265,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0047160357963748,0.0,0.0054836273193359,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,114.344,0.0,0.0,100.0,0.0,0.0,85.448,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063753128051757,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0052041020886651,0.0,0.0072002410888671,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,60.392,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062961483476173,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.0049506916719324,0.0,0.0055789947509765,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.392,1.0,0.0,0.0,114.344,0.0,0.0,100.0,0.0,0.0,35.272,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063983520658889,0.0090360641479492,0.0066757202148437,0.0066757202148437,0.005960464477539,0.0,0.0070571899414062,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,115.584,0.0,0.0,100.0,0.0,0.0,16.304,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062388152324507,0.0085353851318359,0.0073909759521484,0.0073909759521484,0.0050663948059082,0.0,0.0059366226196289,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,118.44,0.0,0.0,100.0,0.0,0.0,25.184,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006218947986565,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0048677126566569,0.0,0.0059843063354492,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.84,0.0,0.0,100.0,0.0,0.0,53.04,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065398216247558,0.0088214874267578,0.0078439712524414,0.0067949295043945,0.0049577039830824,0.0,0.005960464477539,0.0,0.0,0.0,0.0123977661132812,0.0162124633789062,0.0,0.0,0.0,1.344,2.272,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,72.064,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064491045356977,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0053776635064019,0.0,0.0063896179199218,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,117.056,0.0,0.0,100.0,0.0,0.0,63.672,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064361154736571,0.0088214874267578,0.0100135803222656,0.0100135803222656,0.0055432319641113,0.0,0.0061988830566406,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.048,0.0,0.0,100.0,0.0,0.0,60.976,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063708765589775,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.004876743663441,0.0,0.0059127807617187,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.456,0.0,0.0,100.0,0.0,0.0,48.88,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067087683347192,0.0092983245849609,0.0066757202148437,0.0066757202148437,0.0051290560991336,0.0,0.0064373016357421,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,115.6,0.0,0.0,100.0,0.0,0.0,80.088,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063957859627643,0.0090599060058593,0.0092983245849609,0.0092983245849609,0.0052635486309344,0.0,0.005960464477539,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,54.464,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063503904295672,0.0085353851318359,0.0112056732177734,0.0112056732177734,0.0050365924835205,0.0,0.0058889389038085,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,118.04,0.0,0.0,100.0,0.0,0.0,49.792,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067421452916083,0.0090599060058593,0.00762939453125,0.00762939453125,0.005203134873334,0.0,0.005960464477539,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,114.728,0.0,0.0,100.0,0.0,0.0,37.336,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065571040063355,0.0090599060058593,0.0100135803222656,0.0100135803222656,0.0050928857591417,0.0,0.0058412551879882,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,114.568,0.0,0.0,100.0,0.0,0.0,81.664,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064657695257841,0.0088214874267578,0.00762939453125,0.00762939453125,0.0049620866775512,0.0045299530029296,0.0056028366088867,0.0045299530029296,0.0073909759521484,0.0073909759521484,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.424,0.0,0.848,0.848,114.344,0.0,0.0,100.0,0.0,0.0,34.832,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064076475836151,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.005035689382842,0.0,0.0061988830566406,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.496,1.424,1.0,0.0,0.0,114.344,0.0,0.0,100.0,0.0,0.0,70.68,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065199219354308,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0054415534524356,0.0,0.0066757202148437,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.552,0.0,0.0,100.0,0.0,0.0,35.496,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063841885859423,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.005497651941636,0.0,0.0066757202148437,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.584,0.0,0.0,100.0,0.0,0.0,37.512,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062850442263159,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0060399373372395,0.017404556274414,0.0082969665527343,0.017404556274414,0.0052452087402343,0.0052452087402343,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.424,0.0,0.848,0.848,118.448,0.0,0.0,100.0,0.0,0.0,15.528,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067575653987144,0.0090599060058593,0.0100135803222656,0.0100135803222656,0.0041192738797652,0.0,0.0052213668823242,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,117.192,0.0,0.0,100.0,0.0,0.0,3622.72,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0069046494972646,0.009775161743164,0.0081062316894531,0.0081062316894531,0.0041496494541997,0.0,0.0050783157348632,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,115.8,0.0,0.0,100.0,0.0,0.0,3510.432,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006422996520996,0.0088214874267578,0.00762939453125,0.00762939453125,0.0044618334089006,0.0,0.0061511993408203,0.0,0.0,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,338.2,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006188154220581,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060102832851125,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063708765589775,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0042915344238281,0.0072419643402099,0.0042915344238281,0.0091791152954101,0.0064373016357421,0.0076055526733398,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.36,1.0,10.752,24.096,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062427710537886,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.005960464477539,0.0092983245849609,0.005960464477539,0.0092983245849609,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.496,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062096118927001,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.496,1.36,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006113052368164,0.0083446502685546,0.0095367431640625,0.0095367431640625,0.0,0.0067949295043945,0.0,0.0091791152954101,0.0071525573730468,0.0086069107055664,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.496,1.36,1.0,5.696,8.608,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00633410553434,0.0088214874267578,0.009775161743164,0.009775161743164,0.0,0.0060558319091796,0.0,0.0072956085205078,0.0079631805419921,0.0094413757324218,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.496,1.36,0.0,16.656,5.04,112.496,0.0,0.0,100.0,0.0,0.0,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061774253845214,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064325332641601,0.0090599060058593,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063945998006792,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064989820641664,0.0088214874267578,0.0061988830566406,0.0061988830566406,0.0081062316894531,0.0,0.0081062316894531,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063091961305532,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.496,1.776,0.0,0.0,0.0,113.256,0.0,0.0,100.0,0.0,0.0,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063470266397716,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.004296148976972,0.0,0.0050067901611328,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.496,1.776,1.0,0.0,0.0,143.152,0.0,0.0,100.0,0.0,0.0,1185.048,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062961483476173,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0048364911760602,0.0,0.0064611434936523,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.496,1.84,1.0,0.0,0.0,117.192,0.0,0.0,100.0,0.0,0.0,104.416,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063908100128173,0.0085830688476562,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.009775161743164,0.0132083892822265,0.0374317169189453,0.0374317169189453,0.0,1.344,2.688,3.0,0.0,0.0,112.0,0.592,0.592,83.33333333333334,2804.190993309021,5899.983000755311,0.0,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066306460556106,0.0085830688476562,0.0104904174804687,0.0104904174804687,0.0064373016357421,0.0,0.0081539154052734,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,1.0,0.496,1.776,2.0,0.0,0.0,117.192,0.0,0.592,100.0,1774.614930152893,4870.406937599183,20.48,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00641133525584,0.009012222290039,0.0073909759521484,0.0073909759521484,0.0053079504715768,0.0,0.0072479248046875,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.496,1.84,2.0,0.0,0.0,117.672,0.0,0.0,100.0,0.0,0.0,38.648,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063865491659334,0.0090599060058593,0.0071525573730468,0.0071525573730468,0.0051330117618336,0.0,0.0061988830566406,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,1.0,0.496,1.84,1.0,0.0,0.0,115.536,0.0,0.592,100.0,-273.37419986724854,2822.417807579041,34.76,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063357966961246,0.0087976455688476,0.009775161743164,0.009775161743164,0.0057094975521689,0.0,0.0070095062255859,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.496,1.84,1.0,0.0,0.0,115.584,0.0,0.0,100.0,0.0,0.0,40.296,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006234467919193,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0058114528656005,0.0,0.0074386596679687,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,114.328,0.0,0.0,100.0,0.0,0.0,16.976,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006495714187622,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.496,1.84,0.0,0.0,0.0,112.0,0.0,0.0,100.0,0.0,0.0,0.0,1
