time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060117244720458,0.0081300735473632,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060296058654785,0.0081062316894531,0.0,0.0062499727521623,0.0,0.0071525573730468,0.0071525573730468,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0096857547760009,0.0196695327758789,0.0,0.0,0.496,1.36,0.0,0.0,11.304,10.784,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060260295867919,0.0083446502685546,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061644843561732,0.0078678131103515,0.0073909759521484,0.0063896179199218,0.0073909759521484,0.0069141387939453,0.0069141387939453,0.0085830688476562,0.011444091796875,0.011444091796875,0.0114917755126953,0.0209808349609375,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,117.192,0.0,0.0,5.56,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060675800710484,0.0081062316894531,0.0060796737670898,0.0066280364990234,0.008702278137207,0.00762939453125,0.00762939453125,0.0090599060058593,0.0123977661132812,0.0123977661132812,0.0115871429443359,0.0229358673095703,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,0.0,135.384,0.0,0.0,35.936,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060430847772277,0.0081062316894531,0.0062783559163411,0.0063657760620117,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0088930130004882,0.0100135803222656,0.0100135803222656,0.0112533569335937,0.0236749649047851,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,0.0,0.0,0.0,116.544,0.0,0.0,27.728,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062688666196604,0.0085830688476562,0.0045299530029296,0.0,0.0045299530029296,0.0095367431640625,0.0095367431640625,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060296058654785,0.0083684921264648,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059047148595401,0.00762939453125,0.0073909759521484,0.0,0.0073909759521484,0.0069141387939453,0.0069141387939453,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.632,0.0,0.0,4.344,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060915946960449,0.0085830688476562,0.0,0.0065326690673828,0.0,0.0066757202148437,0.0066757202148437,0.008249282836914,0.0109672546386718,0.0109672546386718,0.0103950500488281,0.0187873840332031,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062453746795654,0.0081062316894531,0.0,0.0063896179199218,0.0,0.0061988830566406,0.0061988830566406,0.0081539154052734,0.0102519989013671,0.0102519989013671,0.0116348266601562,0.0219345092773437,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006080831138833,0.0081062316894531,0.0058071953909737,0.0063180923461914,0.0084400177001953,0.0073909759521484,0.0073909759521484,0.0083684921264648,0.0064373016357421,0.0064373016357421,0.0102043151855468,0.0225305557250976,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,0.0,0.0,0.0,134.592,0.0,0.0,62.272,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060796737670898,0.0083446502685546,0.0050332811143663,0.0,0.006723403930664,0.0069141387939453,0.0069141387939453,0.0,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.616,0.0,0.0,52.328,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061811787067073,0.0083446502685546,0.0051430293491908,0.0,0.0058174133300781,0.00762939453125,0.00762939453125,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.68,0.0,0.0,40.768,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061368942260742,0.0083684921264648,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061166286468505,0.0081300735473632,0.0,0.0071525573730468,0.0,0.0085830688476562,0.0085830688476562,0.0088691711425781,0.0100135803222656,0.0100135803222656,0.0111103057861328,0.0210762023925781,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061666965484619,0.0083446502685546,0.0,0.006103515625,0.0,0.005960464477539,0.005960464477539,0.0078678131103515,0.00762939453125,0.00762939453125,0.0114917755126953,0.021982192993164,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061331124141298,0.0085830688476562,0.0073115030924479,0.0061511993408203,0.0085353851318359,0.00762939453125,0.00762939453125,0.0086069107055664,0.0095367431640625,0.0095367431640625,0.0107526779174804,0.0253677368164062,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,0.0,0.0,0.0,119.016,0.0,0.0,6.152,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061776378367206,0.0083208084106445,0.0054438908894856,0.0,0.0063180923461914,0.0073909759521484,0.0073909759521484,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.52,0.0,0.0,20.704,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060909423068981,0.0083446502685546,0.0057220458984375,0.0,0.0057220458984375,0.0081062316894531,0.0081062316894531,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060956869552384,0.0081062316894531,0.0064373016357421,0.0,0.0064373016357421,0.005960464477539,0.005960464477539,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059998035430908,0.0081300735473632,0.0,0.0064373016357421,0.0,0.0067949295043945,0.0070810317993164,0.0086307525634765,0.009775161743164,0.0116825103759765,0.0111579895019531,0.0200748443603515,0.0,0.0,1.344,2.208,0.0,0.0,3.744,4.232,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059302260236042,0.00762939453125,0.0047206878662109,0.006723403930664,0.0053882598876953,0.005960464477539,0.005960464477539,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.011444091796875,0.0214576721191406,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,132.424,0.0,0.0,106.936,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061190128326416,0.0083446502685546,0.0051259994506835,0.0061459011501736,0.0058174133300781,0.0069141387939453,0.0069141387939453,0.0072479248046875,0.0064373016357421,0.0064373016357421,0.0102303244850852,0.0262260437011718,0.0,0.0,0.496,1.424,0.0,0.0,8.792,7.208,0.0,0.0,0.0,112.0,0.0,0.0,20.96,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060534477233886,0.0083446502685546,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061229686831953,0.0081062316894531,0.0052452087402343,0.0,0.0052452087402343,0.0085830688476562,0.0085830688476562,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060980592794086,0.0085830688476562,0.0066757202148437,0.0,0.0066757202148437,0.0083446502685546,0.0083446502685546,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063329193722549,0.0085830688476562,0.005960464477539,0.0065326690673828,0.005960464477539,0.0081062316894531,0.0081062316894531,0.0092983245849609,0.0107288360595703,0.0107288360595703,0.0106334686279296,0.0203609466552734,0.0,0.0,0.496,1.36,0.848,0.848,3.744,4.232,0.0054836273193359,0.0100135803222656,0.0,113.256,0.0054836273193359,0.0100135803222656,1.192,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062453746795654,0.0081062316894531,0.0,0.0061511993408203,0.0,0.005960464477539,0.005960464477539,0.0076770782470703,0.0078678131103515,0.0078678131103515,0.0112533569335937,0.020456314086914,0.0,0.0,0.496,1.36,0.848,0.848,3.744,4.232,0.0112056732177734,0.0052452087402343,0.0,112.0,0.0112056732177734,0.0052452087402343,0.0,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062142268265828,0.0083446502685546,0.0065565109252929,0.0068902969360351,0.0079870223999023,0.00762939453125,0.00762939453125,0.0095129013061523,0.0109672546386718,0.0109672546386718,0.01068115234375,0.0241994857788085,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,0.0,0.0,0.0,119.712,0.0,0.0,7.68,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061869621276855,0.0083446502685546,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060486793518066,0.0081062316894531,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060506127960053,0.0083446502685546,0.0083446502685546,0.0,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061004316035787,0.0083446502685546,0.005960464477539,0.0071048736572265,0.005960464477539,0.0102519989013671,0.0102519989013671,0.0100135803222656,0.0085830688476562,0.0085830688476562,0.011444091796875,0.0216484069824218,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062011866177913,0.0085830688476562,0.0055134296417236,0.0064849853515625,0.007033348083496,0.0073909759521484,0.0073909759521484,0.0080585479736328,0.0119209289550781,0.0119209289550781,0.0116825103759765,0.0204086303710937,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,133.304,0.0,0.0,33.824,0
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062048435211181,0.0085830688476562,0.0,0.006103515625,0.0,0.0083446502685546,0.0083446502685546,0.0081300735473632,0.0107288360595703,0.0107288360595703,0.0107765197753906,0.0271797180175781,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061893463134765,0.0086069107055664,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060832500457763,0.0081300735473632,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060936983893899,0.0081062316894531,0.0045482928936298,0.0,0.0056743621826171,0.0071525573730468,0.0071525573730468,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.744,0.0,0.0,287.144,0
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061016177656638,0.0078678131103515,0.0071525573730468,0.0,0.0079154968261718,0.00762939453125,0.00762939453125,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.456,0.0,0.0,5.296,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060565436064307,0.0081062316894531,0.0052452087402343,0.0078201293945312,0.0052452087402343,0.00762939453125,0.00762939453125,0.0103950500488281,0.0128746032714843,0.0128746032714843,0.011301040649414,0.0209808349609375,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006176345977024,0.0085830688476562,0.0133514404296875,0.0068187713623046,0.0133514404296875,0.00762939453125,0.00762939453125,0.0099658966064453,0.0131130218505859,0.0131130218505859,0.0107765197753906,0.0207424163818359,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060601020926859,0.0081062316894531,0.0085830688476562,0.0057935714721679,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0079154968261718,0.0116825103759765,0.0116825103759765,0.0103712081909179,0.023508071899414,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059151649475097,0.0078678131103515,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061738491058349,0.0083684921264648,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060007939884318,0.0081062316894531,0.0092983245849609,0.0,0.0092983245849609,0.0095367431640625,0.0095367431640625,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.4,0.0,0.0,3.112,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061942309868044,0.008249282836914,0.0073115030924479,0.0068187713623046,0.0104904174804687,0.0092983245849609,0.0092983245849609,0.0084877014160156,0.0078678131103515,0.0078678131103515,0.0105857849121093,0.0195980072021484,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,0.0,131.832,0.0,0.0,39.408,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061265271694505,0.0083446502685546,0.0064373016357421,0.0061988830566406,0.0064373016357421,0.0071525573730468,0.0071525573730468,0.0078678131103515,0.0107288360595703,0.0107288360595703,0.0113964080810546,0.021219253540039,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059960493400915,0.0078678131103515,0.0066757202148437,0.0058650970458984,0.0066757202148437,0.0088214874267578,0.0088214874267578,0.0081300735473632,0.00762939453125,0.00762939453125,0.0103235244750976,0.0248432159423828,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061268853669119,0.0081062316894531,0.0058412551879882,0.0,0.0063180923461914,0.005960464477539,0.005960464477539,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.552,0.0,0.0,3.2,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060517989580904,0.0078678131103515,0.0066757202148437,0.0,0.0066757202148437,0.0088214874267578,0.0088214874267578,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,10.76,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059235095977783,0.0078678131103515,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060713291168212,0.0081062316894531,0.0,0.0056743621826171,0.0,0.0067949295043945,0.0078439712524414,0.0072956085205078,0.0107288360595703,0.0107288360595703,0.0103950500488281,0.0192642211914062,0.0,0.0,1.344,2.208,0.0,0.0,3.744,4.232,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0057458877563476,0.00762939453125,0.0,0.0061392784118652,0.0,0.0100135803222656,0.0100135803222656,0.0070810317993164,0.011444091796875,0.011444091796875,0.0100930531819661,0.0176429748535156,0.0,0.0,0.496,1.36,0.0,0.0,4.272,3.704,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060007939884318,0.0081062316894531,0.0092983245849609,0.0060796737670898,0.0092983245849609,0.0104904174804687,0.0104904174804687,0.007939338684082,0.0138282775878906,0.0138282775878906,0.0103473663330078,0.0264644622802734,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060399373372395,0.0081062316894531,0.0071525573730468,0.0,0.0071525573730468,0.0057220458984375,0.0057220458984375,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061241548452804,0.0081062316894531,0.0069141387939453,0.0,0.0069141387939453,0.0083446502685546,0.0083446502685546,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060820579528808,0.0078916549682617,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059250557776724,0.0080823898315429,0.0084638595581054,0.0063896179199218,0.008559226989746,0.0054836273193359,0.0054836273193359,0.0078678131103515,0.0119209289550781,0.0119209289550781,0.0105857849121093,0.0196456909179687,0.0,0.0,0.496,1.36,0.848,0.0,3.744,4.232,0.0,0.0145435333251953,100.0,118.368,0.0,0.0145435333251953,5.792,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061976909637451,0.0083446502685546,0.0,0.0060558319091796,0.0,0.0061988830566406,0.0061988830566406,0.0077247619628906,0.009775161743164,0.009775161743164,0.0120162963867187,0.0243186950683593,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,0.0,0.0,100.0,112.0,0.0,0.0,0.0,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059020519256591,0.0081062316894531,0.0,0.0059366226196289,0.0,0.0081062316894531,0.0081062316894531,0.008392333984375,0.0119209289550781,0.0119209289550781,0.0108003616333007,0.025486946105957,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,0.0,0.0,100.0,112.0,0.0,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063020791580427,0.0083446502685546,0.0092983245849609,0.0059774943760463,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0078916549682617,0.0095367431640625,0.0095367431640625,0.0088810920715332,0.0171661376953125,0.0,0.0,0.496,1.36,0.0,0.0,11.304,10.784,0.0,0.0,100.0,113.256,0.0,0.0,1.192,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059438582083479,0.0078678131103515,0.0092983245849609,0.0,0.0092983245849609,0.0061988830566406,0.0061988830566406,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,100.0,113.256,0.0,0.0,1.192,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062178616500019,0.0083446502685546,0.0085830688476562,0.0,0.0085830688476562,0.0057220458984375,0.0057220458984375,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,100.0,113.256,0.0,0.0,1.192,1
