time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060457809298646,0.0081062316894531,0.0057220458984375,0.0057220458984375,0.0119209289550781,0.0119209289550781,0.006723403930664,0.0,0.0,0.0090599060058593,0.0,0.0,0.0111579895019531,0.0272750854492187,0.496,1.36,0.0,0.0,0.0,7.736,8.264,124.512,0.0057816505432128,0.0065565109252929,13.536,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061422291368541,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,122.384,0.0049273173014322,0.0055789947509765,29.752,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060631497071521,0.0085830688476562,0.0102519989013671,0.0102519989013671,0.0157356262207031,0.0157356262207031,0.0065565109252929,0.0,0.0,0.0076770782470703,0.0,0.0,0.0110467274983723,0.0203847885131835,0.496,1.36,0.0,0.0,0.0,3.704,4.272,120.992,0.0057816505432128,0.0062942504882812,21.744,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060129165649414,0.0078916549682617,0.0102519989013671,0.0102519989013671,0.0078678131103515,0.0078678131103515,0.0060558319091796,0.0,0.0,0.0077724456787109,0.0,0.0,0.01068115234375,0.0200748443603515,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060312818772722,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0067075093587239,0.0,0.0,0.0090599060058593,0.0,0.0,0.0118096669514973,0.0282764434814453,0.496,1.36,0.0,0.0,0.0,11.968,12.008,119.456,0.0055895911322699,0.0072002410888671,50.888,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062177676965694,0.0088214874267578,0.0061988830566406,0.0061988830566406,0.0119209289550781,0.0119209289550781,0.0061511993408203,0.0,0.0,0.0075817108154296,0.0,0.0,0.0116348266601562,0.0222682952880859,0.496,1.36,0.0,0.0,0.0,4.232,3.744,118.016,0.004834598965115,0.0060796737670898,114.992,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059474812875879,0.0078678131103515,0.007033348083496,0.0073194503784179,0.0132322311401367,0.0152349472045898,0.0063896179199218,0.0,0.0,0.0085830688476562,0.0,0.0,0.0115394592285156,0.0277996063232421,1.344,2.208,0.0,0.0,0.0,7.736,8.264,116.48,0.0050862630208333,0.0054359436035156,7.064,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061668566803434,0.0083446502685546,0.00762939453125,0.00762939453125,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0052981906467013,0.0072002410888671,41.96,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059688091278076,0.0081300735473632,0.0109672546386718,0.0109672546386718,0.0131130218505859,0.0131130218505859,0.0064373016357421,0.0,0.0,0.0076770782470703,0.0,0.0,0.0110149383544921,0.0208377838134765,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059970534674011,0.0081062316894531,0.009775161743164,0.009775161743164,0.0083446502685546,0.0083446502685546,0.0062942504882812,0.0,0.0,0.0081062316894531,0.0,0.0,0.0110149383544921,0.0206470489501953,0.496,1.36,0.0,0.0,0.0,4.232,3.744,120.992,0.0063180923461914,0.0067949295043945,14.576,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060997386970142,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0102519989013671,0.0102519989013671,0.0065735408238002,0.0,0.0,0.009322166442871,0.0,0.0,0.0118613243103027,0.0293254852294921,0.496,1.36,0.0,0.0,0.0,11.44,12.536,119.584,0.0050332811143663,0.0060081481933593,40.632,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060522556304931,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.006103515625,0.0,0.0,0.0078201293945312,0.0,0.0,0.0114917755126953,0.0215053558349609,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060309330230863,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0102519989013671,0.0102519989013671,0.0063657760620117,0.0,0.0,0.0088214874267578,0.0,0.0,0.011444091796875,0.0301599502563476,0.496,1.36,0.0,0.0,0.0,7.736,8.264,120.712,226.01022720336917,226.01494789123532,16.16,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059094595078805,0.00762939453125,0.0107288360595703,0.0107288360595703,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,226.00972652435303,226.0113477706909,1.192,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060426777806775,0.0082969665527343,0.0083446502685546,0.0083446502685546,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,119.192,226.036418159053,226.1101722717285,128.264,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058572683761368,0.00762939453125,0.00762939453125,0.00762939453125,0.0116825103759765,0.0116825103759765,0.0063419342041015,0.0,0.0,0.008249282836914,0.0,0.0,0.012063980102539,0.0235557556152343,0.496,1.36,0.0,0.0,0.0,4.232,3.744,114.392,226.00769996643064,226.00960731506348,357.232,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061502504111522,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0060081481933593,0.0,0.0,0.0083684921264648,0.0,0.0,0.0112295150756835,0.0295162200927734,0.496,1.36,0.0,0.0,0.0,8.464,7.488,114.392,226.02953229631697,226.07693672180176,97.096,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060999393463134,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0078678131103515,0.0078678131103515,0.0065008799235026,0.0,0.0,0.009012222290039,0.0,0.0,0.0109831492106119,0.0266075134277343,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,226.00694497426352,226.00853443145752,29.904,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060147578173344,0.008559226989746,0.0057220458984375,0.0057220458984375,0.0112056732177734,0.0112056732177734,0.0060796737670898,0.0,0.0,0.0085830688476562,0.0,0.0,0.0106573104858398,0.0256776809692382,0.496,1.36,0.0,0.0,0.0,7.736,8.264,119.584,226.00728273391724,226.009202003479,36.888,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062463295400439,0.0083446502685546,0.0123977661132812,0.0123977661132812,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,114.264,226.00759778703963,226.008939743042,22.92,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063550472259521,0.0078916549682617,0.0102519989013671,0.0102519989013671,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.696,226.00857416788736,226.01056098937988,32.424,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060826391723025,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0107288360595703,0.0107288360595703,0.0061511993408203,0.0156164169311523,0.0164508819580078,0.0079631805419921,0.0166654586791992,0.0168323516845703,0.0109672546386718,0.0210285186767578,0.496,1.36,1.696,1.696,0.0,4.232,3.744,113.256,226.00579261779785,226.00579261779785,1.192,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060482404718351,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.011444091796875,0.011444091796875,0.0075578689575195,0.0,0.0,0.0098943710327148,0.0,0.0,0.0112056732177734,0.0291109085083007,0.496,1.36,0.0,0.0,0.0,8.464,7.488,113.256,226.00579261779785,226.00579261779785,1.192,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060856342315673,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0104904174804687,0.0104904174804687,0.006564458211263,0.0,0.0,0.0078678131103515,0.0,0.0,0.0113646189371744,0.0271797180175781,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,226.0103225708008,226.0103225708008,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060978781413562,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0157356262207031,0.0157356262207031,0.0061988830566406,0.0,0.0,0.0082015991210937,0.0,0.0,0.010338696566495,0.0247955322265625,0.496,1.36,0.0,0.0,0.0,7.208,8.792,126.752,226.0110378265381,226.01652145385745,17.328,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061466919248969,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.56,0.0,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056898593902587,0.00762939453125,0.0061988830566406,0.0061988830566406,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061704151665986,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0109672546386718,0.0109672546386718,0.0060081481933593,0.0,0.0,0.0077247619628906,0.0,0.0,0.0113964080810546,0.0222206115722656,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,226.00889205932617,226.00889205932617,1.192,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062712389438306,0.0085830688476562,0.0061988830566406,0.0061988830566406,0.0066757202148437,0.0066757202148437,0.0062942504882812,0.0,0.0,0.0085830688476562,0.0,0.0,0.0105857849121093,0.0266313552856445,0.496,1.36,0.0,0.0,0.0,8.464,7.488,113.256,226.0093688964844,226.0093688964844,1.192,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061146655485997,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0109672546386718,0.0109672546386718,0.0063419342041015,0.0,0.0,0.0084877014160156,0.0,0.0,0.0105857849121093,0.0264167785644531,0.496,1.36,0.0,0.0,0.0,11.968,12.008,113.256,226.0074615478516,226.0074615478516,1.192,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059771537780761,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.006103515625,0.0,0.0,0.0079154968261718,0.0,0.0,0.0105857849121093,0.0245332717895507,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060629844665527,0.0083446502685546,0.005960464477539,0.005960464477539,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059366226196289,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060427188873291,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0073909759521484,0.0073909759521484,0.0057697296142578,0.0,0.0,0.0077009201049804,0.0,0.0,0.0106096267700195,0.0210285186767578,0.496,1.36,0.0,0.0,0.0,15.544,14.52,112.0,0.0,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062439572158737,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0107288360595703,0.0107288360595703,0.0063657760620117,0.0,0.0,0.0083684921264648,0.0,0.0,0.0111579895019531,0.0277996063232421,0.496,1.36,0.0,0.0,0.0,8.464,7.488,117.888,226.0103225708008,226.01261138916016,13.04,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006349766312014,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0092983245849609,0.0092983245849609,0.0060558319091796,0.0,0.0,0.008392333984375,0.0,0.0,0.0104586283365885,0.0263690948486328,0.496,1.36,0.0,0.0,0.0,11.968,12.008,144.408,226.0156961587759,226.0112762451172,122.832,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006349766312014,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0104904174804687,0.0104904174804687,0.0061511993408203,0.0,0.0,0.008392333984375,0.0,0.0,0.0112056732177734,0.0267267227172851,0.496,1.36,0.0,0.0,0.0,7.736,8.264,144.408,226.0156961587759,226.0112762451172,122.832,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006084394927072,0.0083208084106445,0.0092983245849609,0.0092983245849609,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,122.384,226.15321134698803,226.42319202423096,635.52,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061870214357898,0.0085830688476562,0.0078678131103515,0.0095844268798828,0.0121593475341796,0.0146389007568359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,0.0,116.328,226.13958517710367,226.33445262908936,2454.984,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059425830841064,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0072002410888671,0.0,0.0,0.0094890594482421,0.0,0.0,0.0105857849121093,0.0202178955078125,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059819221496582,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0064373016357421,0.0064373016357421,0.0061750411987304,0.0,0.0,0.0086307525634765,0.0,0.0,0.0104904174804687,0.0272274017333984,0.496,1.36,0.0,0.0,0.0,8.464,7.488,112.0,226.1735369642097,226.4275550842285,1744.472,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063074697362314,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0062465667724609,0.0,0.0,0.0084877014160156,0.0,0.0,0.0113964080810546,0.0304698944091796,0.496,1.36,0.0,0.0,0.0,11.968,12.008,122.384,0.0,0.0,5825.352,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061025760443927,0.0078678131103515,0.0112056732177734,0.0112056732177734,0.0066757202148437,0.0066757202148437,0.005960464477539,0.0,0.0,0.0078678131103515,0.0,0.0,0.0107765197753906,0.0244855880737304,0.496,1.36,0.0,0.0,0.0,7.736,8.264,123.64,226.0082960128784,226.00865364074707,22.496,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060245172301335,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,226.1217240806964,226.3350486755371,59.952,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074226867976447,0.0100135803222656,0.0092983245849609,0.0092983245849609,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,17.906637490882567,0.0,0.0,123.64,226.1614355708376,226.42827033996585,31705.384,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062510741883842,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0181198120117187,0.0181198120117187,0.0060081481933593,0.0,0.0,0.0078201293945312,0.0,0.0,0.0110626220703125,0.0214576721191406,0.496,1.36,0.0,0.0,0.0,4.232,3.744,114.52,226.00831985473636,226.0097503662109,2.504,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062570049988096,0.0085830688476562,0.0116825103759765,0.0116825103759765,0.009775161743164,0.009775161743164,0.0062942504882812,0.0,0.0,0.0081777572631835,0.0,0.0,0.0112771987915039,0.0297069549560546,0.496,1.36,0.0,0.0,0.0,8.464,7.488,114.44,226.1550050032766,226.38845443725583,858.016,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058984756469726,0.0078916549682617,0.0064373016357421,0.0064373016357421,0.0123977661132812,0.0123977661132812,0.0061194101969401,0.0,0.0,0.0083446502685546,0.0,0.0,0.0107765197753906,0.0261783599853515,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060702314471254,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0085830688476562,0.0085830688476562,0.0064849853515625,0.0,0.0,0.0086069107055664,0.0,0.0,0.0108003616333007,0.0242233276367187,0.496,1.36,0.0,0.0,0.0,7.736,8.264,117.216,226.00799136691623,226.01070404052732,29.032,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060162140955379,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,226.00913047790527,226.00913047790527,1.192,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060695913893666,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,226.00817680358887,226.00817680358887,1.192,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060185864197081,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0088214874267578,0.0088214874267578,0.0059127807617187,0.0,0.0,0.0076770782470703,0.0,0.0,0.0108718872070312,0.0213146209716796,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,226.00817680358887,226.00817680358887,1.192,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062263011932373,0.0083684921264648,0.0083446502685546,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0065962473551432,0.0154972076416015,0.0165700912475585,0.0076770782470703,0.0168323516845703,0.0168561935424804,0.0105987895618785,0.028848648071289,0.496,1.36,1.696,1.696,0.0,7.936,8.016,112.0,0.0,0.0,0.0,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059294700622558,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0107288360595703,0.0107288360595703,0.0064690907796223,0.0,0.0,0.008249282836914,0.0,0.0,0.0112374623616536,0.0276088714599609,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061023235321044,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0123977661132812,0.0123977661132812,0.0066280364990234,0.0,0.0,0.0088691711425781,0.0,0.0,0.0104188919067382,0.0254154205322265,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,226.04084014892575,226.0845184326172,31.864,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058722496032714,0.0076532363891601,0.0073909759521484,0.0073909759521484,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,226.1246756503457,226.33213996887207,54.376,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059557198291987,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,226.12090337844123,226.31216049194336,392.592,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062468063891233,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0063896179199218,0.0,0.0,0.0083446502685546,0.0,0.0,0.0118255615234375,0.0215530395507812,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.136,226.17008235003496,226.428747177124,405.728,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067376622966691,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0119209289550781,0.0119209289550781,0.0061988830566406,0.0064108106825086,0.0071823596954345,0.0090837478637695,0.0071048736572265,0.0088691711425781,0.0111818313598632,0.0277996063232421,0.496,1.36,10.752,24.592,0.0,8.464,7.488,117.36,226.15676587170893,226.4304161071777,4079.96,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061702728271484,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0157356262207031,0.0157356262207031,0.0068505605061848,0.0,0.0,0.0095844268798828,0.0,0.0,0.0119527180989583,0.0306606292724609,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,1.192,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059700012207031,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.009775161743164,0.009775161743164,0.0066041946411132,0.0,0.0,0.008392333984375,0.0,0.0,0.0120401382446289,0.0308990478515625,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060689449310302,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0152587890625,0.0152587890625,0.0,0.0064770380655924,0.0092585881551106,0.0,0.0071525573730468,0.0132322311401367,0.0,0.0,0.496,1.36,7.232,11.04,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062432121391871,0.0078678131103515,0.0112056732177734,0.0112056732177734,0.0164508819580078,0.0164508819580078,0.0,0.0050067901611328,0.0086625417073567,0.0,0.0060558319091796,0.0101566314697265,0.0,0.0,0.496,1.36,15.12,2.608,0.0,0.0,0.0,111.376,0.0,0.0,0.0,1
