time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006219047812087,0.0083446502685546,0.0,0.0,0.0,0.0,0.0045299530029296,0.006723403930664,0.0045299530029296,0.0085830688476562,0.0085830688476562,0.0092029571533203,0.0111103057861328,0.0205039978027343,0,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0112056732177734,0.0112056732177734,1.192,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060963630676269,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.0,0.0057220458984375,0.0057220458984375,0.0064373016357421,0.0104904174804687,0.019073486328125,0,0.496,1.36,0.0,0.0,3.704,4.272,112.0,0.0,0.0083446502685546,0.0083446502685546,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062251091003417,0.0086069107055664,0.0,0.0,0.0,0.0,0.0,0.0060558319091796,0.0,0.0,0.0,0.0084400177001953,0.0111818313598632,0.0243186950683593,0,0.0,1.36,0.0,0.0,7.736,8.264,112.0,0.0,1011.8024349212646,1011.8024349212646,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059640407562255,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,1,0.496,3.2,0.0,0.0,0.0,0.0,112.0,50.0,0.0150203704833984,0.0150203704833984,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060153007507324,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.36,0.0,0.0,0.0,0.0,112.0,0.0,3107.7842712402344,3107.7842712402344,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059379273979224,0.00762939453125,0.0,0.0,0.0,0.0,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,1,0.0,2.352,0.0,0.0,0.0,0.0,113.256,0.0,2047.003507614136,2047.003507614136,1.192,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060992454414937,0.0081062316894531,0.0,0.0,0.0,0.0,0.0050067901611328,0.0059127807617187,0.0050067901611328,0.0,0.0,0.0073909759521484,0.0113964080810546,0.0216007232666015,0,0.0,1.84,0.0,0.0,4.232,3.744,113.256,100.0,0.0,0.0,1.192,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059533475050285,0.0083446502685546,0.0,0.0,0.0,0.0,0.00762939453125,0.0063896179199218,0.00762939453125,0.0078678131103515,0.0078678131103515,0.008392333984375,0.0121593475341796,0.0204086303710937,1,0.496,4.336,0.0,0.0,4.232,3.744,113.256,0.0,0.0104904174804687,0.0104904174804687,1.192,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059866905212402,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0060558319091796,0.0,0.0088214874267578,0.0088214874267578,0.0083684921264648,0.0109195709228515,0.0253200531005859,0,0.496,1.36,0.0,0.0,7.736,8.264,112.0,0.0,0.0090599060058593,0.0090599060058593,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062000751495361,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0064055124918619,0.0,0.00762939453125,0.00762939453125,0.0090599060058593,0.0100453694661458,0.0203132629394531,0,0.496,1.36,0.0,0.0,11.312,10.776,112.0,0.0,0.0143051147460937,0.0143051147460937,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059103965759277,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0088214874267578,0.0088214874267578,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060904026031494,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0083446502685546,0.0083446502685546,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061799044632793,0.0083446502685546,0.0,0.0,0.0,0.0,0.0054836273193359,0.006723403930664,0.0054836273193359,0.0104904174804687,0.0104904174804687,0.0091075897216796,0.0128746032714843,0.022745132446289,0,0.496,1.36,0.0,0.0,4.232,3.744,113.256,0.0,0.0090599060058593,0.0090599060058593,1.192,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061348303040461,0.0085830688476562,0.0,0.0,0.0,0.0,0.00762939453125,0.0060558319091796,0.00762939453125,0.0138282775878906,0.0161170959472656,0.0076770782470703,0.0112533569335937,0.0216007232666015,0,1.344,2.208,0.0,0.0,4.232,3.744,113.256,0.0,0.0095367431640625,0.0095367431640625,1.192,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060624744168561,0.0078678131103515,0.0,0.0,0.0,0.0,0.00762939453125,0.0061988830566406,0.00762939453125,0.0,0.0,0.0086307525634765,0.010991096496582,0.0235319137573242,0,0.0,1.36,0.0,0.0,7.736,8.264,113.256,0.0,8083.771228790283,8083.771228790283,1.192,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059330463409423,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060749053955078,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060253804272944,0.0081062316894531,0.0,0.0,0.0,0.0,0.0045299530029296,0.0,0.007486343383789,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,122.384,0.0,0.0,0.0,133.552,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058174133300781,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0060081481933593,0.0,0.0116825103759765,0.0116825103759765,0.00762939453125,0.0106334686279296,0.0197887420654296,0,1.008,4.88,0.0,0.0,4.232,3.744,112.0,0.0,0.0209808349609375,0.0209808349609375,0.0,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067563448551196,0.0095367431640625,0.0,0.0,0.0,0.0,0.0038569413342522,0.0059127807617187,0.0045299530029296,0.0,0.0,0.0080108642578125,0.0109195709228515,0.0200271606445312,0,0.0,0.0,0.0,0.0,4.232,3.744,144.408,0.0,0.0,0.0,19051.344,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063263543761602,0.0083446502685546,0.0,0.0,0.0,0.0,0.0038767591101261,0.006413459777832,0.0045299530029296,0.0,0.0,0.0084161758422851,0.0108957290649414,0.0245332717895507,0,0.0,0.0,0.0,0.0,7.736,8.264,118.448,0.0,0.0,0.0,9792.408,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0072694060826065,0.0099897384643554,0.0,0.0,0.0,0.0,0.0038807689604664,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,25618.272,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061953067779541,0.0083684921264648,0.0,0.0,0.0,0.0,0.0038977419392446,0.0,0.0043630599975585,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,1,0.496,5.52,0.0,0.0,0.0,0.0,112.0,0.0,0.0247955322265625,0.0247955322265625,2060.096,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059449672698974,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0045299530029296,0.0045299530029296,0.0,0.0,0.0,0.0061988830566406,0.0073432922363281,0.0,0.0,0.0,0,1.344,2.24,0.848,0.848,0.0,0.0,112.0,0.0,0.0120401382446289,0.0138521194458007,0.0,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062470365627645,0.0088214874267578,0.0054836273193359,0.0054836273193359,0.0164508819580078,0.0164508819580078,0.0038988919437679,0.0063419342041015,0.0045299530029296,0.0066757202148437,0.0066757202148437,0.0082969665527343,0.0110626220703125,0.0200748443603515,0,0.496,1.36,0.848,0.848,4.232,3.744,127.576,0.0,0.0088214874267578,0.0088214874267578,13814.264,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066208839416503,0.0092983245849609,0.0,0.0,0.0,0.0,0.0037959977692248,0.0063419342041015,0.0042915344238281,0.0150203704833984,0.0150203704833984,0.0078678131103515,0.0106334686279296,0.0197410583496093,0,0.496,1.424,0.0,0.0,4.232,3.744,112.0,0.0,0.0164508819580078,0.0164508819580078,587.928,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061395749523865,0.0081062316894531,0.0,0.0,0.0,0.0,0.0083446502685546,0.0067710876464843,0.0083446502685546,0.011444091796875,0.011444091796875,0.0088691711425781,0.0105857849121093,0.0263214111328125,0,0.496,1.392,0.0,0.0,7.736,8.264,113.256,0.0,0.009775161743164,0.009775161743164,1.192,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061597397078329,0.0083446502685546,0.0,0.0,0.0,0.0,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0,0.0,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1035.7892513275146,1035.7892513275146,1.192,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058299866481799,0.0073909759521484,0.0,0.0,0.0,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,1,0.496,2.352,0.0,0.0,0.0,0.0,113.256,0.0,0.0152587890625,0.0152587890625,1.192,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062000751495361,0.0086069107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047683715820312,0.0047683715820312,0.0,0.0,0.0,0,0.848,2.208,0.0,0.0,0.0,0.0,112.0,0.0,2557.903528213501,4604.216241836548,0.0,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006546094579604,0.0088214874267578,0.0,0.0,0.0,0.0,0.0038688290298283,0.0061988830566406,0.0045299530029296,0.0,0.0,0.0081539154052734,0.011301040649414,0.0210285186767578,1,0.0,2.352,0.0,0.0,4.232,3.744,143.152,0.0,4095.0191020965576,4095.0191020965576,13853.008,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069379806518554,0.009775161743164,0.0,0.0,0.0,0.0,0.0038801075576187,0.0058650970458984,0.0045299530029296,0.0045299530029296,0.0045299530029296,0.0073432922363281,0.0102996826171875,0.0194072723388671,0,1.008,1.904,0.0,0.0,4.232,3.744,112.0,0.0,0.0171661376953125,0.0171661376953125,7122.112,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061368942260742,0.0083446502685546,0.0075234307183159,0.009775161743164,0.0067651271820068,0.0078439712524414,0.0,0.0063419342041015,0.0,0.0,0.0,0.0086069107055664,0.0110149383544921,0.0250577926635742,1,0.0,3.376,10.752,24.592,7.736,8.264,112.0,0.0,2047.008991241455,2047.008991241455,0.0,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064717003362095,0.0088214874267578,0.0,0.0,0.0,0.0,0.0045299530029296,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0,0.0,1.84,0.0,0.0,0.0,0.0,113.256,100.0,0.0,0.0,1.192,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062415848917035,0.0083446502685546,0.0,0.0,0.0,0.0,0.0073909759521484,0.0,0.0073909759521484,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,1,0.496,5.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0140666961669921,0.0140666961669921,1.192,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062036277049809,0.0078678131103515,0.0071525573730468,0.0094175338745117,0.0079075495402018,0.0115633010864257,0.0047683715820312,0.0,0.0047683715820312,0.0085830688476562,0.0108718872070312,0.0,0.0,0.0,0,1.344,2.208,7.232,11.04,0.0,0.0,113.256,0.0,0.0106096267700195,0.0118494033813476,1.192,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061644843561732,0.0088214874267578,0.007947285970052,0.0116348266601562,0.00762939453125,0.0081062316894531,0.0,0.0059127807617187,0.0,0.0057220458984375,0.0057220458984375,0.0073909759521484,0.0106334686279296,0.0200271606445312,0,0.496,1.36,15.12,2.608,4.232,3.744,112.496,0.0,0.0131130218505859,0.0131130218505859,0.0,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065016746520996,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0058650970458984,0.0,0.0,0.0,0.0073909759521484,0.0106334686279296,0.0204086303710937,0,0.0,1.776,0.0,0.0,4.232,3.744,112.0,0.0,1019.789695739746,1019.789695739746,0.0,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061607360839843,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.006866455078125,0.0,0.0066757202148437,0.0066757202148437,0.0086069107055664,0.0107526779174804,0.0252246856689453,1,0.496,3.184,0.0,0.0,7.736,8.264,112.0,0.0,0.0147819519042968,0.0147819519042968,0.0,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062894821166992,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007033348083496,0.0082731246948242,0.0,0.0,0.0,0,1.344,2.624,0.0,0.0,0.0,0.0,112.0,0.0,0.0090599060058593,0.0103950500488281,0.0,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060719637135368,0.0083446502685546,0.0,0.0,0.0,0.0,0.0084638595581054,0.0,0.0091314315795898,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0,0.496,1.776,0.0,0.0,0.0,0.0,117.192,0.0,0.0092983245849609,0.0092983245849609,21.392,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.00633410553434,0.0088214874267578,0.0,0.0,0.0,0.0,0.0073909759521484,0.0,0.0073909759521484,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0,0.496,1.84,0.0,0.0,0.0,0.0,113.256,0.0,0.0078678131103515,0.0078678131103515,1.192,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062641219713201,0.0088214874267578,0.0,0.0,0.0,0.0,0.0063180923461914,0.0065803527832031,0.0092267990112304,0.0,0.0,0.0087738037109375,0.0115871429443359,0.0225543975830078,0,0.0,1.776,0.0,0.0,4.232,3.744,113.256,0.0,1012.753963470459,1012.753963470459,26.96,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0070016741176734,0.0095367431640625,0.0,0.0,0.0,0.0,0.0039060226741909,0.005960464477539,0.0045299530029296,0.0112056732177734,0.0112056732177734,0.0075817108154296,0.0109672546386718,0.0208854675292968,1,0.496,3.184,0.0,0.0,4.232,3.744,144.408,0.0,0.0178813934326171,0.0178813934326171,16547.128,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068607615001166,0.0095367431640625,0.0,0.0,0.0,0.0,0.0039471092008253,0.0066757202148437,0.0047683715820312,0.014662742614746,0.0157117843627929,0.0096559524536132,0.0117301940917968,0.0297784805297851,0,1.344,3.536,0.0,0.0,7.736,8.264,114.392,33.33333333333333,0.0112056732177734,0.0117778778076171,12652.072,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0073779281692125,0.009775161743164,0.0,0.0,0.0,0.0,0.0038894975041768,0.0,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0,0.496,2.688,0.0,0.0,0.0,0.0,117.192,50.0,0.0152587890625,0.0152587890625,21840.136,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062795420784262,0.0088214874267578,0.0,0.0,0.0,0.0,0.0049670537312825,0.0,0.0061750411987304,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0,0.496,1.84,0.0,0.0,0.0,0.0,117.192,0.0,0.0128746032714843,0.0128746032714843,93.312,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061122932244296,0.0081062316894531,0.0,0.0,0.0,0.0,0.0049386705671037,0.0,0.0055789947509765,0.0,0.0,0.0,0.0,0.0,0,0.0,1.84,0.0,0.0,0.0,0.0,117.192,0.0,4075.804471969605,4075.804471969605,35.512,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066033643276537,0.0081062316894531,0.0,0.0,0.0,0.0,0.0057220458984375,0.0072002410888671,0.0057220458984375,0.0052452087402343,0.0052452087402343,0.0103473663330078,0.0111103057861328,0.0209331512451171,0,1.008,2.32,0.0,0.0,4.232,3.744,113.256,0.0,0.011444091796875,0.011444091796875,1.192,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060951709747314,0.0083684921264648,0.0,0.0,0.0,0.0,0.0083446502685546,0.0065803527832031,0.0083446502685546,0.0,0.0,0.0086307525634765,0.010538101196289,0.0195026397705078,1,0.0,3.248,0.0,0.0,4.232,3.744,112.696,0.0,2047.0118522644043,2047.0118522644043,1.192,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061111070623445,0.0083446502685546,0.0,0.0,0.0,0.0,0.0081062316894531,0.0062227249145507,0.0081062316894531,0.005960464477539,0.005960464477539,0.0086069107055664,0.0105857849121093,0.0274658203125,0,1.04,2.256,0.0,0.0,7.736,8.264,113.256,0.0,0.0171661376953125,0.0171661376953125,1.192,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006270408630371,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,1,0.496,4.656,0.0,0.0,0.0,0.0,112.0,0.0,0.0119209289550781,0.0119209289550781,0.0,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061798095703125,0.0086069107055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077486038208007,0.0103235244750976,0.0,0.0,0.0,0,1.344,2.624,0.0,0.0,0.0,0.0,112.0,0.0,0.0113248825073242,0.0114202499389648,0.0,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061738491058349,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0,0.496,1.776,0.0,0.0,0.0,0.0,112.0,0.0,0.00762939453125,0.00762939453125,0.0,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062060356140136,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0,0.0226497650146484,0.0226497650146484,0.0089645385742187,0.0111103057861328,0.0213146209716796,0,0.496,1.776,0.0,0.0,4.232,3.744,112.0,0.0,0.0095367431640625,0.0095367431640625,0.0,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062000692187257,0.0085830688476562,0.0,0.0,0.0,0.0,0.0078678131103515,0.0073909759521484,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0095844268798828,0.0123977661132812,0.0247001647949218,0,0.496,1.776,0.0,0.0,4.232,3.744,113.256,0.0,0.0090599060058593,0.0090599060058593,1.192,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062237924604273,0.0085830688476562,0.0,0.0,0.0,0.0,0.0054836273193359,0.0062518649631076,0.0054836273193359,0.00762939453125,0.00762939453125,0.0083446502685546,0.0108155337246981,0.025033950805664,0,0.496,1.776,0.0,0.0,7.208,8.792,113.256,0.0,0.0090599060058593,0.0090599060058593,1.192,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006248701864214,0.0083446502685546,0.0,0.0,0.0,0.0,0.0054836273193359,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0,0.0,1.776,0.0,0.0,0.0,0.0,113.256,0.0,3099.7157096862798,3099.7157096862798,1.192,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063445180507716,0.0085830688476562,0.0,0.0,0.0,0.0,0.00458605149213,0.0,0.0084400177001953,0.0,0.0,0.0,0.0,0.0,1,0.0,3.184,0.0,0.0,0.0,0.0,127.576,0.0,2048.001766204834,2048.001766204834,193.032,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061490642490671,0.0081062316894531,0.0,0.0,0.0,0.0,0.0045299530029296,0.0,0.0057220458984375,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0,1.008,2.32,0.0,0.0,0.0,0.0,117.192,0.0,0.0195503234863281,0.0195503234863281,31.48,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060399373372395,0.0078678131103515,0.0,0.0,0.0,0.0,0.0061988830566406,0.0065326690673828,0.0061988830566406,0.0083446502685546,0.0083446502685546,0.0092506408691406,0.0109195709228515,0.0207424163818359,1,0.496,4.656,0.0,0.0,4.232,3.744,115.032,0.0,0.0090599060058593,0.0090599060058593,2.744,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059852505674456,0.0081062316894531,0.0,0.0,0.0,0.0,0.0050067901611328,0.0062465667724609,0.005650520324707,0.0091791152954101,0.0127077102661132,0.0077724456787109,0.0113487243652343,0.0210762023925781,0,1.344,2.688,0.0,0.0,4.232,3.744,119.504,0.0,0.0102519989013671,0.0112056732177734,20.8,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061327868168896,0.0085830688476562,0.0,0.0,0.0,0.0,0.005573034286499,0.0063896179199218,0.0081777572631835,0.005960464477539,0.005960464477539,0.0081300735473632,0.0108957290649414,0.0247955322265625,0,0.496,1.84,0.0,0.0,7.736,8.264,121.832,0.0,0.0088214874267578,0.0088214874267578,74.528,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061051762519191,0.0081062316894531,0.0,0.0,0.0,0.0,0.0071525573730468,0.0,0.0071525573730468,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0,0.496,1.84,0.0,0.0,0.0,0.0,113.256,0.0,0.0100135803222656,0.0100135803222656,1.192,1
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062411641839689,0.0087738037109375,0.0,0.0,0.0,0.0,0.0064373016357421,0.0,0.0073432922363281,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0,0.496,1.776,0.0,0.0,0.0,0.0,120.056,0.0,0.011444091796875,0.011444091796875,7.416,1
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062236691465472,0.0083208084106445,0.0,0.0,0.0,0.0,0.0056028366088867,0.0,0.0066518783569335,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0,0.496,1.84,0.0,0.0,0.0,0.0,116.528,0.0,0.0119209289550781,0.0119209289550781,3.952,1
