time_seconds,a1_retransmissions_ul_count,a1_packet_loss_ul_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006636576866036,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0054325376238141,0.0,0.0061103275844029,0.0063896179199218,0.0081062316894531,0.0101498195103236,0.022125244140625,0.496,1.424,0.0,0.0,0.0,117.192,25.152,27.344,0.0,85.952,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062973345097024,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0166893005371093,0.0166893005371093,0.0056879861014229,0.0,0.0061103275844029,0.0071525573730468,0.0081062316894531,0.0101498195103236,0.022125244140625,0.496,1.424,0.0,0.0,0.0,114.76,25.152,27.344,0.0,29.016,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062978267669677,0.0088214874267578,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0047683715820312,0.0,0.0061103275844029,0.0047683715820312,0.0081062316894531,0.0101498195103236,0.022125244140625,0.496,1.424,0.0,0.0,0.0,112.0,25.152,27.344,0.0,2.408,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063668330901949,0.0085830688476562,0.0065088272094726,0.0058412551879882,0.0,0.0,0.0,0.0144243240356445,0.0145196914672851,0.0054555780747357,0.0,0.0061103275844029,0.0073432922363281,0.0081062316894531,0.0101498195103236,0.022125244140625,1.344,2.208,0.0,0.0,0.0,120.744,25.152,27.344,0.0,65.48,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062449143664671,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.0054836273193359,0.0,0.0061103275844029,0.0062942504882812,0.0081062316894531,0.0101498195103236,0.022125244140625,0.496,1.424,0.0,0.0,0.0,118.448,25.152,27.344,0.0,20.856,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006118224034855,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.005960464477539,0.0,0.0061103275844029,0.005960464477539,0.0081062316894531,0.0101498195103236,0.022125244140625,0.496,1.424,0.0,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061202049255371,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0061103275844029,0.0,0.0081062316894531,0.0101498195103236,0.022125244140625,0.496,1.36,0.0,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006270526077947,0.0087738037109375,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.0050408499581473,0.0,0.0061103275844029,0.0069856643676757,0.0081062316894531,0.0101498195103236,0.022125244140625,0.496,1.36,0.0,0.0,0.0,125.752,25.152,27.344,0.0,83.312,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006565407140931,0.0090599060058593,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0040767093499501,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,117.192,0.0,0.0,0.0,2113.024,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0068927878764138,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0042250899017834,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.296,0.0,0.0,0.0,495.736,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062859058380126,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0050862630208333,0.0,0.0,0.0055789947509765,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.696,0.0,0.0,0.0,7.464,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060755631019329,0.0085353851318359,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0052928924560546,0.0,0.0,0.0062465667724609,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,123.64,0.0,0.0,0.0,24.744,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063853688759378,0.0085830688476562,0.0154972076416015,0.0154972076416015,0.0042915344238281,0.0042915344238281,0.0064373016357421,0.0100135803222656,0.0100135803222656,0.0045418739318847,0.0064373016357421,0.0,0.0062465667724609,0.0,0.0,0.0,0.496,1.424,0.0,0.848,0.848,115.552,0.0,0.0,0.0,161.04,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064100199077852,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0046274878761985,0.0,0.0075340270996093,0.0071525573730468,0.0107765197753906,0.0121593475341796,0.0218391418457031,0.496,1.424,0.0,0.0,0.0,117.192,4.52,3.504,0.0,233.408,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063526630401611,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0052452087402343,0.0078678131103515,0.0078678131103515,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.848,0.848,112.0,0.0,0.0,0.0,0.0,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063097476959228,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006415843963623,0.0086307525634765,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062744791914777,0.0084877014160156,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0040425863175738,0.0,0.0063419342041015,0.0047683715820312,0.0081539154052734,0.0120162963867187,0.02288818359375,0.496,1.36,0.0,0.0,0.0,133.32,3.744,4.232,0.0,3417.464,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061870801566851,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0.006028584071568,0.0,0.0064373016357421,0.006866455078125,0.008249282836914,0.0119209289550781,0.02288818359375,0.496,1.424,0.0,0.0,0.0,118.448,3.744,4.232,0.0,20.296,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065742152752262,0.0090599060058593,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0044995165885762,0.0,0.0062465667724609,0.0054836273193359,0.0083684921264648,0.0105857849121093,0.023818016052246,0.496,1.424,0.0,0.0,0.0,117.264,8.264,7.736,0.0,632.144,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066152259485045,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.0043559718776393,0.0,0.0,0.0050067901611328,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.632,0.0,0.0,0.0,1105.2,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065748964376117,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0044440114220907,0.0,0.0,0.0053644180297851,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.632,0.0,0.0,0.0,403.36,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064752588224648,0.0088214874267578,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0044092347350301,0.0,0.0,0.0050544738769531,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,114.632,0.0,0.0,0.0,501.64,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0066092951380791,0.0095367431640625,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0044955147637261,0.0,0.0061988830566406,0.0052452087402343,0.0078201293945312,0.0105857849121093,0.0197410583496093,0.496,1.392,0.0,0.0,0.0,114.6,3.744,4.232,0.0,547.344,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065435277353418,0.0090599060058593,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0147819519042968,0.0147819519042968,0.0043997243672859,0.0,0.0061988830566406,0.0052928924560546,0.0080108642578125,0.0107288360595703,0.0192165374755859,0.496,1.424,0.0,0.0,0.0,118.448,3.744,4.232,0.0,809.8,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065175613554397,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.004471802129978,0.0,0.0061273574829101,0.0054597854614257,0.0081539154052734,0.0106334686279296,0.025343894958496,0.496,1.424,0.0,0.0,0.0,116.592,8.264,7.736,0.0,516.656,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.006342878436098,0.0087976455688476,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0047584374745686,0.0,0.0,0.0063896179199218,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,118.448,0.0,0.0,0.0,205.312,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062285371087676,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0050251300518329,0.0,0.0,0.0070571899414062,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,117.192,0.0,0.0,0.0,146.808,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062060000291511,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0046443939208984,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,117.192,0.0,0.0,0.0,223.128,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063163131030637,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0047206878662109,0.0,0.0060558319091796,0.0063896179199218,0.0079631805419921,0.0107765197753906,0.020456314086914,0.496,1.392,0.0,0.0,0.0,114.856,3.744,4.232,0.0,46.536,0
